Time(s) " gENROE.delta" " gENROE.PELEC" " gENROE.PMECH" " gENROE.SPEED" " iEEEST.VOTHSG" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
2.52596 " 42.4699" " 0.482038" " 0.4" " -0.00456297" " 0.016" " 0.975719" " 0.976703" " 42.4699" " 1.12964"
2.52696 " 42.3877" " 0.480468" " 0.4" " -0.00457224" " 0.016" " 0.975857" " 0.976805" " 42.3877" " 1.12964"
2.52796 " 42.3053" " 0.478896" " 0.4" " -0.00458134" " 0.016" " 0.975993" " 0.976906" " 42.3053" " 1.12964"
2.52896 " 42.2227" " 0.477322" " 0.4" " -0.00459025" " 0.016" " 0.97613" " 0.977007" " 42.2227" " 1.12964"
2.52996 " 42.14" " 0.475747" " 0.4" " -0.00459897" " 0.016" " 0.976265" " 0.977107" " 42.14" " 1.12964"
2.53096 " 42.0572" " 0.474171" " 0.4" " -0.00460751" " 0.016" " 0.9764" " 0.977207" " 42.0572" " 1.12964"
2.53196 " 41.9742" " 0.472593" " 0.4" " -0.00461587" " 0.016" " 0.976535" " 0.977306" " 41.9742" " 1.12964"
2.53296 " 41.891" " 0.471014" " 0.4" " -0.00462404" " 0.016" " 0.976669" " 0.977405" " 41.891" " 1.12964"
2.53396 " 41.8077" " 0.469433" " 0.4" " -0.00463203" " 0.016" " 0.976802" " 0.977503" " 41.8077" " 1.12964"
2.53496 " 41.7242" " 0.467852" " 0.4" " -0.00463983" " 0.016" " 0.976935" " 0.977601" " 41.7242" " 1.12964"
2.53596 " 41.6407" " 0.466269" " 0.4" " -0.00464744" " 0.016" " 0.977067" " 0.977699" " 41.6407" " 1.12964"
2.53696 " 41.5569" " 0.464686" " 0.4" " -0.00465488" " 0.016" " 0.977199" " 0.977795" " 41.5569" " 1.12964"
2.53796 " 41.4731" " 0.463102" " 0.4" " -0.00466212" " 0.016" " 0.97733" " 0.977892" " 41.4731" " 1.12964"
2.53896 " 41.3891" " 0.461516" " 0.4" " -0.00466918" " 0.016" " 0.977461" " 0.977987" " 41.3891" " 1.12964"
2.53996 " 41.305" " 0.45993" " 0.4" " -0.00467606" " 0.016" " 0.97759" " 0.978083" " 41.305" " 1.12964"
2.54096 " 41.2208" " 0.458343" " 0.4" " -0.00468274" " 0.016" " 0.97772" " 0.978177" " 41.2208" " 1.12964"
2.54196 " 41.1364" " 0.456756" " 0.4" " -0.00468925" " 0.016" " 0.977848" " 0.978271" " 41.1364" " 1.12964"
2.54296 " 41.0519" " 0.455167" " 0.4" " -0.00469557" " 0.016" " 0.977977" " 0.978365" " 41.0519" " 1.12964"
2.54396 " 40.9674" " 0.453579" " 0.4" " -0.0047017" " 0.016" " 0.978104" " 0.978458" " 40.9674" " 1.12964"
2.54496 " 40.8827" " 0.451989" " 0.4" " -0.00470764" " 0.016" " 0.978231" " 0.978551" " 40.8827" " 1.12964"
2.54596 " 40.7979" " 0.4504" " 0.4" " -0.0047134" " 0.016" " 0.978357" " 0.978643" " 40.7979" " 1.12964"
2.54696 " 40.713" " 0.44881" " 0.4" " -0.00471898" " 0.016" " 0.978483" " 0.978734" " 40.713" " 1.12964"
2.54796 " 40.628" " 0.44722" " 0.4" " -0.00472436" " 0.016" " 0.978608" " 0.978825" " 40.628" " 1.12964"
2.54896 " 40.5429" " 0.445629" " 0.4" " -0.00472956" " 0.016" " 0.978732" " 0.978916" " 40.5429" " 1.12964"
2.54996 " 40.4577" " 0.444039" " 0.4" " -0.00473458" " 0.016" " 0.978856" " 0.979006" " 40.4577" " 1.12964"
2.55096 " 40.3725" " 0.442448" " 0.4" " -0.00473941" " 0.016" " 0.978979" " 0.979095" " 40.3725" " 1.12964"
2.55196 " 40.2871" " 0.440857" " 0.4" " -0.00474405" " 0.016" " 0.979102" " 0.979184" " 40.2871" " 1.12964"
2.55296 " 40.2017" " 0.439266" " 0.4" " -0.00474851" " 0.016" " 0.979224" " 0.979272" " 40.2017" " 1.12964"
2.55396 " 40.1162" " 0.437676" " 0.4" " -0.00475278" " 0.016" " 0.979345" " 0.97936" " 40.1162" " 1.12964"
2.55496 " 40.0306" " 0.436085" " 0.4" " -0.00475687" " 0.016" " 0.979465" " 0.979447" " 40.0306" " 1.12964"
2.55596 " 39.9449" " 0.434495" " 0.4" " -0.00476077" " 0.016" " 0.979585" " 0.979533" " 39.9449" " 1.12964"
2.55696 " 39.8592" " 0.432905" " 0.4" " -0.00476448" " 0.016" " 0.979704" " 0.979619" " 39.8592" " 1.12964"
2.55796 " 39.7734" " 0.431316" " 0.4" " -0.00476801" " 0.016" " 0.979823" " 0.979705" " 39.7734" " 1.12964"
2.55896 " 39.6875" " 0.429727" " 0.4" " -0.00477135" " 0.016" " 0.979941" " 0.979789" " 39.6875" " 1.12964"
2.55996 " 39.6016" " 0.428139" " 0.4" " -0.0047745" " 0.016" " 0.980058" " 0.979874" " 39.6016" " 1.12964"
2.56096 " 39.5157" " 0.426551" " 0.4" " -0.00477747" " 0.016" " 0.980175" " 0.979957" " 39.5157" " 1.12964"
2.56196 " 39.4296" " 0.424964" " 0.4" " -0.00478026" " 0.016" " 0.980291" " 0.98004" " 39.4296" " 1.12964"
2.56296 " 39.3436" " 0.423377" " 0.4" " -0.00478286" " 0.016" " 0.980406" " 0.980123" " 39.3436" " 1.12964"
2.56396 " 39.2574" " 0.421791" " 0.4" " -0.00478527" " 0.016" " 0.980521" " 0.980205" " 39.2574" " 1.12964"
2.56496 " 39.1713" " 0.420206" " 0.4" " -0.0047875" " 0.016" " 0.980635" " 0.980286" " 39.1713" " 1.12964"
2.56596 " 39.0851" " 0.418623" " 0.4" " -0.00478954" " 0.016" " 0.980748" " 0.980367" " 39.0851" " 1.12964"
2.56696 " 38.9989" " 0.41704" " 0.4" " -0.0047914" " 0.016" " 0.980861" " 0.980447" " 38.9989" " 1.12964"
2.56796 " 38.9126" " 0.415458" " 0.4" " -0.00479307" " 0.016" " 0.980972" " 0.980527" " 38.9126" " 1.12964"
2.56896 " 38.8263" " 0.413877" " 0.4" " -0.00479456" " 0.016" " 0.981084" " 0.980606" " 38.8263" " 1.12964"
2.56996 " 38.74" " 0.412297" " 0.4" " -0.00479587" " 0.016" " 0.981194" " 0.980684" " 38.74" " 1.12964"
2.57096 " 38.6537" " 0.410719" " 0.4" " -0.00479699" " 0.016" " 0.981304" " 0.980762" " 38.6537" " 1.12964"
2.57196 " 38.5673" " 0.409142" " 0.4" " -0.00479792" " 0.016" " 0.981413" " 0.980839" " 38.5673" " 1.12964"
2.57296 " 38.4809" " 0.407566" " 0.4" " -0.00479867" " 0.016" " 0.981521" " 0.980916" " 38.4809" " 1.12964"
2.57396 " 38.3946" " 0.405992" " 0.4" " -0.00479924" " 0.016" " 0.981629" " 0.980992" " 38.3946" " 1.12964"
2.57496 " 38.3082" " 0.404419" " 0.4" " -0.00479962" " 0.016" " 0.981736" " 0.981068" " 38.3082" " 1.12964"
2.57596 " 38.2218" " 0.402848" " 0.4" " -0.00479982" " 0.016" " 0.981843" " 0.981142" " 38.2218" " 1.12964"
2.57696 " 38.1354" " 0.401278" " 0.4" " -0.00479983" " 0.016" " 0.981948" " 0.981217" " 38.1354" " 1.12964"
2.57796 " 38.049" " 0.39971" " 0.4" " -0.00479967" " 0.016" " 0.982053" " 0.98129" " 38.049" " 1.12964"
2.57896 " 37.9626" " 0.398144" " 0.4" " -0.00479932" " 0.016" " 0.982157" " 0.981364" " 37.9626" " 1.12964"
2.57996 " 37.8762" " 0.39658" " 0.4" " -0.00479878" " 0.016" " 0.982261" " 0.981436" " 37.8762" " 1.12964"
2.58096 " 37.7898" " 0.395018" " 0.4" " -0.00479807" " 0.016" " 0.982364" " 0.981508" " 37.7898" " 1.12964"
2.58196 " 37.7035" " 0.393457" " 0.4" " -0.00479717" " 0.016" " 0.982466" " 0.981579" " 37.7035" " 1.12964"
2.58296 " 37.6171" " 0.391899" " 0.4" " -0.00479609" " 0.016" " 0.982567" " 0.98165" " 37.6171" " 1.12964"
2.58396 " 37.5308" " 0.390343" " 0.4" " -0.00479482" " 0.016" " 0.982668" " 0.98172" " 37.5308" " 1.12964"
2.58496 " 37.4445" " 0.388789" " 0.4" " -0.00479338" " 0.016" " 0.982768" " 0.98179" " 37.4445" " 1.12964"
2.58596 " 37.3582" " 0.387237" " 0.4" " -0.00479175" " 0.016" " 0.982867" " 0.981858" " 37.3582" " 1.12964"
2.58696 " 37.272" " 0.385687" " 0.4" " -0.00478995" " 0.016" " 0.982965" " 0.981927" " 37.272" " 1.12964"
2.58796 " 37.1858" " 0.38414" " 0.4" " -0.00478796" " 0.016" " 0.983063" " 0.981994" " 37.1858" " 1.12964"
2.58896 " 37.0996" " 0.382595" " 0.4" " -0.00478579" " 0.016" " 0.98316" " 0.982062" " 37.0996" " 1.12964"
2.58996 " 37.0135" " 0.381053" " 0.4" " -0.00478344" " 0.016" " 0.983257" " 0.982128" " 37.0135" " 1.12964"
2.59096 " 36.9274" " 0.379513" " 0.4" " -0.00478092" " 0.016" " 0.983352" " 0.982194" " 36.9274" " 1.12964"
2.59196 " 36.8414" " 0.377975" " 0.4" " -0.00477821" " 0.016" " 0.983447" " 0.982259" " 36.8414" " 1.12964"
2.59296 " 36.7554" " 0.376441" " 0.4" " -0.00477532" " 0.016" " 0.983541" " 0.982324" " 36.7554" " 1.12964"
2.59396 " 36.6695" " 0.374909" " 0.4" " -0.00477225" " 0.016" " 0.983635" " 0.982388" " 36.6695" " 1.12964"
2.59496 " 36.5836" " 0.37338" " 0.4" " -0.00476901" " 0.016" " 0.983728" " 0.982452" " 36.5836" " 1.12964"
2.59596 " 36.4978" " 0.371854" " 0.4" " -0.00476559" " 0.016" " 0.98382" " 0.982515" " 36.4978" " 1.12964"
2.59696 " 36.412" " 0.370331" " 0.4" " -0.00476199" " 0.016" " 0.983911" " 0.982577" " 36.412" " 1.12964"
2.59795 " 36.3264" " 0.36881" " 0.4" " -0.00475821" " 0.016" " 0.984002" " 0.982639" " 36.3264" " 1.12964"
2.59895 " 36.2407" " 0.367293" " 0.4" " -0.00475425" " 0.016" " 0.984091" " 0.9827" " 36.2407" " 1.12964"
2.59995 " 36.1552" " 0.365779" " 0.4" " -0.00475012" " 0.016" " 0.984181" " 0.98276" " 36.1552" " 1.12964"
2.60095 " 36.0697" " 0.364268" " 0.4" " -0.00474581" " 0.016" " 0.984269" " 0.98282" " 36.0697" " 1.12964"
2.60195 " 35.9844" " 0.36276" " 0.4" " -0.00474132" " 0.016" " 0.984357" " 0.98288" " 35.9844" " 1.12964"
2.60295 " 35.899" " 0.361256" " 0.4" " -0.00473666" " 0.016" " 0.984444" " 0.982938" " 35.899" " 1.12964"
2.60395 " 35.8138" " 0.359755" " 0.4" " -0.00473183" " 0.016" " 0.98453" " 0.982997" " 35.8138" " 1.12964"
2.60495 " 35.7287" " 0.358257" " 0.4" " -0.00472682" " 0.016" " 0.984616" " 0.983054" " 35.7287" " 1.12964"
2.60595 " 35.6437" " 0.356763" " 0.4" " -0.00472163" " 0.016" " 0.984701" " 0.983111" " 35.6437" " 1.12964"
2.60695 " 35.5587" " 0.355272" " 0.4" " -0.00471627" " 0.016" " 0.984785" " 0.983168" " 35.5587" " 1.12964"
2.60795 " 35.4739" " 0.353785" " 0.4" " -0.00471074" " 0.016" " 0.984868" " 0.983223" " 35.4739" " 1.12964"
2.60895 " 35.3891" " 0.352301" " 0.4" " -0.00470503" " 0.016" " 0.984951" " 0.983279" " 35.3891" " 1.12964"
2.60995 " 35.3045" " 0.350822" " 0.4" " -0.00469915" " 0.016" " 0.985033" " 0.983333" " 35.3045" " 1.12964"
2.61095 " 35.22" " 0.349346" " 0.4" " -0.0046931" " 0.016" " 0.985114" " 0.983387" " 35.22" " 1.12964"
2.61195 " 35.1355" " 0.347874" " 0.4" " -0.00468687" " 0.016" " 0.985195" " 0.983441" " 35.1355" " 1.12964"
2.61295 " 35.0512" " 0.346405" " 0.4" " -0.00468048" " 0.016" " 0.985275" " 0.983494" " 35.0512" " 1.12964"
2.61395 " 34.967" " 0.344941" " 0.4" " -0.00467391" " 0.016" " 0.985354" " 0.983546" " 34.967" " 1.12964"
2.61495 " 34.883" " 0.343481" " 0.4" " -0.00466717" " 0.016" " 0.985432" " 0.983598" " 34.883" " 1.12964"
2.61595 " 34.799" " 0.342025" " 0.4" " -0.00466027" " 0.016" " 0.98551" " 0.983649" " 34.799" " 1.12964"
2.61695 " 34.7152" " 0.340573" " 0.4" " -0.00465319" " 0.016" " 0.985587" " 0.9837" " 34.7152" " 1.12964"
2.61795 " 34.6315" " 0.339124" " 0.4" " -0.00464595" " 0.016" " 0.985663" " 0.98375" " 34.6315" " 1.12964"
2.61895 " 34.5479" " 0.337681" " 0.4" " -0.00463853" " 0.016" " 0.985739" " 0.983799" " 34.5479" " 1.12964"
2.61995 " 34.4645" " 0.336241" " 0.4" " -0.00463095" " 0.016" " 0.985814" " 0.983848" " 34.4645" " 1.12964"
2.62095 " 34.3812" " 0.334806" " 0.4" " -0.0046232" " 0.016" " 0.985888" " 0.983897" " 34.3812" " 1.12964"
2.62195 " 34.2981" " 0.333376" " 0.4" " -0.00461528" " 0.016" " 0.985961" " 0.983945" " 34.2981" " 1.12964"
2.62295 " 34.2151" " 0.331949" " 0.4" " -0.0046072" " 0.016" " 0.986034" " 0.983992" " 34.2151" " 1.12964"
2.62395 " 34.1322" " 0.330528" " 0.4" " -0.00459895" " 0.016" " 0.986106" " 0.984039" " 34.1322" " 1.12964"
2.62495 " 34.0495" " 0.329111" " 0.4" " -0.00459054" " 0.016" " 0.986178" " 0.984085" " 34.0495" " 1.12964"
2.62595 " 33.967" " 0.327698" " 0.4" " -0.00458196" " 0.016" " 0.986248" " 0.98413" " 33.967" " 1.12964"
2.62695 " 33.8846" " 0.32629" " 0.4" " -0.00457321" " 0.016" " 0.986318" " 0.984175" " 33.8846" " 1.12964"
2.62795 " 33.8023" " 0.324887" " 0.4" " -0.0045643" " 0.016" " 0.986388" " 0.98422" " 33.8023" " 1.12964"
2.62895 " 33.7202" " 0.323489" " 0.4" " -0.00455523" " 0.016" " 0.986456" " 0.984264" " 33.7202" " 1.12964"
2.62995 " 33.6383" " 0.322096" " 0.4" " -0.004546" " 0.016" " 0.986524" " 0.984307" " 33.6383" " 1.12964"
2.63095 " 33.5566" " 0.320707" " 0.4" " -0.0045366" " 0.016" " 0.986592" " 0.98435" " 33.5566" " 1.12964"
2.63195 " 33.475" " 0.319324" " 0.4" " -0.00452705" " 0.016" " 0.986658" " 0.984392" " 33.475" " 1.12964"
2.63295 " 33.3936" " 0.317945" " 0.4" " -0.00451733" " 0.016" " 0.986724" " 0.984434" " 33.3936" " 1.12964"
2.63395 " 33.3124" " 0.316572" " 0.4" " -0.00450745" " 0.016" " 0.986789" " 0.984476" " 33.3124" " 1.12964"
2.63495 " 33.2313" " 0.315203" " 0.4" " -0.00449741" " 0.016" " 0.986854" " 0.984516" " 33.2313" " 1.12964"
2.63595 " 33.1505" " 0.31384" " 0.4" " -0.00448722" " 0.016" " 0.986918" " 0.984556" " 33.1505" " 1.12964"
2.63695 " 33.0698" " 0.312482" " 0.4" " -0.00447686" " 0.016" " 0.986981" " 0.984596" " 33.0698" " 1.12964"
2.63795 " 32.9893" " 0.311129" " 0.4" " -0.00446635" " 0.016" " 0.987044" " 0.984635" " 32.9893" " 1.12964"
2.63895 " 32.909" " 0.309782" " 0.4" " -0.00445568" " 0.016" " 0.987106" " 0.984674" " 32.909" " 1.12964"
2.63995 " 32.8289" " 0.30844" " 0.4" " -0.00444485" " 0.016" " 0.987167" " 0.984712" " 32.8289" " 1.12964"
2.64095 " 32.749" " 0.307103" " 0.4" " -0.00443387" " 0.016" " 0.987227" " 0.98475" " 32.749" " 1.12964"
2.64195 " 32.6693" " 0.305772" " 0.4" " -0.00442273" " 0.016" " 0.987287" " 0.984787" " 32.6693" " 1.12964"
2.64295 " 32.5898" " 0.304447" " 0.4" " -0.00441143" " 0.016" " 0.987347" " 0.984824" " 32.5898" " 1.12964"
2.64395 " 32.5105" " 0.303127" " 0.4" " -0.00439999" " 0.016" " 0.987405" " 0.98486" " 32.5105" " 1.12964"
2.64495 " 32.4314" " 0.301812" " 0.4" " -0.00438839" " 0.016" " 0.987463" " 0.984895" " 32.4314" " 1.12964"
2.64595 " 32.3525" " 0.300504" " 0.4" " -0.00437663" " 0.016" " 0.987521" " 0.984931" " 32.3525" " 1.12964"
2.64695 " 32.2738" " 0.299201" " 0.4" " -0.00436473" " 0.016" " 0.987577" " 0.984965" " 32.2738" " 1.12964"
2.64795 " 32.1954" " 0.297903" " 0.4" " -0.00435267" " 0.016" " 0.987633" " 0.984999" " 32.1954" " 1.12964"
2.64895 " 32.1171" " 0.296612" " 0.4" " -0.00434047" " 0.016" " 0.987689" " 0.985033" " 32.1171" " 1.12964"
2.64995 " 32.0391" " 0.295327" " 0.4" " -0.00432811" " 0.016" " 0.987744" " 0.985066" " 32.0391" " 1.12964"
2.65095 " 31.9613" " 0.294047" " 0.4" " -0.0043156" " 0.016" " 0.987798" " 0.985099" " 31.9613" " 1.12964"
2.65195 " 31.8837" " 0.292773" " 0.4" " -0.00430295" " 0.016" " 0.987851" " 0.985131" " 31.8837" " 1.12964"
2.65295 " 31.8064" " 0.291506" " 0.4" " -0.00429015" " 0.016" " 0.987904" " 0.985163" " 31.8064" " 1.12964"
2.65395 " 31.7293" " 0.290244" " 0.4" " -0.0042772" " 0.016" " 0.987956" " 0.985194" " 31.7293" " 1.12964"
2.65495 " 31.6524" " 0.288989" " 0.4" " -0.0042641" " 0.016" " 0.988008" " 0.985225" " 31.6524" " 1.12964"
2.65595 " 31.5758" " 0.287739" " 0.4" " -0.00425086" " 0.016" " 0.988059" " 0.985255" " 31.5758" " 1.12964"
2.65695 " 31.4994" " 0.286496" " 0.4" " -0.00423747" " 0.016" " 0.98811" " 0.985285" " 31.4994" " 1.12964"
2.65795 " 31.4232" " 0.285259" " 0.4" " -0.00422394" " 0.016" " 0.98816" " 0.985315" " 31.4232" " 1.12964"
2.65895 " 31.3473" " 0.284028" " 0.4" " -0.00421027" " 0.016" " 0.988209" " 0.985344" " 31.3473" " 1.12964"
2.65995 " 31.2717" " 0.282804" " 0.4" " -0.00419645" " 0.016" " 0.988258" " 0.985372" " 31.2717" " 1.12964"
2.66095 " 31.1962" " 0.281586" " 0.4" " -0.00418249" " 0.016" " 0.988306" " 0.9854" " 31.1962" " 1.12964"
2.66195 " 31.1211" " 0.280374" " 0.4" " -0.00416839" " 0.016" " 0.988353" " 0.985428" " 31.1211" " 1.12964"
2.66295 " 31.0462" " 0.279169" " 0.4" " -0.00415415" " 0.016" " 0.9884" " 0.985455" " 31.0462" " 1.12964"
2.66395 " 30.9715" " 0.277971" " 0.4" " -0.00413977" " 0.016" " 0.988446" " 0.985482" " 30.9715" " 1.12964"
2.66495 " 30.8972" " 0.276778" " 0.4" " -0.00412525" " 0.016" " 0.988492" " 0.985508" " 30.8972" " 1.12964"
2.66595 " 30.823" " 0.275593" " 0.4" " -0.00411059" " 0.016" " 0.988537" " 0.985534" " 30.823" " 1.12964"
2.66695 " 30.7492" " 0.274414" " 0.4" " -0.00409579" " 0.016" " 0.988582" " 0.98556" " 30.7492" " 1.12964"
2.66795 " 30.6756" " 0.273242" " 0.4" " -0.00408086" " 0.016" " 0.988626" " 0.985585" " 30.6756" " 1.12964"
2.66895 " 30.6023" " 0.272076" " 0.4" " -0.00406579" " 0.016" " 0.988669" " 0.98561" " 30.6023" " 1.12964"
2.66995 " 30.5292" " 0.270917" " 0.4" " -0.00405059" " 0.016" " 0.988712" " 0.985634" " 30.5292" " 1.12964"
2.67095 " 30.4564" " 0.269765" " 0.4" " -0.00403525" " 0.016" " 0.988755" " 0.985658" " 30.4564" " 1.12964"
2.67195 " 30.3839" " 0.26862" " 0.4" " -0.00401978" " 0.016" " 0.988796" " 0.985681" " 30.3839" " 1.12964"
2.67295 " 30.3117" " 0.267481" " 0.4" " -0.00400418" " 0.016" " 0.988837" " 0.985704" " 30.3117" " 1.12964"
2.67395 " 30.2398" " 0.26635" " 0.4" " -0.00398844" " 0.016" " 0.988878" " 0.985727" " 30.2398" " 1.12964"
2.67495 " 30.1681" " 0.265225" " 0.4" " -0.00397258" " 0.016" " 0.988918" " 0.985749" " 30.1681" " 1.12964"
2.67595 " 30.0968" " 0.264108" " 0.4" " -0.00395658" " 0.016" " 0.988958" " 0.985771" " 30.0968" " 1.12964"
2.67695 " 30.0257" " 0.262997" " 0.4" " -0.00394046" " 0.016" " 0.988997" " 0.985793" " 30.0257" " 1.12964"
2.67795 " 29.9549" " 0.261893" " 0.4" " -0.0039242" " 0.016" " 0.989036" " 0.985814" " 29.9549" " 1.12964"
2.67895 " 29.8844" " 0.260797" " 0.4" " -0.00390782" " 0.016" " 0.989074" " 0.985835" " 29.8844" " 1.12964"
2.67995 " 29.8142" " 0.259708" " 0.4" " -0.00389131" " 0.016" " 0.989111" " 0.985855" " 29.8142" " 1.12964"
2.68095 " 29.7443" " 0.258625" " 0.4" " -0.00387468" " 0.016" " 0.989148" " 0.985875" " 29.7443" " 1.12964"
2.68195 " 29.6747" " 0.25755" " 0.4" " -0.00385792" " 0.016" " 0.989185" " 0.985895" " 29.6747" " 1.12964"
2.68295 " 29.6054" " 0.256482" " 0.4" " -0.00384103" " 0.016" " 0.989221" " 0.985914" " 29.6054" " 1.12964"
2.68395 " 29.5365" " 0.255422" " 0.4" " -0.00382402" " 0.016" " 0.989256" " 0.985933" " 29.5365" " 1.12964"
2.68495 " 29.4678" " 0.254369" " 0.4" " -0.00380689" " 0.016" " 0.989291" " 0.985952" " 29.4678" " 1.12964"
2.68595 " 29.3994" " 0.253323" " 0.4" " -0.00378964" " 0.016" " 0.989326" " 0.98597" " 29.3994" " 1.12964"
2.68695 " 29.3314" " 0.252284" " 0.4" " -0.00377227" " 0.016" " 0.98936" " 0.985988" " 29.3314" " 1.12964"
2.68795 " 29.2636" " 0.251253" " 0.4" " -0.00375477" " 0.016" " 0.989393" " 0.986006" " 29.2636" " 1.12964"
2.68895 " 29.1962" " 0.250229" " 0.4" " -0.00373716" " 0.016" " 0.989426" " 0.986023" " 29.1962" " 1.12964"
2.68995 " 29.1291" " 0.249212" " 0.4" " -0.00371943" " 0.016" " 0.989459" " 0.98604" " 29.1291" " 1.12964"
2.69095 " 29.0623" " 0.248203" " 0.4" " -0.00370158" " 0.016" " 0.989491" " 0.986056" " 29.0623" " 1.12964"
2.69195 " 28.9958" " 0.247202" " 0.4" " -0.00368361" " 0.016" " 0.989523" " 0.986073" " 28.9958" " 1.12964"
2.69295 " 28.9297" " 0.246208" " 0.4" " -0.00366553" " 0.016" " 0.989554" " 0.986089" " 28.9297" " 1.12964"
2.69395 " 28.8639" " 0.245222" " 0.4" " -0.00364734" " 0.016" " 0.989585" " 0.986104" " 28.8639" " 1.12964"
2.69495 " 28.7984" " 0.244243" " 0.4" " -0.00362903" " 0.016" " 0.989615" " 0.98612" " 28.7984" " 1.12964"
2.69595 " 28.7332" " 0.243272" " 0.4" " -0.0036106" " 0.016" " 0.989645" " 0.986135" " 28.7332" " 1.12964"
2.69695 " 28.6684" " 0.242309" " 0.4" " -0.00359207" " 0.016" " 0.989674" " 0.986149" " 28.6684" " 1.12964"
2.69795 " 28.6039" " 0.241353" " 0.4" " -0.00357342" " 0.016" " 0.989703" " 0.986164" " 28.6039" " 1.12964"
2.69895 " 28.5397" " 0.240405" " 0.4" " -0.00355467" " 0.016" " 0.989732" " 0.986178" " 28.5397" " 1.12964"
2.69995 " 28.4759" " 0.239465" " 0.4" " -0.0035358" " 0.016" " 0.98976" " 0.986192" " 28.4759" " 1.12964"
2.70095 " 28.4124" " 0.238532" " 0.4" " -0.00351683" " 0.016" " 0.989788" " 0.986206" " 28.4124" " 1.12964"
2.70195 " 28.3493" " 0.237608" " 0.4" " -0.00349774" " 0.016" " 0.989815" " 0.986219" " 28.3493" " 1.12964"
2.70295 " 28.2865" " 0.236691" " 0.4" " -0.00347855" " 0.016" " 0.989842" " 0.986232" " 28.2865" " 1.12964"
2.70395 " 28.2241" " 0.235782" " 0.4" " -0.00345926" " 0.016" " 0.989868" " 0.986245" " 28.2241" " 1.12964"
2.70495 " 28.162" " 0.234881" " 0.4" " -0.00343986" " 0.016" " 0.989894" " 0.986257" " 28.162" " 1.12964"
2.70595 " 28.1003" " 0.233987" " 0.4" " -0.00342036" " 0.016" " 0.98992" " 0.98627" " 28.1003" " 1.12964"
2.70695 " 28.0389" " 0.233102" " 0.4" " -0.00340075" " 0.016" " 0.989945" " 0.986282" " 28.0389" " 1.12964"
2.70795 " 27.9778" " 0.232225" " 0.4" " -0.00338104" " 0.016" " 0.98997" " 0.986293" " 27.9778" " 1.12964"
2.70895 " 27.9171" " 0.231355" " 0.4" " -0.00336123" " 0.016" " 0.989994" " 0.986305" " 27.9171" " 1.12964"
2.70995 " 27.8568" " 0.230494" " 0.4" " -0.00334133" " 0.016" " 0.990018" " 0.986316" " 27.8568" " 1.12964"
2.71095 " 27.7969" " 0.22964" " 0.4" " -0.00332132" " 0.016" " 0.990042" " 0.986327" " 27.7969" " 1.12964"
2.71195 " 27.7373" " 0.228795" " 0.4" " -0.00330121" " 0.016" " 0.990065" " 0.986338" " 27.7373" " 1.12964"
2.71295 " 27.678" " 0.227958" " 0.4" " -0.00328101" " 0.016" " 0.990088" " 0.986348" " 27.678" " 1.12964"
2.71395 " 27.6191" " 0.227128" " 0.4" " -0.0032607" " 0.016" " 0.990111" " 0.986359" " 27.6191" " 1.12964"
2.71495 " 27.5606" " 0.226307" " 0.4" " -0.00324031" " 0.016" " 0.990133" " 0.986369" " 27.5606" " 1.12964"
2.71595 " 27.5025" " 0.225494" " 0.4" " -0.00321982" " 0.016" " 0.990155" " 0.986378" " 27.5025" " 1.12964"
2.71695 " 27.4447" " 0.224689" " 0.4" " -0.00319923" " 0.016" " 0.990176" " 0.986388" " 27.4447" " 1.12964"
2.71795 " 27.3873" " 0.223893" " 0.4" " -0.00317856" " 0.016" " 0.990198" " 0.986398" " 27.3873" " 1.12964"
2.71895 " 27.3303" " 0.223104" " 0.4" " -0.00315779" " 0.016" " 0.990218" " 0.986407" " 27.3303" " 1.12964"
2.71995 " 27.2736" " 0.222324" " 0.4" " -0.00313693" " 0.016" " 0.990239" " 0.986416" " 27.2736" " 1.12964"
2.72095 " 27.2173" " 0.221552" " 0.4" " -0.00311598" " 0.016" " 0.990259" " 0.986425" " 27.2173" " 1.12964"
2.72195 " 27.1614" " 0.220788" " 0.4" " -0.00309494" " 0.016" " 0.990279" " 0.986433" " 27.1614" " 1.12964"
2.72295 " 27.1059" " 0.220032" " 0.4" " -0.00307382" " 0.016" " 0.990298" " 0.986442" " 27.1059" " 1.12964"
2.72395 " 27.0508" " 0.219285" " 0.4" " -0.00305261" " 0.016" " 0.990317" " 0.98645" " 27.0508" " 1.12964"
2.72495 " 26.996" " 0.218546" " 0.4" " -0.00303131" " 0.016" " 0.990336" " 0.986458" " 26.996" " 1.12964"
2.72595 " 26.9417" " 0.217815" " 0.4" " -0.00300993" " 0.016" " 0.990355" " 0.986466" " 26.9417" " 1.12964"
2.72695 " 26.8877" " 0.217093" " 0.4" " -0.00298846" " 0.016" " 0.990373" " 0.986473" " 26.8877" " 1.12964"
2.72795 " 26.8341" " 0.216379" " 0.4" " -0.00296691" " 0.016" " 0.990391" " 0.986481" " 26.8341" " 1.12964"
2.72895 " 26.7809" " 0.215673" " 0.4" " -0.00294528" " 0.016" " 0.990409" " 0.986488" " 26.7809" " 1.12964"
2.72995 " 26.728" " 0.214976" " 0.4" " -0.00292357" " 0.016" " 0.990426" " 0.986495" " 26.728" " 1.12964"
