Time,cSVGN1.Q,GEN1.V,LOAD.V,GEN2.V,SHUNT.V,FAULT.V
2.21447, 0.0983973, 0.944596, 0.963458, 0.981018, 0.97727, 0.972236
2.21452, 0.0984078, 0.944664, 0.963499, 0.981046, 0.977305, 0.97227
2.21457, 0.0984184, 0.944732, 0.963541, 0.981073, 0.97734, 0.972305
2.21462, 0.0984289, 0.9448, 0.963582, 0.981101, 0.977374, 0.972339
2.21467, 0.0984395, 0.944868, 0.963623, 0.981129, 0.977409, 0.972373
2.21472, 0.09845, 0.944936, 0.963664, 0.981156, 0.977444, 0.972408
2.21477, 0.0984605, 0.945004, 0.963704, 0.981184, 0.977478, 0.972442
2.21482, 0.098471, 0.945072, 0.963745, 0.981211, 0.977513, 0.972476
2.21487, 0.0984815, 0.945139, 0.963786, 0.981239, 0.977547, 0.97251
2.21492, 0.098492, 0.945207, 0.963827, 0.981266, 0.977582, 0.972544
2.21497, 0.0985024, 0.945274, 0.963867, 0.981293, 0.977616, 0.972578
2.21502, 0.0985129, 0.945341, 0.963908, 0.98132, 0.97765, 0.972612
2.21507, 0.0985233, 0.945408, 0.963949, 0.981348, 0.977685, 0.972646
2.21512, 0.0985337, 0.945476, 0.963989, 0.981375, 0.977719, 0.97268
2.21517, 0.0985442, 0.945543, 0.96403, 0.981402, 0.977753, 0.972714
2.21522, 0.0985545, 0.945609, 0.96407, 0.981429, 0.977787, 0.972747
2.21527, 0.0985649, 0.945676, 0.96411, 0.981456, 0.977821, 0.972781
2.21532, 0.0985753, 0.945743, 0.96415, 0.981483, 0.977855, 0.972815
2.21537, 0.0985856, 0.94581, 0.964191, 0.98151, 0.977889, 0.972848
2.21542, 0.098596, 0.945876, 0.964231, 0.981537, 0.977923, 0.972882
2.21547, 0.0986063, 0.945943, 0.964271, 0.981564, 0.977957, 0.972915
2.21552, 0.0986167, 0.946009, 0.964311, 0.981591, 0.977991, 0.972949
2.21557, 0.098627, 0.946075, 0.964351, 0.981618, 0.978024, 0.972982
2.21562, 0.0986373, 0.946142, 0.964391, 0.981645, 0.978058, 0.973016
2.21567, 0.0986475, 0.946208, 0.964431, 0.981672, 0.978092, 0.973049
2.21572, 0.0986578, 0.946274, 0.964471, 0.981699, 0.978126, 0.973082
2.21578, 0.0986681, 0.94634, 0.96451, 0.981725, 0.978159, 0.973115
2.21583, 0.0986783, 0.946406, 0.96455, 0.981752, 0.978193, 0.973149
2.21588, 0.0986886, 0.946471, 0.96459, 0.981779, 0.978226, 0.973182
2.21593, 0.0986988, 0.946537, 0.964629, 0.981805, 0.97826, 0.973215
2.21598, 0.098709, 0.946602, 0.964669, 0.981832, 0.978293, 0.973248
2.21603, 0.0987192, 0.946668, 0.964708, 0.981858, 0.978326, 0.973281
2.21608, 0.0987294, 0.946733, 0.964748, 0.981885, 0.97836, 0.973314
2.21613, 0.0987395, 0.946799, 0.964787, 0.981911, 0.978393, 0.973347
2.21618, 0.0987497, 0.946864, 0.964826, 0.981938, 0.978426, 0.97338
2.21623, 0.0987599, 0.946929, 0.964866, 0.981964, 0.978459, 0.973413
2.21628, 0.09877, 0.946994, 0.964905, 0.98199, 0.978492, 0.973445
2.21633, 0.0987801, 0.947059, 0.964944, 0.982017, 0.978525, 0.973478
2.21638, 0.0987902, 0.947124, 0.964983, 0.982043, 0.978558, 0.973511
2.21643, 0.0988003, 0.947189, 0.965022, 0.982069, 0.978591, 0.973543
2.21648, 0.0988104, 0.947253, 0.965061, 0.982095, 0.978624, 0.973576
2.21653, 0.0988205, 0.947318, 0.9651, 0.982121, 0.978657, 0.973608
2.21658, 0.0988306, 0.947382, 0.965139, 0.982148, 0.97869, 0.973641
2.21663, 0.0988407, 0.947447, 0.965178, 0.982174, 0.978723, 0.973673
2.21668, 0.0988507, 0.947511, 0.965216, 0.9822, 0.978756, 0.973706
2.21673, 0.0988607, 0.947575, 0.965255, 0.982226, 0.978788, 0.973738
2.21678, 0.0988707, 0.94764, 0.965294, 0.982252, 0.978821, 0.97377
2.21683, 0.0988808, 0.947704, 0.965332, 0.982278, 0.978853, 0.973803
2.21688, 0.0988908, 0.947768, 0.965371, 0.982304, 0.978886, 0.973835
2.21693, 0.0989008, 0.947831, 0.965409, 0.982329, 0.978919, 0.973867
2.21698, 0.0989107, 0.947895, 0.965448, 0.982355, 0.978951, 0.973899
2.21703, 0.0989207, 0.947959, 0.965486, 0.982381, 0.978984, 0.973931
2.21708, 0.0989306, 0.948023, 0.965525, 0.982407, 0.979016, 0.973963
2.21713, 0.0989405, 0.948086, 0.965563, 0.982432, 0.979048, 0.973995
2.21718, 0.0989505, 0.94815, 0.965601, 0.982458, 0.97908, 0.974027
2.21723, 0.0989604, 0.948213, 0.965639, 0.982484, 0.979113, 0.974059
2.21728, 0.0989703, 0.948276, 0.965677, 0.982509, 0.979145, 0.974091
2.21733, 0.0989802, 0.94834, 0.965715, 0.982535, 0.979177, 0.974123
2.21738, 0.09899, 0.948403, 0.965753, 0.98256, 0.979209, 0.974155
2.21743, 0.0989999, 0.948466, 0.965791, 0.982586, 0.979241, 0.974186
2.21748, 0.0990098, 0.948529, 0.965829, 0.982611, 0.979273, 0.974218
2.21753, 0.0990196, 0.948591, 0.965867, 0.982637, 0.979305, 0.97425
2.21758, 0.0990295, 0.948654, 0.965905, 0.982662, 0.979337, 0.974281
2.21763, 0.0990393, 0.948717, 0.965943, 0.982688, 0.979369, 0.974313
2.21768, 0.0990491, 0.94878, 0.96598, 0.982713, 0.979401, 0.974344
2.21773, 0.0990589, 0.948842, 0.966018, 0.982738, 0.979433, 0.974376
2.21778, 0.0990686, 0.948905, 0.966056, 0.982764, 0.979465, 0.974407
2.21783, 0.0990784, 0.948967, 0.966093, 0.982789, 0.979496, 0.974439
2.21788, 0.0990882, 0.949029, 0.966131, 0.982814, 0.979528, 0.97447
2.21793, 0.0990979, 0.949091, 0.966168, 0.982839, 0.979559, 0.974501
2.21798, 0.0991077, 0.949154, 0.966205, 0.982864, 0.979591, 0.974532
2.21803, 0.0991174, 0.949215, 0.966243, 0.982889, 0.979623, 0.974564
2.21808, 0.0991271, 0.949277, 0.96628, 0.982914, 0.979654, 0.974595
2.21813, 0.0991368, 0.949339, 0.966317, 0.982939, 0.979685, 0.974626
2.21818, 0.0991465, 0.949401, 0.966354, 0.982964, 0.979717, 0.974657
2.21823, 0.0991562, 0.949463, 0.966391, 0.982989, 0.979748, 0.974688
2.21828, 0.0991658, 0.949524, 0.966428, 0.983014, 0.979779, 0.974719
2.21833, 0.0991755, 0.949586, 0.966465, 0.983039, 0.979811, 0.97475
2.21838, 0.0991851, 0.949647, 0.966502, 0.983064, 0.979842, 0.974781
2.21843, 0.0991948, 0.949709, 0.966539, 0.983089, 0.979873, 0.974812
2.21848, 0.0992044, 0.94977, 0.966576, 0.983113, 0.979904, 0.974842
2.21853, 0.099214, 0.949831, 0.966613, 0.983138, 0.979935, 0.974873
2.21858, 0.0992236, 0.949892, 0.96665, 0.983163, 0.979966, 0.974904
2.21863, 0.0992332, 0.949953, 0.966686, 0.983187, 0.979997, 0.974935
2.21868, 0.0992427, 0.950014, 0.966723, 0.983212, 0.980028, 0.974965
2.21873, 0.0992523, 0.950075, 0.96676, 0.983237, 0.980059, 0.974996
2.21878, 0.0992619, 0.950136, 0.966796, 0.983261, 0.98009, 0.975026
