Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,eSDC1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.484,0.60045767,0.40000004,-2.1127788e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.486,0.60045767,0.40000004,-2.11903e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.488,0.60045767,0.40000004,-2.1252593e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.49,0.60045767,0.40000004,-2.1314668e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.492,0.60045767,0.40000004,-2.137652e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.494,0.60045767,0.40000004,-2.1438156e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.496,0.60045767,0.40000004,-2.149957e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.498,0.60045767,0.40000004,-2.1560764e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.5,0.60045767,0.40000004,-2.1621742e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.502,0.60045767,0.40000004,-2.1682498e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.504,0.60045767,0.40000004,-2.1743034e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.506,0.60045767,0.40000004,-2.1803352e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.508,0.60045767,0.40000004,-2.1863449e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.51,0.60045767,0.40000004,-2.1923328e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.512,0.60045767,0.40000004,-2.1982987e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.514,0.60045767,0.40000004,-2.2042426e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.516,0.60045767,0.40000004,-2.2101645e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.518,0.60045767,0.40000004,-2.2160647e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.52,0.60045767,0.40000004,-2.2219426e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.522,0.60045767,0.40000004,-2.2277988e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.524,0.60045767,0.40000004,-2.233633e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.526,0.60045767,0.40000004,-2.2391684e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.528,0.60045767,0.40000004,-2.2446311e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.53,0.60045767,0.40000004,-2.2500668e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.532,0.60045767,0.40000004,-2.2554758e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.534,0.6004576,0.40000004,-2.2608582e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.536,0.6004576,0.40000004,-2.2662134e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.538,0.6004576,0.40000004,-2.2715418e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.54,0.6004576,0.40000004,-2.2768434e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.542,0.6004576,0.40000004,-2.2821183e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.544,0.6004576,0.40000004,-2.287366e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.546,0.6004576,0.40000004,-2.2925872e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.548,0.6004576,0.40000004,-2.2977815e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.55,0.6004576,0.40000004,-2.302949e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.552,0.6004576,0.40000004,-2.3080893e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.554,0.6004576,0.40000004,-2.313203e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.556,0.6004576,0.40000004,-2.31829e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.558,0.6004576,0.40000004,-2.32335e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.56,0.6004576,0.40000004,-2.328383e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.562,0.6004576,0.40000004,-2.3333893e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.564,0.6004576,0.40000004,-2.3383688e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.566,0.6004576,0.40000004,-2.3433213e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.568,0.6004576,0.40000004,-2.3482472e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.57,0.6004576,0.40000004,-2.3531461e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.572,0.6004576,0.40000004,-2.3580182e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.574,0.6004576,0.40000004,-2.3628632e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.576,0.6004576,0.40000004,-2.3676816e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.578,0.6004576,0.40000004,-2.3724733e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.58,0.6004576,0.40000004,-2.377238e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.582,0.6004576,0.40000004,-2.3819757e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.584,0.6004576,0.40000004,-2.3866866e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.586,0.6004576,0.40000004,-2.3913709e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.588,0.6004576,0.40000004,-2.396028e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.59,0.6004576,0.40000004,-2.4006586e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.592,0.6004576,0.40000004,-2.4052622e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.594,0.6004576,0.40000004,-2.4098388e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.596,0.6004576,0.40000004,-2.4143887e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.598,0.6004576,0.40000004,-2.4189117e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.6,0.6004576,0.40000004,-2.423408e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.602,0.6004576,0.40000004,-2.4278775e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.604,0.6004576,0.40000004,-2.43232e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.606,0.6004576,0.40000004,-2.4367355e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.608,0.6004576,0.40000004,-2.4411244e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.61,0.6004576,0.40000004,-2.4454863e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.612,0.6004576,0.40000004,-2.4498215e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.614,0.6004576,0.40000004,-2.4541298e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.616,0.6004576,0.40000004,-2.458411e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.618,0.6004576,0.40000004,-2.4626656e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.62,0.6004576,0.40000004,-2.4668934e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.622,0.6004576,0.40000004,-2.4710942e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.624,0.6004576,0.40000004,-2.4752684e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.626,0.6004576,0.40000004,-2.4794156e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.628,0.6004576,0.4,-2.4835358e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.63,0.60045755,0.4,-2.4876294e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.632,0.60045755,0.4,-2.491696e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.634,0.60045755,0.4,-2.4957358e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.636,0.60045755,0.4,-2.4997489e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.638,0.60045755,0.4,-2.5037348e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.64,0.60045755,0.4,-2.507694e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.642,0.60045755,0.4,-2.5116265e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.644,0.60045755,0.4,-2.515532e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.646,0.60045755,0.4,-2.519411e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.648,0.60045755,0.4,-2.5232627e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.65,0.60045755,0.4,-2.5270877e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.652,0.60045755,0.4,-2.530886e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.654,0.60045755,0.4,-2.5346572e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.656,0.60045755,0.4,-2.5384017e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.658,0.60045755,0.4,-2.5421194e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.66,0.60045755,0.4,-2.54581e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.662,0.60045755,0.4,-2.549474e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.664,0.60045755,0.4,-2.553111e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.666,0.60045755,0.4,-2.5567213e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.668,0.60045755,0.4,-2.5603049e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.67,0.60045755,0.4,-2.5638613e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.672,0.60045755,0.4,-2.567391e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.674,0.60045755,0.4,-2.570894e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.676,0.60045755,0.4,-2.5743698e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.678,0.60045755,0.4,-2.577819e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.68,0.60045755,0.4,-2.5812414e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.682,0.60045755,0.4,-2.5846367e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.684,0.60045755,0.4,-2.5880054e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.686,0.60045755,0.4,-2.5913471e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.688,0.60045755,0.4,-2.594662e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.69,0.60045755,0.4,-2.5979503e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.692,0.60045755,0.4,-2.6012115e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.694,0.60045755,0.4,-2.6044458e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.696,0.60045755,0.4,-2.6076534e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.698,0.60045755,0.4,-2.610834e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.7,0.60045755,0.4,-2.613988e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.702,0.60045755,0.4,-2.6171147e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.704,0.60045755,0.4,-2.620215e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.706,0.60045755,0.4,-2.6232883e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.708,0.60045755,0.4,-2.6263347e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.71,0.60045755,0.4,-2.6293543e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.712,0.60045755,0.4,-2.632347e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.714,0.60045755,0.4,-2.635313e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.716,0.60045755,0.4,-2.638252e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.718,0.60045755,0.4,-2.6411644e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.72,0.60045755,0.4,-2.6440496e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.722,0.6004575,0.4,-2.6469082e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.724,0.6004575,0.4,-2.6497398e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.726,0.6004575,0.4,-2.6525446e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.728,0.6004575,0.4,-2.6553226e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.73,0.6004575,0.4,-2.6580738e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.732,0.6004575,0.4,-2.660798e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.734,0.6004575,0.4,-2.6634954e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.736,0.6004575,0.4,-2.6661662e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.738,0.6004575,0.4,-2.6688098e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.74,0.6004575,0.4,-2.6714266e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.742,0.6004575,0.4,-2.6740168e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.744,0.6004575,0.4,-2.67658e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.746,0.6004575,0.4,-2.6791163e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.748,0.6004575,0.4,-2.6816258e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.75,0.6004575,0.4,-2.6841085e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.752,0.6004575,0.4,-2.6865643e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.754,0.6004575,0.4,-2.6889933e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.756,0.6004575,0.4,-2.6913953e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.758,0.6004575,0.4,-2.6937708e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.76,0.6004575,0.4,-2.696119e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.762,0.6004575,0.4,-2.6984406e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.764,0.6004575,0.4,-2.7007354e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.766,0.6004575,0.4,-2.7030034e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.768,0.6004575,0.4,-2.7052443e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.77,0.6004575,0.4,-2.7074585e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.772,0.6004575,0.4,-2.7096458e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.774,0.6004575,0.4,-2.7118063e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.776,0.6004575,0.4,-2.71394e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.778,0.6004575,0.4,-2.7160467e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.78,0.6004575,0.4,-2.7181268e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.782,0.6004575,0.4,-2.7201799e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.784,0.6004575,0.4,-2.722206e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.786,0.6004575,0.4,-2.7242055e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.788,0.6004575,0.4,-2.7261782e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.79,0.6004575,0.4,-2.7281237e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.792,0.6004575,0.4,-2.7300426e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.794,0.6004575,0.4,-2.7319347e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.796,0.6004575,0.4,-2.7337999e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.798,0.6004575,0.4,-2.7356382e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.8,0.6004575,0.4,-2.7374496e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.802,0.6004575,0.4,-2.7392342e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.804,0.6004575,0.4,-2.740992e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.806,0.6004575,0.4,-2.742723e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.808,0.60045743,0.4,-2.7444271e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.81,0.60045743,0.4,-2.7461042e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.812,0.60045743,0.4,-2.7477547e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.814,0.60045743,0.4,-2.7493783e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.816,0.60045743,0.4,-2.750975e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.818,0.60045743,0.4,-2.7525449e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.82,0.60045743,0.4,-2.7540878e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.822,0.60045743,0.4,-2.755604e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.824,0.60045743,0.4,-2.7570932e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.826,0.60045743,0.4,-2.7585558e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.828,0.60045743,0.4,-2.7599913e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.83,0.60045743,0.4,-2.7614002e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.832,0.60045743,0.4,-2.762782e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.834,0.60045743,0.4,-2.7641371e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.836,0.60045743,0.4,-2.7654654e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.838,0.60045743,0.4,-2.7667668e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.84,0.60045743,0.4,-2.7680414e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.842,0.60045743,0.4,-2.769289e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.844,0.60045743,0.4,-2.7705098e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.846,0.60045743,0.4,-2.7717038e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.848,0.60045743,0.4,-2.772871e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.85,0.60045743,0.4,-2.7740112e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.852,0.60045743,0.4,-2.7751248e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.854,0.60045743,0.4,-2.7762113e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.856,0.60045743,0.4,-2.777271e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.858,0.60045743,0.4,-2.778304e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.86,0.60045743,0.4,-2.7793101e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.862,0.60045743,0.4,-2.7802893e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.864,0.60045743,0.4,-2.7812417e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.866,0.60045743,0.4,-2.7821672e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.868,0.60045743,0.4,-2.7830658e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.87,0.60045743,0.4,-2.7839377e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.872,0.60045743,0.4,-2.7847826e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.874,0.60045743,0.4,-2.7856006e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.876,0.60045743,0.4,-2.786392e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.878,0.60045743,0.4,-2.7871565e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.88,0.60045743,0.4,-2.7878941e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.882,0.60045743,0.4,-2.788605e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.884,0.60045743,0.4,-2.7892888e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.886,0.60045743,0.4,-2.7899458e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.888,0.60045743,0.4,-2.790576e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.89,0.6004574,0.4,-2.7911793e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.892,0.6004574,0.4,-2.7917557e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.894,0.6004574,0.4,-2.7923055e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.896,0.6004574,0.4,-2.7928282e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.898,0.6004574,0.4,-2.7933242e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.9,0.6004574,0.4,-2.7937934e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.902,0.6004574,0.4,-2.7942357e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.904,0.6004574,0.4,-2.794651e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.906,0.6004574,0.4,-2.7950395e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.908,0.6004574,0.4,-2.7954012e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.91,0.6004574,0.4,-2.7957363e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.912,0.6004574,0.4,-2.7960443e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.914,0.6004574,0.4,-2.7963254e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.916,0.6004574,0.4,-2.7965799e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.918,0.6004574,0.4,-2.7968072e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.92,0.6004574,0.4,-2.797008e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.922,0.6004574,0.4,-2.7971818e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.924,0.6004574,0.4,-2.7973286e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.926,0.6004574,0.4,-2.7974487e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.928,0.6004574,0.4,-2.797542e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.93,0.6004574,0.4,-2.7976084e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.932,0.6004574,0.4,-2.7976481e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.934,0.6004574,0.4,-2.7976608e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.936,0.6004574,0.4,-2.7976466e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.938,0.6004574,0.4,-2.7976057e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.94,0.6004574,0.4,-2.7975378e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.942,0.6004574,0.4,-2.7974432e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.944,0.6004574,0.4,-2.7973215e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.946,0.6004574,0.4,-2.7971732e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.948,0.6004574,0.4,-2.796998e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.95,0.6004574,0.4,-2.796796e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.952,0.6004574,0.4,-2.796567e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.954,0.6004574,0.4,-2.7963112e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
0.956,0.6004574,0.4,-2.7960287e-09,1.4314198,0.99999994,0.9919934,0.9999999,0.9959841
0.958,0.6004574,0.4,-2.7957192e-09,1.4314198,0.99999994,0.9919934,0.9999999,0.9959841
0.96,0.6004574,0.4,-2.7953828e-09,1.4314198,0.99999994,0.9919934,0.9999999,0.9959841
0.962,0.6004574,0.4,-2.7950198e-09,1.4314198,0.99999994,0.9919934,0.9999999,0.9959841
0.964,0.6004574,0.4,-2.7946299e-09,1.4314198,0.99999994,0.9919934,0.9999999,0.9959841
0.966,0.6004574,0.4,-2.7942129e-09,1.4314198,0.99999994,0.9919934,0.9999999,0.9959841
0.968,0.6004573,0.4,-2.7937692e-09,1.4314198,0.99999994,0.9919934,0.9999999,0.9959841
0.97,0.6004573,0.4,-2.7932987e-09,1.4314198,0.99999994,0.9919934,0.9999999,0.9959841
0.972,0.6004573,0.4,-2.7928013e-09,1.4314198,0.99999994,0.9919934,0.9999999,0.9959841
0.974,0.6004573,0.4,-2.792277e-09,1.4314198,0.99999994,0.9919934,0.9999999,0.9959841
0.976,0.6004573,0.4,-2.791726e-09,1.4314198,0.99999994,0.9919934,0.9999999,0.9959841
0.978,0.6004573,0.4,-2.7911482e-09,1.4314198,0.99999994,0.9919934,0.9999999,0.9959841
