Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,pSS2B.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
7.526,11874.471,5.434602e-06,0.2307696,0.096919164,0.014744135,7.587009e-19,0.012824165,0.0064120824
7.528,11882.78,5.4223174e-06,0.23084554,0.096820295,0.014727461,4.7431118e-30,0.012824165,0.0064120824
7.53,11891.092,5.410061e-06,0.23092146,0.09672149,0.014710807,7.722889e-19,0.012824165,0.0064120824
7.532,11899.406,5.3978324e-06,0.23099738,0.096622735,0.014694172,7.7241597e-31,0.012824165,0.0064120824
7.534,11907.724,5.385631e-06,0.2310733,0.09652404,0.014677555,3.4394503e-18,0.012824165,0.0064120824
7.536,11916.044,5.3734575e-06,0.23114921,0.09642539,0.014660957,3.748529e-30,0.012824165,0.0064120824
7.538,11924.366,5.3613117e-06,0.23122512,0.096326806,0.014644379,4.5138964e-31,0.012824165,0.0064120824
7.54,11932.691,5.3491926e-06,0.23130102,0.09622828,0.014627818,3.4744663e-18,0.012824165,0.0064120824
7.542,11941.02,5.337102e-06,0.23137692,0.0961298,0.014611277,2.2233746e-18,0.012824165,0.0064120824
7.544,11949.351,5.325038e-06,0.23145281,0.09603138,0.014594753,5.8124e-31,0.012824165,0.0064120824
7.546,11957.685,5.313001e-06,0.2315287,0.09593301,0.014578249,5.582706e-32,0.012824165,0.0064120824
7.548,11966.021,5.3009917e-06,0.23160459,0.09583471,0.014561764,2.0203665e-19,0.012824165,0.0064120824
7.55,11974.36,5.2890096e-06,0.23168047,0.09573645,0.014545297,1.3498168e-20,0.012824165,0.0064120824
7.552,11982.702,5.2770542e-06,0.23175634,0.09563825,0.014528849,4.6591196e-19,0.012824165,0.0064120824
7.554,11991.047,5.265126e-06,0.2318322,0.095540114,0.014512419,1.1463294e-30,0.012824165,0.0064120824
7.556,11999.394,5.253225e-06,0.23190808,0.09544203,0.014496008,1.6829568e-18,0.012824165,0.0064120824
7.558,12007.744,5.2413507e-06,0.23198394,0.09534399,0.014479616,5.530547e-32,0.012824165,0.0064120824
7.56,12016.097,5.229503e-06,0.23205979,0.09524602,0.014463241,1.3389428e-18,0.012824165,0.0064120824
7.562,12024.453,5.2176824e-06,0.23213565,0.095148094,0.014446886,4.2070548e-19,0.012824165,0.0064120824
7.564,12032.811,5.2058886e-06,0.2322115,0.09505023,0.014430549,1.4482119e-29,0.012824165,0.0064120824
7.566,12041.171,5.194121e-06,0.23228733,0.09495242,0.01441423,1.2306963e-30,0.012824165,0.0064120824
7.568,12049.535,5.1823804e-06,0.23236318,0.09485467,0.01439793,7.0618966e-31,0.012824165,0.0064120824
7.57,12057.902,5.1706666e-06,0.23243901,0.09475697,0.014381649,2.168264e-18,0.012824165,0.0064120824
7.572,12066.2705,5.1589786e-06,0.23251483,0.09465932,0.014365386,1.8647855e-31,0.012824165,0.0064120824
7.574,12074.643,5.1473176e-06,0.23259066,0.09456173,0.014349141,1.3544499e-18,0.012824165,0.0064120824
7.576,12083.017,5.1356824e-06,0.23266648,0.094464205,0.014332915,5.823386e-19,0.012824165,0.0064120824
7.578,12091.3955,5.124074e-06,0.2327423,0.09436672,0.014316706,1.3844429e-30,0.012824165,0.0064120824
7.58,12099.774,5.1124916e-06,0.2328181,0.094269305,0.014300517,5.9449186e-20,0.012824165,0.0064120824
7.582,12108.157,5.1009356e-06,0.2328939,0.094171934,0.014284345,7.9872126e-32,0.012824165,0.0064120824
7.584,12116.543,5.0894055e-06,0.2329697,0.09407463,0.014268192,2.103396e-18,0.012824165,0.0064120824
7.586,12124.932,5.0779013e-06,0.2330455,0.09397737,0.014252057,3.2311093e-30,0.012824165,0.0064120824
7.588,12133.322,5.0664235e-06,0.23312129,0.09388017,0.014235941,1.898895e-18,0.012824165,0.0064120824
7.59,12141.716,5.0549716e-06,0.23319708,0.09378303,0.014219842,1.9916136e-30,0.012824165,0.0064120824
7.592,12150.112,5.043545e-06,0.23327287,0.09368594,0.014203762,2.6845e-18,0.012824165,0.0064120824
7.594,12158.512,5.032145e-06,0.23334864,0.0935889,0.0141877,2.6449634e-18,0.012824165,0.0064120824
7.596,12166.914,5.0207705e-06,0.23342441,0.09349193,0.014171656,5.9832108e-18,0.012824165,0.0064120824
7.598,12175.318,5.0094213e-06,0.23350018,0.093395,0.01415563,4.186822e-30,0.012824165,0.0064120824
7.6,12183.727,4.998098e-06,0.23357594,0.09329813,0.014139622,5.991396e-31,0.012824165,0.0064120824
7.602,12192.136,4.986801e-06,0.2336517,0.093201324,0.0141236335,1.1916484e-18,0.012824165,0.0064120824
7.604,12200.549,4.9755286e-06,0.23372746,0.09310456,0.014107662,1.2645667e-18,0.012824165,0.0064120824
7.606,12208.965,4.964282e-06,0.2338032,0.09300786,0.014091709,2.485082e-31,0.012824165,0.0064120824
7.608,12217.383,4.953061e-06,0.23387894,0.09291121,0.014075773,2.9713917e-19,0.012824165,0.0064120824
7.61,12225.804,4.941865e-06,0.23395468,0.092814624,0.014059856,8.156144e-32,0.012824165,0.0064120824
7.612,12234.228,4.9306946e-06,0.23403043,0.09271809,0.014043956,2.179624e-19,0.012824165,0.0064120824
7.614,12242.653,4.919549e-06,0.23410615,0.09262161,0.014028075,1.1714522e-30,0.012824165,0.0064120824
7.616,12251.083,4.908429e-06,0.23418188,0.092525184,0.014012212,1.0333235e-18,0.012824165,0.0064120824
7.618,12259.516,4.8973343e-06,0.2342576,0.09242882,0.013996366,1.4700576e-18,0.012824165,0.0064120824
7.62,12267.949,4.8862644e-06,0.2343333,0.092332505,0.013980539,1.3791628e-30,0.012824165,0.0064120824
7.622,12276.387,4.87522e-06,0.23440902,0.09223624,0.013964729,3.424515e-30,0.012824165,0.0064120824
7.624,12284.827,4.8642e-06,0.23448473,0.09214004,0.013948938,7.0884073e-31,0.012824165,0.0064120824
7.626,12293.27,4.853205e-06,0.23456043,0.09204389,0.013933164,2.51594e-18,0.012824165,0.0064120824
7.628,12301.715,4.842235e-06,0.23463613,0.091947794,0.013917408,2.5432953e-30,0.012824165,0.0064120824
7.63,12310.163,4.8312895e-06,0.23471183,0.09185176,0.0139016695,1.7985293e-30,0.012824165,0.0064120824
7.632,12318.614,4.820369e-06,0.23478751,0.09175578,0.013885949,1.1784114e-18,0.012824165,0.0064120824
7.634,12327.067,4.809473e-06,0.23486319,0.09165985,0.013870247,1.2057661e-30,0.012824165,0.0064120824
7.636,12335.524,4.798602e-06,0.23493887,0.09156398,0.013854561,1.0234834e-18,0.012824165,0.0064120824
7.638,12343.984,4.787755e-06,0.23501456,0.09146816,0.013838895,1.686414e-31,0.012824165,0.0064120824
7.64,12352.446,4.776933e-06,0.23509023,0.0913724,0.013823245,6.984894e-20,0.012824165,0.0064120824
7.642,12360.91,4.7661356e-06,0.2351659,0.0912767,0.013807613,5.4882787e-19,0.012824165,0.0064120824
7.644,12369.378,4.755362e-06,0.23524155,0.09118105,0.013791999,9.764998e-19,0.012824165,0.0064120824
7.646,12377.848,4.7446133e-06,0.2353172,0.09108545,0.013776403,3.6984003e-31,0.012824165,0.0064120824
7.648,12386.32,4.7338885e-06,0.23539285,0.09098991,0.013760824,6.940703e-30,0.012824165,0.0064120824
7.65,12394.796,4.7231883e-06,0.2354685,0.09089442,0.013745263,9.943204e-19,0.012824165,0.0064120824
7.652,12403.274,4.7125122e-06,0.23554415,0.090799,0.013729719,2.6989521e-30,0.012824165,0.0064120824
7.654,12411.755,4.70186e-06,0.23561978,0.09070362,0.013714193,2.38667e-18,0.012824165,0.0064120824
7.656,12420.239,4.691232e-06,0.23569542,0.0906083,0.013698685,5.189646e-30,0.012824165,0.0064120824
7.658,12428.726,4.680628e-06,0.23577105,0.090513036,0.013683194,1.2444548e-30,0.012824165,0.0064120824
7.66,12437.215,4.670048e-06,0.23584667,0.090417825,0.01366772,1.5265309e-18,0.012824165,0.0064120824
7.662,12445.706,4.659492e-06,0.23592229,0.09032267,0.013652265,1.4931653e-18,0.012824165,0.0064120824
7.664,12454.201,4.64896e-06,0.2359979,0.090227574,0.013636827,5.363797e-31,0.012824165,0.0064120824
7.666,12462.697,4.638451e-06,0.23607351,0.09013253,0.013621406,2.3346935e-30,0.012824165,0.0064120824
7.668,12471.198,4.6279665e-06,0.23614912,0.09003754,0.013606003,4.7588585e-19,0.012824165,0.0064120824
7.67,12479.7,4.6175055e-06,0.23622473,0.089942604,0.013590616,2.4663685e-19,0.012824165,0.0064120824
7.672,12488.206,4.6070686e-06,0.23630032,0.08984773,0.0135752475,1.859183e-30,0.012824165,0.0064120824
7.674,12496.715,4.596655e-06,0.23637591,0.089752905,0.0135598965,5.1814536e-31,0.012824165,0.0064120824
7.676,12505.226,4.5862644e-06,0.23645149,0.08965814,0.013544562,6.5545673e-19,0.012824165,0.0064120824
7.678,12513.739,4.575898e-06,0.23652707,0.08956342,0.013529246,2.0303314e-18,0.012824165,0.0064120824
7.68,12522.255,4.5655547e-06,0.23660265,0.08946877,0.013513946,2.379042e-18,0.012824165,0.0064120824
7.682,12530.774,4.5552347e-06,0.23667823,0.08937416,0.013498665,3.618864e-18,0.012824165,0.0064120824
7.684,12539.296,4.5449383e-06,0.23675379,0.089279614,0.0134833995,2.805267e-18,0.012824165,0.0064120824
7.686,12547.82,4.5346646e-06,0.23682936,0.089185126,0.013468152,2.0632038e-30,0.012824165,0.0064120824
7.688,12556.348,4.5244146e-06,0.23690492,0.08909069,0.013452922,4.4694445e-19,0.012824165,0.0064120824
7.69,12564.877,4.514188e-06,0.23698047,0.088996306,0.013437709,6.647435e-19,0.012824165,0.0064120824
7.692,12573.41,4.503984e-06,0.23705602,0.08890198,0.013422513,1.4924228e-30,0.012824165,0.0064120824
7.694,12581.945,4.4938033e-06,0.23713157,0.08880771,0.013407335,3.8330884e-31,0.012824165,0.0064120824
7.696,12590.483,4.4836456e-06,0.23720711,0.08871349,0.013392174,7.151693e-31,0.012824165,0.0064120824
7.696797,12593.887,4.4796043e-06,0.23723722,0.08867596,0.013386136,5.8308096e-19,0.012824165,0.0064120824
7.696797,12593.887,4.4796043e-06,0.23723722,0.08867596,0.013386136,5.8308096e-19,0.012824165,0.0064120824
7.698,12599.024,4.4735107e-06,0.23728265,0.08861933,0.013377029,2.1288955e-22,0.012824165,0.0064120824
7.7,12607.568,4.463399e-06,0.23735818,0.08852522,0.013361902,5.442579e-32,0.012824165,0.0064120824
7.702,12616.114,4.45331e-06,0.2374337,0.08843117,0.013346792,8.370798e-21,0.012824165,0.0064120824
7.704,12624.663,4.443244e-06,0.23750922,0.088337176,0.013331699,7.3442155e-20,0.012824165,0.0064120824
7.706,12633.215,4.4332005e-06,0.23758474,0.08824323,0.013316623,7.2101415e-32,0.012824165,0.0064120824
7.708,12641.77,4.4231797e-06,0.23766026,0.08814935,0.013301564,9.5015206e-20,0.012824165,0.0064120824
7.71,12650.327,4.4131816e-06,0.23773576,0.088055514,0.013286523,9.2620415e-32,0.012824165,0.0064120824
7.712,12658.886,4.403206e-06,0.23781127,0.08796173,0.013271498,4.6864926e-32,0.012824165,0.0064120824
7.714,12667.448,4.3932528e-06,0.23788677,0.08786801,0.013256489,1.705455e-31,0.012824165,0.0064120824
7.716,12676.015,4.3833224e-06,0.23796226,0.087774344,0.013241499,7.8572536e-20,0.012824165,0.0064120824
7.718,12684.582,4.3734144e-06,0.23803775,0.087680735,0.013226524,1.2798854e-19,0.012824165,0.0064120824
7.72,12693.153,4.3635287e-06,0.23811324,0.08758718,0.013211567,3.923672e-19,0.012824165,0.0064120824
7.722,12701.727,4.353665e-06,0.23818871,0.08749367,0.013196627,1.8451389e-19,0.012824165,0.0064120824
7.724,12710.303,4.3438245e-06,0.23826419,0.08740023,0.013181704,1.9413863e-19,0.012824165,0.0064120824
7.726,12718.882,4.3340056e-06,0.23833966,0.087306835,0.013166797,6.439328e-20,0.012824165,0.0064120824
7.728,12727.464,4.324209e-06,0.23841514,0.0872135,0.013151907,4.256764e-32,0.012824165,0.0064120824
7.73,12736.048,4.3144346e-06,0.2384906,0.08712021,0.013137035,1.02710235e-19,0.012824165,0.0064120824
7.732,12744.635,4.304682e-06,0.23856606,0.08702699,0.01312218,3.1524623e-19,0.012824165,0.0064120824
7.734,12753.225,4.294952e-06,0.2386415,0.086933814,0.01310734,2.1651022e-19,0.012824165,0.0064120824
7.736,12761.816,4.2852434e-06,0.23871696,0.0868407,0.013092518,6.875684e-32,0.012824165,0.0064120824
7.738,12770.411,4.275557e-06,0.2387924,0.08674764,0.013077713,6.9818587e-32,0.012824165,0.0064120824
7.74,12779.01,4.2658926e-06,0.23886783,0.086654626,0.013062923,2.2723338e-31,0.012824165,0.0064120824
7.742,12787.61,4.2562497e-06,0.23894328,0.08656167,0.0130481515,2.4721217e-31,0.012824165,0.0064120824
7.744,12796.214,4.246629e-06,0.23901871,0.08646878,0.013033396,1.1911872e-31,0.012824165,0.0064120824
7.746,12804.819,4.2370298e-06,0.23909412,0.08637593,0.013018657,1.3404713e-20,0.012824165,0.0064120824
7.748,12813.428,4.2274523e-06,0.23916955,0.08628315,0.013003935,5.623849e-19,0.012824165,0.0064120824
7.75,12822.039,4.2178967e-06,0.23924497,0.08619041,0.0129892295,7.351215e-19,0.012824165,0.0064120824
7.752,12830.653,4.2083625e-06,0.23932038,0.08609773,0.012974541,1.1412631e-18,0.012824165,0.0064120824
7.754,12839.271,4.19885e-06,0.23939578,0.08600511,0.012959869,2.4259592e-18,0.012824165,0.0064120824
7.756,12847.891,4.189359e-06,0.23947118,0.08591254,0.012945213,3.5075924e-30,0.012824165,0.0064120824
7.758,12856.513,4.1798894e-06,0.23954658,0.08582003,0.012930575,1.4641254e-18,0.012824165,0.0064120824
7.76,12865.138,4.170441e-06,0.23962198,0.085727565,0.012915952,8.2056136e-19,0.012824165,0.0064120824
7.762,12873.766,4.1610147e-06,0.23969737,0.085635155,0.012901346,1.4592726e-18,0.012824165,0.0064120824
7.764,12882.396,4.151609e-06,0.23977275,0.085542805,0.012886757,5.1625593e-19,0.012824165,0.0064120824
7.766,12891.029,4.1422245e-06,0.23984814,0.085450515,0.012872185,3.280924e-20,0.012824165,0.0064120824
7.768,12899.665,4.1328617e-06,0.2399235,0.08535827,0.012857628,6.421893e-31,0.012824165,0.0064120824
7.77,12908.304,4.12352e-06,0.23999888,0.08526608,0.012843088,5.161673e-31,0.012824165,0.0064120824
7.772,12916.945,4.114199e-06,0.24007425,0.08517396,0.012828565,4.533142e-19,0.012824165,0.0064120824
7.774,12925.589,4.1048993e-06,0.2401496,0.085081875,0.012814058,3.5187958e-31,0.012824165,0.0064120824
7.776,12934.235,4.0956206e-06,0.24022497,0.08498986,0.012799568,4.4316077e-19,0.012824165,0.0064120824
7.778,12942.886,4.0863633e-06,0.24030031,0.08489789,0.012785093,1.4095191e-18,0.012824165,0.0064120824
7.78,12951.537,4.0771265e-06,0.24037567,0.08480598,0.012770635,4.9345e-19,0.012824165,0.0064120824
7.782,12960.192,4.0679106e-06,0.24045101,0.08471412,0.012756194,1.0120711e-30,0.012824165,0.0064120824
7.784,12968.85,4.0587156e-06,0.24052635,0.084622316,0.012741769,6.936113e-31,0.012824165,0.0064120824
7.786,12977.51,4.049541e-06,0.24060169,0.08453057,0.01272736,6.186376e-32,0.012824165,0.0064120824
7.788,12986.173,4.040388e-06,0.24067701,0.084438875,0.012712968,1.3323052e-18,0.012824165,0.0064120824
7.79,12994.839,4.031255e-06,0.24075234,0.08434723,0.012698592,5.384633e-19,0.012824165,0.0064120824
7.792,13003.507,4.022143e-06,0.24082765,0.08425565,0.012684232,1.2220249e-18,0.012824165,0.0064120824
7.794,13012.179,4.0130512e-06,0.24090298,0.08416412,0.012669888,1.5464337e-18,0.012824165,0.0064120824
7.796,13020.853,4.0039804e-06,0.24097829,0.08407264,0.012655561,2.1706272e-18,0.012824165,0.0064120824
7.798,13029.528,3.9949296e-06,0.2410536,0.08398122,0.012641249,1.6883887e-30,0.012824165,0.0064120824
7.8,13038.208,3.9858996e-06,0.24112889,0.08388986,0.012626954,2.6718097e-30,0.012824165,0.0064120824
7.802,13046.89,3.97689e-06,0.24120419,0.08379855,0.012612675,5.7854537e-30,0.012824165,0.0064120824
7.804,13055.575,3.9679007e-06,0.24127948,0.08370729,0.012598413,3.8478993e-30,0.012824165,0.0064120824
7.806,13064.263,3.9589318e-06,0.24135478,0.083616085,0.012584166,3.9936007e-18,0.012824165,0.0064120824
7.808,13072.952,3.9499832e-06,0.24143006,0.08352494,0.012569935,3.6729367e-18,0.012824165,0.0064120824
7.81,13081.6455,3.9410547e-06,0.24150534,0.083433844,0.012555721,3.656068e-30,0.012824165,0.0064120824
7.812,13090.341,3.9321467e-06,0.2415806,0.083342806,0.012541522,6.8829335e-18,0.012824165,0.0064120824
7.814,13099.039,3.923258e-06,0.24165589,0.08325183,0.01252734,1.250178e-17,0.012824165,0.0064120824
7.816,13107.74,3.91439e-06,0.24173115,0.08316089,0.012513174,4.5933385e-18,0.012824165,0.0064120824
7.818,13116.443,3.905542e-06,0.2418064,0.08307002,0.012499024,2.5885326e-30,0.012824165,0.0064120824
7.82,13125.15,3.896714e-06,0.24188167,0.082979195,0.0124848895,1.7491454e-30,0.012824165,0.0064120824
7.822,13133.859,3.887906e-06,0.24195692,0.08288843,0.012470772,4.4824943e-31,0.012824165,0.0064120824
7.824,13142.571,3.879118e-06,0.24203216,0.08279772,0.0124566695,2.8545985e-19,0.012824165,0.0064120824
7.826,13151.286,3.8703497e-06,0.2421074,0.08270706,0.012442583,2.3480573e-31,0.012824165,0.0064120824
7.828,13160.003,3.8616013e-06,0.24218264,0.082616456,0.012428513,1.6553495e-31,0.012824165,0.0064120824
7.83,13168.723,3.852873e-06,0.24225788,0.08252591,0.012414458,1.1045388e-30,0.012824165,0.0064120824
7.832,13177.445,3.844164e-06,0.2423331,0.082435414,0.012400419,9.124928e-30,0.012824165,0.0064120824
7.834,13186.171,3.8354747e-06,0.24240834,0.08234498,0.0123863965,2.7322265e-30,0.012824165,0.0064120824
7.836,13194.898,3.826805e-06,0.24248356,0.08225459,0.012372389,3.0266162e-30,0.012824165,0.0064120824
7.838,13203.63,3.818155e-06,0.24255876,0.08216426,0.012358399,2.610257e-31,0.012824165,0.0064120824
7.84,13212.362,3.8095245e-06,0.24263398,0.08207399,0.012344424,4.4138287e-18,0.012824165,0.0064120824
7.842,13221.1,3.8009136e-06,0.24270919,0.08198376,0.012330464,3.607452e-18,0.012824165,0.0064120824
7.844,13229.838,3.792322e-06,0.24278438,0.08189359,0.01231652,1.9231137e-18,0.012824165,0.0064120824
7.846,13238.579,3.7837501e-06,0.24285959,0.08180348,0.012302592,2.2577982e-18,0.012824165,0.0064120824
7.848,13247.323,3.7751972e-06,0.24293478,0.08171342,0.01228868,3.5123115e-18,0.012824165,0.0064120824
7.85,13256.07,3.766664e-06,0.24300997,0.08162342,0.012274784,6.539809e-31,0.012824165,0.0064120824
7.852,13264.82,3.75815e-06,0.24308515,0.08153347,0.012260904,2.3311015e-18,0.012824165,0.0064120824
7.854,13273.573,3.749655e-06,0.24316032,0.08144357,0.012247038,3.0437143e-31,0.012824165,0.0064120824
7.856,13282.328,3.7411794e-06,0.2432355,0.08135373,0.012233189,1.9748968e-31,0.012824165,0.0064120824
7.858,13291.086,3.732723e-06,0.24331068,0.081263945,0.012219355,1.4853092e-19,0.012824165,0.0064120824
7.86,13299.847,3.7242855e-06,0.24338584,0.08117421,0.012205537,3.0188921e-31,0.012824165,0.0064120824
7.862,13308.609,3.7158673e-06,0.243461,0.08108453,0.012191735,2.1919502e-31,0.012824165,0.0064120824
7.864,13317.376,3.707468e-06,0.24353616,0.080994904,0.012177949,2.151126e-30,0.012824165,0.0064120824
7.866,13326.145,3.6990878e-06,0.2436113,0.08090533,0.012164177,1.8187648e-18,0.012824165,0.0064120824
7.868,13334.916,3.6907263e-06,0.24368645,0.080815814,0.012150422,1.2155475e-30,0.012824165,0.0064120824
7.87,13343.69,3.682384e-06,0.2437616,0.080726355,0.012136682,8.846744e-19,0.012824165,0.0064120824
7.872,13352.467,3.6740605e-06,0.24383673,0.08063695,0.012122957,3.8626244e-31,0.012824165,0.0064120824
7.874,13361.246,3.6657557e-06,0.24391186,0.08054759,0.012109248,3.214091e-18,0.012824165,0.0064120824
7.876,13370.028,3.6574697e-06,0.243987,0.08045829,0.012095555,1.7322606e-18,0.012824165,0.0064120824
7.878,13378.8125,3.6492024e-06,0.24406213,0.08036905,0.012081876,2.5286214e-18,0.012824165,0.0064120824
7.88,13387.601,3.6409538e-06,0.24413724,0.08027986,0.012068214,6.582393e-19,0.012824165,0.0064120824
7.882,13396.391,3.632724e-06,0.24421236,0.08019072,0.012054567,3.5906902e-31,0.012824165,0.0064120824
7.884,13405.185,3.6245126e-06,0.24428746,0.08010164,0.012040935,1.1304265e-18,0.012824165,0.0064120824
7.886,13413.9795,3.6163196e-06,0.24436258,0.08001261,0.0120273195,4.668526e-31,0.012824165,0.0064120824
7.888,13422.778,3.6081456e-06,0.24443768,0.07992364,0.0120137185,2.3529558e-31,0.012824165,0.0064120824
7.89,13431.579,3.5999897e-06,0.24451277,0.079834715,0.012000133,1.6907538e-19,0.012824165,0.0064120824
7.892,13440.383,3.5918524e-06,0.24458787,0.079745844,0.011986563,3.263182e-31,0.012824165,0.0064120824
7.894,13449.189,3.5837334e-06,0.24466296,0.07965703,0.011973008,3.7068685e-31,0.012824165,0.0064120824
7.896,13457.999,3.575633e-06,0.24473804,0.079568274,0.011959469,1.3144527e-18,0.012824165,0.0064120824
7.898,13466.811,3.5675505e-06,0.24481311,0.079479575,0.011945944,6.6537645e-31,0.012824165,0.0064120824
7.9,13475.625,3.5594865e-06,0.24488819,0.07939092,0.011932435,2.4331855e-18,0.012824165,0.0064120824
7.902,13484.442,3.5514408e-06,0.24496326,0.079302326,0.011918942,3.6469567e-30,0.012824165,0.0064120824
7.904,13493.263,3.5434132e-06,0.24503833,0.07921378,0.011905463,2.414486e-18,0.012824165,0.0064120824
7.906,13502.085,3.5354037e-06,0.24511339,0.07912529,0.011892001,1.697921e-29,0.012824165,0.0064120824
7.908,13510.911,3.5274124e-06,0.24518844,0.07903686,0.011878553,1.5786439e-18,0.012824165,0.0064120824
7.91,13519.739,3.5194391e-06,0.2452635,0.07894848,0.01186512,6.053939e-18,0.012824165,0.0064120824
7.912,13528.57,3.5114838e-06,0.24533854,0.078860156,0.011851703,6.464127e-30,0.012824165,0.0064120824
7.914,13537.403,3.5035466e-06,0.24541359,0.07877188,0.011838301,1.4982897e-18,0.012824165,0.0064120824
7.916,13546.24,3.4956272e-06,0.24548863,0.07868367,0.011824913,1.967432e-18,0.012824165,0.0064120824
7.918,13555.079,3.4877257e-06,0.24556366,0.078595504,0.011811541,3.5706138e-32,0.012824165,0.0064120824
7.92,13563.92,3.4798422e-06,0.2456387,0.07850739,0.011798184,1.1049141e-30,0.012824165,0.0064120824
7.922,13572.764,3.4719765e-06,0.24571371,0.078419335,0.011784843,3.671376e-20,0.012824165,0.0064120824
7.924,13581.611,3.4641284e-06,0.24578874,0.07833133,0.011771517,3.5699147e-31,0.012824165,0.0064120824
7.926,13590.461,3.4562981e-06,0.24586375,0.07824338,0.011758205,1.2090663e-18,0.012824165,0.0064120824
7.928,13599.313,3.4484856e-06,0.24593876,0.07815549,0.011744908,1.368731e-30,0.012824165,0.0064120824
7.93,13608.169,3.4406908e-06,0.24601378,0.078067645,0.0117316265,5.2124137e-18,0.012824165,0.0064120824
7.932,13617.026,3.4329134e-06,0.24608877,0.07797986,0.011718361,5.5374214e-30,0.012824165,0.0064120824
7.934,13625.887,3.4251539e-06,0.24616377,0.077892125,0.011705109,2.089309e-30,0.012824165,0.0064120824
7.936,13634.75,3.4174116e-06,0.24623877,0.077804446,0.011691873,2.0328993e-18,0.012824165,0.0064120824
7.938,13643.616,3.409687e-06,0.24631375,0.07771682,0.011678651,3.0571692e-18,0.012824165,0.0064120824
7.94,13652.484,3.4019797e-06,0.24638873,0.07762925,0.011665445,4.7732494e-18,0.012824165,0.0064120824
7.942,13661.356,3.39429e-06,0.24646372,0.07754173,0.011652253,2.9735964e-18,0.012824165,0.0064120824
7.944,13670.23,3.3866177e-06,0.2465387,0.07745427,0.011639076,3.246598e-30,0.012824165,0.0064120824
7.946,13679.107,3.3789627e-06,0.24661367,0.07736686,0.011625914,1.514188e-30,0.012824165,0.0064120824
7.948,13687.987,3.371325e-06,0.24668863,0.0772795,0.011612767,1.1114145e-30,0.012824165,0.0064120824
7.95,13696.868,3.3637043e-06,0.24676359,0.0771922,0.011599636,3.1480174e-31,0.012824165,0.0064120824
7.952,13705.754,3.3561012e-06,0.24683855,0.07710495,0.011586518,3.0038754e-31,0.012824165,0.0064120824
7.954,13714.642,3.348515e-06,0.24691351,0.077017754,0.011573416,1.3891751e-19,0.012824165,0.0064120824
7.956,13723.532,3.3409463e-06,0.24698845,0.07693061,0.011560328,1.7344675e-31,0.012824165,0.0064120824
7.958,13732.424,3.3333943e-06,0.2470634,0.07684352,0.011547255,2.164438e-18,0.012824165,0.0064120824
7.96,13741.319,3.3258596e-06,0.24713834,0.07675649,0.011534197,1.42428745e-30,0.012824165,0.0064120824
7.962,13750.219,3.318342e-06,0.24721327,0.07666951,0.011521154,3.5051184e-30,0.012824165,0.0064120824
7.964,13759.12,3.3108413e-06,0.2472882,0.07658258,0.011508126,2.531256e-30,0.012824165,0.0064120824
7.966,13768.023,3.3033575e-06,0.24736312,0.07649571,0.011495112,7.690254e-18,0.012824165,0.0064120824
7.968,13776.93,3.2958906e-06,0.24743804,0.07640889,0.011482113,4.6478445e-30,0.012824165,0.0064120824
7.97,13785.839,3.2884407e-06,0.24751297,0.07632212,0.011469129,1.08218964e-17,0.012824165,0.0064120824
7.972,13794.75,3.2810076e-06,0.24758787,0.07623541,0.011456159,1.1366118e-17,0.012824165,0.0064120824
7.974,13803.665,3.2735911e-06,0.24766278,0.07614875,0.011443204,1.1661013e-17,0.012824165,0.0064120824
7.976,13812.582,3.2661917e-06,0.24773769,0.07606214,0.0114302635,9.85961e-30,0.012824165,0.0064120824
7.978,13821.502,3.2588089e-06,0.24781258,0.0759756,0.011417339,7.322495e-30,0.012824165,0.0064120824
7.98,13830.425,3.2514426e-06,0.24788748,0.075889096,0.011404427,6.5096322e-18,0.012824165,0.0064120824
7.982,13839.35,3.2440933e-06,0.24796237,0.075802654,0.011391531,7.11706e-18,0.012824165,0.0064120824
7.984,13848.278,3.2367602e-06,0.24803726,0.07571626,0.011378649,3.7322675e-18,0.012824165,0.0064120824
7.986,13857.209,3.229444e-06,0.24811214,0.07562992,0.011365782,1.7272043e-31,0.012824165,0.0064120824
7.988,13866.142,3.2221442e-06,0.24818702,0.07554364,0.011352928,2.640523e-18,0.012824165,0.0064120824
7.99,13875.078,3.214861e-06,0.24826188,0.07545741,0.01134009,6.3586495e-18,0.012824165,0.0064120824
7.992,13884.017,3.207594e-06,0.24833675,0.07537123,0.011327267,4.213294e-18,0.012824165,0.0064120824
7.994,13892.958,3.2003438e-06,0.24841161,0.07528511,0.011314457,2.1992867e-29,0.012824165,0.0064120824
7.996,13901.902,3.1931097e-06,0.24848647,0.07519904,0.011301663,5.728334e-18,0.012824165,0.0064120824
7.998,13910.849,3.1858922e-06,0.24856132,0.07511302,0.011288882,2.8516122e-29,0.012824165,0.0064120824
8.0,13919.799,3.1786908e-06,0.24863619,0.075027056,0.011276117,1.4610825e-29,0.012824165,0.0064120824
8.002,13928.751,3.1715058e-06,0.24871102,0.07494114,0.011263366,5.0890132e-18,0.012824165,0.0064120824
8.004,13937.706,3.164337e-06,0.24878587,0.07485529,0.011250628,3.933647e-30,0.012824165,0.0064120824
