Time(s); gENROE.delta; gENROE.PELEC; sT5B.EFD; gENROE.PMECH; gENROE.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
1.155; 34.4037; 0.4; 1.43142; 0.4; 4.06474e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.16; 34.4037; 0.4; 1.43142; 0.4; 4.08214e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.165; 34.4037; 0.4; 1.43142; 0.4; 4.09955e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.17; 34.4037; 0.4; 1.43142; 0.4; 4.11696e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.175; 34.4037; 0.4; 1.43142; 0.4; 4.13437e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.18; 34.4037; 0.4; 1.43142; 0.4; 4.15178e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.185; 34.4037; 0.4; 1.43142; 0.4; 4.16918e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.19; 34.4037; 0.4; 1.43142; 0.4; 4.18659e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.195; 34.4037; 0.4; 1.43142; 0.4; 4.204e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.2; 34.4037; 0.4; 1.43142; 0.4; 4.22141e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.205; 34.4037; 0.4; 1.43142; 0.4; 4.23882e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.21; 34.4037; 0.4; 1.43142; 0.4; 4.25622e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.215; 34.4037; 0.4; 1.43142; 0.4; 4.27363e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.22; 34.4037; 0.4; 1.43142; 0.4; 4.29104e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.225; 34.4037; 0.4; 1.43142; 0.4; 4.30845e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.23; 34.4037; 0.4; 1.43142; 0.4; 4.32585e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.235; 34.4037; 0.4; 1.43142; 0.4; 4.34326e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.24; 34.4037; 0.4; 1.43142; 0.4; 4.36067e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.245; 34.4037; 0.4; 1.43142; 0.4; 4.37808e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.25; 34.4037; 0.4; 1.43142; 0.4; 4.39549e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.255; 34.4037; 0.4; 1.43142; 0.4; 4.41289e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.26; 34.4037; 0.4; 1.43142; 0.4; 4.4303e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.265; 34.4037; 0.4; 1.43142; 0.4; 4.44771e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.27; 34.4037; 0.4; 1.43142; 0.4; 4.46512e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.275; 34.4037; 0.4; 1.43142; 0.4; 4.48253e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.28; 34.4037; 0.4; 1.43142; 0.4; 4.49993e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.285; 34.4037; 0.4; 1.43142; 0.4; 4.51734e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.29; 34.4037; 0.4; 1.43142; 0.4; 4.53475e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.295; 34.4037; 0.4; 1.43142; 0.4; 4.55216e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.3; 34.4037; 0.4; 1.43142; 0.4; 4.56956e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.305; 34.4037; 0.4; 1.43142; 0.4; 4.58697e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.31; 34.4037; 0.4; 1.43142; 0.4; 4.60438e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.315; 34.4037; 0.4; 1.43142; 0.4; 4.62179e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.32; 34.4037; 0.4; 1.43142; 0.4; 4.6392e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.325; 34.4037; 0.4; 1.43142; 0.4; 4.6566e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.33; 34.4037; 0.4; 1.43142; 0.4; 4.67401e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.335; 34.4037; 0.4; 1.43142; 0.4; 4.69142e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.34; 34.4037; 0.4; 1.43142; 0.4; 4.70883e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.345; 34.4037; 0.4; 1.43142; 0.4; 4.72624e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.35; 34.4037; 0.4; 1.43142; 0.4; 4.74364e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.355; 34.4037; 0.4; 1.43142; 0.4; 4.76105e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.36; 34.4037; 0.4; 1.43142; 0.4; 4.77846e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.365; 34.4037; 0.4; 1.43142; 0.4; 4.79587e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.37; 34.4037; 0.4; 1.43142; 0.4; 4.81327e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.375; 34.4037; 0.4; 1.43142; 0.4; 4.83068e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.38; 34.4037; 0.4; 1.43142; 0.4; 4.84809e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.385; 34.4037; 0.4; 1.43142; 0.4; 4.8655e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.39; 34.4037; 0.4; 1.43142; 0.4; 4.88291e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.395; 34.4037; 0.4; 1.43142; 0.4; 4.90031e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.4; 34.4037; 0.4; 1.43142; 0.4; 4.91772e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.405; 34.4037; 0.4; 1.43142; 0.4; 4.93513e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.41; 34.4037; 0.4; 1.43142; 0.4; 4.95254e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.415; 34.4037; 0.4; 1.43142; 0.4; 4.96995e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.42; 34.4037; 0.4; 1.43142; 0.4; 4.98735e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.425; 34.4037; 0.4; 1.43142; 0.4; 5.00476e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.43; 34.4037; 0.4; 1.43142; 0.4; 5.02217e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.435; 34.4037; 0.4; 1.43142; 0.4; 5.03958e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.44; 34.4037; 0.4; 1.43142; 0.4; 5.05698e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.445; 34.4037; 0.4; 1.43142; 0.4; 5.07439e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.45; 34.4037; 0.4; 1.43142; 0.4; 5.0918e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.455; 34.4037; 0.4; 1.43142; 0.4; 5.10921e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.46; 34.4037; 0.4; 1.43142; 0.4; 5.12662e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.465; 34.4037; 0.4; 1.43142; 0.4; 5.14402e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.47; 34.4037; 0.4; 1.43142; 0.4; 5.16143e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.475; 34.4037; 0.4; 1.43142; 0.4; 5.17884e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.48; 34.4037; 0.4; 1.43142; 0.4; 5.19625e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.485; 34.4037; 0.4; 1.43142; 0.4; 5.21366e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.49; 34.4037; 0.4; 1.43142; 0.4; 5.23106e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.495; 34.4037; 0.4; 1.43142; 0.4; 5.24847e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.5; 34.4037; 0.4; 1.43142; 0.4; 5.26588e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.505; 34.4037; 0.4; 1.43142; 0.4; 5.28329e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.51; 34.4037; 0.4; 1.43142; 0.4; 5.30069e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.515; 34.4037; 0.4; 1.43142; 0.4; 5.3181e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.52; 34.4037; 0.4; 1.43142; 0.4; 5.33551e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.525; 34.4037; 0.4; 1.43142; 0.4; 5.35292e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.53; 34.4037; 0.4; 1.43142; 0.4; 5.37033e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.535; 34.4037; 0.4; 1.43142; 0.4; 5.38773e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.54; 34.4037; 0.4; 1.43142; 0.4; 5.40514e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.545; 34.4037; 0.4; 1.43142; 0.4; 5.42255e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.55; 34.4037; 0.4; 1.43142; 0.4; 5.43996e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.555; 34.4037; 0.4; 1.43142; 0.4; 5.45737e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.56; 34.4037; 0.4; 1.43142; 0.4; 5.47477e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.565; 34.4037; 0.4; 1.43142; 0.4; 5.49218e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.57; 34.4037; 0.4; 1.43142; 0.4; 5.50959e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.575; 34.4037; 0.4; 1.43142; 0.4; 5.527e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.58; 34.4037; 0.4; 1.43142; 0.4; 5.5444e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.585; 34.4037; 0.4; 1.43142; 0.4; 5.56181e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.59; 34.4037; 0.4; 1.43142; 0.4; 5.57922e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.595; 34.4037; 0.4; 1.43142; 0.4; 5.59663e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.6; 34.4037; 0.4; 1.43142; 0.4; 5.61404e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.605; 34.4037; 0.4; 1.43142; 0.4; 5.63144e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.61; 34.4037; 0.4; 1.43142; 0.4; 5.64885e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.615; 34.4037; 0.4; 1.43142; 0.4; 5.66626e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.62; 34.4037; 0.4; 1.43142; 0.4; 5.68367e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.625; 34.4037; 0.4; 1.43142; 0.4; 5.70108e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.63; 34.4037; 0.4; 1.43142; 0.4; 5.71848e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.635; 34.4037; 0.4; 1.43142; 0.4; 5.73589e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.64; 34.4037; 0.4; 1.43142; 0.4; 5.7533e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.645; 34.4037; 0.4; 1.43142; 0.4; 5.77071e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.65; 34.4037; 0.4; 1.43142; 0.4; 5.78811e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.655; 34.4037; 0.4; 1.43142; 0.4; 5.80552e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.66; 34.4037; 0.4; 1.43142; 0.4; 5.82293e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.665; 34.4037; 0.4; 1.43142; 0.4; 5.84034e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.67; 34.4037; 0.4; 1.43142; 0.4; 5.85775e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.675; 34.4037; 0.4; 1.43142; 0.4; 5.87515e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.68; 34.4037; 0.4; 1.43142; 0.4; 5.89256e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.685; 34.4037; 0.4; 1.43142; 0.4; 5.90997e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.69; 34.4037; 0.4; 1.43142; 0.4; 5.92738e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.695; 34.4037; 0.4; 1.43142; 0.4; 5.94479e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.7; 34.4037; 0.4; 1.43142; 0.4; 5.96219e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.705; 34.4037; 0.4; 1.43142; 0.4; 5.9796e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.71; 34.4037; 0.4; 1.43142; 0.4; 5.99701e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.715; 34.4037; 0.4; 1.43142; 0.4; 6.01442e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.72; 34.4037; 0.4; 1.43142; 0.4; 6.03182e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.725; 34.4037; 0.4; 1.43142; 0.4; 6.04923e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.73; 34.4037; 0.4; 1.43142; 0.4; 6.06664e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.735; 34.4037; 0.4; 1.43142; 0.4; 6.08405e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.74; 34.4037; 0.4; 1.43142; 0.4; 6.10146e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.745; 34.4037; 0.4; 1.43142; 0.4; 6.11886e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.75; 34.4037; 0.4; 1.43142; 0.4; 6.13627e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.755; 34.4037; 0.4; 1.43142; 0.4; 6.15368e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.76; 34.4037; 0.4; 1.43142; 0.4; 6.17109e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.765; 34.4037; 0.4; 1.43142; 0.4; 6.1885e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.77; 34.4037; 0.4; 1.43142; 0.4; 6.2059e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.775; 34.4037; 0.4; 1.43142; 0.4; 6.22331e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.78; 34.4037; 0.4; 1.43142; 0.4; 6.24072e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.785; 34.4037; 0.4; 1.43142; 0.4; 6.25813e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.79; 34.4037; 0.4; 1.43142; 0.4; 6.27553e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.795; 34.4037; 0.4; 1.43142; 0.4; 6.29294e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.8; 34.4037; 0.4; 1.43142; 0.4; 6.31035e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.805; 34.4037; 0.4; 1.43142; 0.4; 6.32776e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.81; 34.4037; 0.4; 1.43142; 0.4; 6.34517e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.815; 34.4037; 0.4; 1.43142; 0.4; 6.36257e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.82; 34.4037; 0.4; 1.43142; 0.4; 6.37998e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.825; 34.4037; 0.4; 1.43142; 0.4; 6.39739e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.83; 34.4037; 0.4; 1.43142; 0.4; 6.4148e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.835; 34.4037; 0.4; 1.43142; 0.4; 6.4322e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.84; 34.4037; 0.4; 1.43142; 0.4; 6.44961e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.845; 34.4037; 0.4; 1.43142; 0.4; 6.46702e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.85; 34.4037; 0.4; 1.43142; 0.4; 6.48443e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.855; 34.4037; 0.4; 1.43142; 0.4; 6.50184e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.86; 34.4037; 0.4; 1.43142; 0.4; 6.51924e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.865; 34.4037; 0.4; 1.43142; 0.4; 6.53665e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.87; 34.4037; 0.4; 1.43142; 0.4; 6.55406e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.875; 34.4037; 0.4; 1.43142; 0.4; 6.57147e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.88; 34.4037; 0.4; 1.43142; 0.4; 6.58888e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.885; 34.4037; 0.4; 1.43142; 0.4; 6.60628e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.89; 34.4037; 0.4; 1.43142; 0.4; 6.62369e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.895; 34.4037; 0.4; 1.43142; 0.4; 6.6411e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.9; 34.4037; 0.4; 1.43142; 0.4; 6.65851e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.905; 34.4037; 0.4; 1.43142; 0.4; 6.67591e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.91; 34.4037; 0.4; 1.43142; 0.4; 6.69332e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.915; 34.4037; 0.4; 1.43142; 0.4; 6.71073e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.92; 34.4037; 0.4; 1.43142; 0.4; 6.72814e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.925; 34.4037; 0.4; 1.43142; 0.4; 6.74555e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.93; 34.4037; 0.4; 1.43142; 0.4; 6.76295e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.935; 34.4037; 0.4; 1.43142; 0.4; 6.78036e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.94; 34.4037; 0.4; 1.43142; 0.4; 6.79777e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.945; 34.4037; 0.4; 1.43142; 0.4; 6.81518e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.95; 34.4037; 0.4; 1.43142; 0.4; 6.83259e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.955; 34.4037; 0.4; 1.43142; 0.4; 6.84999e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.96; 34.4037; 0.4; 1.43142; 0.4; 6.8674e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.965; 34.4037; 0.4; 1.43142; 0.4; 6.88481e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.97; 34.4037; 0.4; 1.43142; 0.4; 6.90222e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.975; 34.4037; 0.4; 1.43142; 0.4; 6.91962e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.98; 34.4037; 0.4; 1.43142; 0.4; 6.93703e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.985; 34.4037; 0.4; 1.43142; 0.4; 6.95444e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.99; 34.4037; 0.4; 1.43142; 0.4; 6.97185e-09; 0.00718573; 0.00718574; 0.00718573; 1
1.995; 34.4037; 0.4; 1.43142; 0.4; 6.98926e-09; 0.00718573; 0.00718574; 0.00718573; 1
2; 34.4037; 0.4; 1.43142; 0.4; 7.00666e-09; 0.00718573; 0.00718574; 0.00718573; 1
2; 34.4037; 0.0913377; 1.43142; 0.4; 7.00666e-09; 0.00718573; 0.00718574; 0.00718573; 0.621517
2.001; 34.4037; 0.0910996; 3.10759; 0.4; 2.7051e-05; 0.025; 0.025; 0.025; 0.618747
2.002; 34.4044; 0.0907492; 3.09373; 0.4; 7.21642e-05; 0.025; 0.025; 0.025; 0.614293
2.003; 34.4061; 0.0904872; 3.07146; 0.4; 0.000108308; 0.025; 0.025; 0.025; 0.610852
2.004; 34.4084; 0.0902323; 3.05426; 0.4; 0.000144475; 0.025; 0.025; 0.025; 0.607472
2.005; 34.4113; 0.0899874; 3.03736; 0.4; 0.00018067; 0.025; 0.025; 0.025; 0.604164
2.006; 34.4149; 0.0897521; 3.02082; 0.4; 0.000216892; 0.025; 0.025; 0.025; 0.600925
2.007; 34.4191; 0.0895262; 3.00463; 0.4; 0.000253138; 0.025; 0.025; 0.025; 0.597755
2.008; 34.424; 0.0893095; 2.98877; 0.4; 0.000289409; 0.025; 0.025; 0.025; 0.59465
2.009; 34.4296; 0.0891016; 2.97325; 0.4; 0.000325703; 0.025; 0.025; 0.025; 0.591611
2.01; 34.4358; 0.0889024; 2.95805; 0.4; 0.000362019; 0.025; 0.025; 0.025; 0.588635
2.011; 34.4426; 0.0887117; 2.94318; 0.4; 0.000398356; 0.025; 0.025; 0.025; 0.585722
2.012; 34.4501; 0.0885291; 2.92861; 0.4; 0.000434713; 0.025; 0.025; 0.025; 0.582869
2.013; 34.4582; 0.0883546; 2.91434; 0.4; 0.00047109; 0.025; 0.025; 0.025; 0.580076
2.014; 34.4671; 0.0881879; 2.90038; 0.4; 0.000507484; 0.025; 0.025; 0.025; 0.577341
2.015; 34.4765; 0.0880289; 2.8867; 0.4; 0.000543896; 0.025; 0.025; 0.025; 0.574663
2.016; 34.4866; 0.0878772; 2.87331; 0.4; 0.000580324; 0.025; 0.025; 0.025; 0.57204
2.017; 34.4974; 0.0877328; 2.8602; 0.4; 0.000616768; 0.025; 0.025; 0.025; 0.569472
2.018; 34.5088; 0.0875954; 2.84736; 0.4; 0.000653227; 0.025; 0.025; 0.025; 0.566958
2.019; 34.5209; 0.0874649; 2.83479; 0.4; 0.000689699; 0.025; 0.025; 0.025; 0.564495
2.02; 34.5337; 0.0873412; 2.82248; 0.4; 0.000726185; 0.025; 0.025; 0.025; 0.562084
2.021; 34.5471; 0.087224; 2.81042; 0.4; 0.000762683; 0.025; 0.025; 0.025; 0.559722
2.022; 34.5611; 0.0871132; 2.79861; 0.4; 0.000799193; 0.025; 0.025; 0.025; 0.557409
2.023; 34.5758; 0.0870085; 2.78705; 0.4; 0.000835713; 0.025; 0.025; 0.025; 0.555144
2.024; 34.5912; 0.0869101; 2.77572; 0.4; 0.000872244; 0.025; 0.025; 0.025; 0.552926
2.025; 34.6072; 0.0868175; 2.76463; 0.4; 0.000908784; 0.025; 0.025; 0.025; 0.550753
2.026; 34.6239; 0.0867307; 2.75376; 0.4; 0.000945333; 0.025; 0.025; 0.025; 0.548625
2.027; 34.6413; 0.0866496; 2.74312; 0.4; 0.00098189; 0.025; 0.025; 0.025; 0.54654
2.028; 34.6593; 0.0865741; 2.7327; 0.4; 0.00101845; 0.025; 0.025; 0.025; 0.544498
2.029; 34.6779; 0.0865039; 2.72249; 0.4; 0.00105503; 0.025; 0.025; 0.025; 0.542498
2.03; 34.6973; 0.086439; 2.71249; 0.4; 0.0010916; 0.025; 0.025; 0.025; 0.540539
2.031; 34.7172; 0.0863793; 2.7027; 0.4; 0.00112819; 0.025; 0.025; 0.025; 0.53862
2.032; 34.7379; 0.0863247; 2.6931; 0.4; 0.00116477; 0.025; 0.025; 0.025; 0.53674
2.033; 34.7592; 0.0862749; 2.6837; 0.4; 0.00120137; 0.025; 0.025; 0.025; 0.534898
2.034; 34.7811; 0.0862299; 2.67449; 0.4; 0.00123796; 0.025; 0.025; 0.025; 0.533093
2.035; 34.8037; 0.0861897; 2.66547; 0.4; 0.00127456; 0.025; 0.025; 0.025; 0.531326
2.036; 34.827; 0.0861541; 2.65663; 0.4; 0.00131116; 0.025; 0.025; 0.025; 0.529593
2.037; 34.8509; 0.086123; 2.64797; 0.4; 0.00134777; 0.025; 0.025; 0.025; 0.527896
2.038; 34.8755; 0.0860962; 2.63948; 0.4; 0.00138437; 0.025; 0.025; 0.025; 0.526233
2.039; 34.9008; 0.0860738; 2.63117; 0.4; 0.00142098; 0.025; 0.025; 0.025; 0.524604
2.04; 34.9267; 0.0860557; 2.62302; 0.4; 0.00145759; 0.025; 0.025; 0.025; 0.523007
2.041; 34.9533; 0.0860417; 2.61504; 0.4; 0.0014942; 0.025; 0.025; 0.025; 0.521442
2.042; 34.9805; 0.0860317; 2.60721; 0.4; 0.0015308; 0.025; 0.025; 0.025; 0.519909
2.043; 35.0084; 0.0860257; 2.59954; 0.4; 0.00156741; 0.025; 0.025; 0.025; 0.518406
2.044; 35.0369; 0.0860235; 2.59203; 0.4; 0.00160402; 0.025; 0.025; 0.025; 0.516933
2.045; 35.0661; 0.0860251; 2.58467; 0.4; 0.00164062; 0.025; 0.025; 0.025; 0.51549
2.04599; 35.096; 0.0860306; 2.57745; 0.4; 0.00167722; 0.025; 0.025; 0.025; 0.514075
2.04699; 35.1265; 0.0860396; 2.57037; 0.4; 0.00171382; 0.025; 0.025; 0.025; 0.512688
2.04799; 35.1577; 0.0860522; 2.56344; 0.4; 0.00175042; 0.025; 0.025; 0.025; 0.511329
2.04899; 35.1895; 0.0860684; 2.55664; 0.4; 0.00178701; 0.025; 0.025; 0.025; 0.509996
2.04999; 35.222; 0.0860879; 2.54998; 0.4; 0.0018236; 0.025; 0.025; 0.025; 0.50869
2.05099; 35.2551; 0.0861109; 2.54345; 0.4; 0.00186018; 0.025; 0.025; 0.025; 0.507409
2.05199; 35.289; 0.0861371; 2.53705; 0.4; 0.00189677; 0.025; 0.025; 0.025; 0.506153
2.05299; 35.3234; 0.0861667; 2.53077; 0.4; 0.00193334; 0.025; 0.025; 0.025; 0.504922
2.05399; 35.3586; 0.0861993; 2.52461; 0.4; 0.00196991; 0.025; 0.025; 0.025; 0.503715
2.05499; 35.3943; 0.0862351; 2.51858; 0.4; 0.00200647; 0.025; 0.025; 0.025; 0.502531
2.05599; 35.4308; 0.0862741; 2.51266; 0.4; 0.00204303; 0.025; 0.025; 0.025; 0.501371
2.05699; 35.4679; 0.086316; 2.50685; 0.4; 0.00207958; 0.025; 0.025; 0.025; 0.500232
2.05799; 35.5057; 0.0863608; 2.50116; 0.4; 0.00211613; 0.025; 0.025; 0.025; 0.499116
2.05899; 35.5441; 0.0864086; 2.49558; 0.4; 0.00215267; 0.025; 0.025; 0.025; 0.498021
2.05999; 35.5832; 0.0864593; 2.49011; 0.4; 0.0021892; 0.025; 0.025; 0.025; 0.496947
2.06099; 35.6229; 0.0865127; 2.48474; 0.4; 0.00222572; 0.025; 0.025; 0.025; 0.495894
2.06199; 35.6633; 0.0865689; 2.47947; 0.4; 0.00226224; 0.025; 0.025; 0.025; 0.494861
2.06299; 35.7043; 0.0866278; 2.4743; 0.4; 0.00229874; 0.025; 0.025; 0.025; 0.493847
2.06399; 35.746; 0.0866895; 2.46924; 0.4; 0.00233524; 0.025; 0.025; 0.025; 0.492853
2.06499; 35.7884; 0.0867537; 2.46427; 0.4; 0.00237173; 0.025; 0.025; 0.025; 0.491877
2.06599; 35.8314; 0.0868205; 2.45939; 0.4; 0.00240821; 0.025; 0.025; 0.025; 0.49092
2.06699; 35.8751; 0.0868898; 2.4546; 0.4; 0.00244468; 0.025; 0.025; 0.025; 0.489981
2.06799; 35.9194; 0.0869617; 2.44991; 0.4; 0.00248114; 0.025; 0.025; 0.025; 0.489059
