Time(s), gENROE.delta, gENROE.PELEC, eSAC1A.EFD, gENROE.PMECH, gENROE.SPEED, GEN1.V, LOAD.V, GEN2.V, FAULT.V
3.73087, 34.7904, 0.329499, 1.15468, 0.4, -0.00170304, 0.978196, 0.979336, 0.99141, 0.985338
3.73187, 34.7598, 0.329016, 1.15468, 0.4, -0.0016947, 0.978192, 0.979336, 0.991408, 0.985337
3.73287, 34.7294, 0.328537, 1.15469, 0.4, -0.0016863, 0.978189, 0.979335, 0.991406, 0.985335
3.73387, 34.6991, 0.32806, 1.1547, 0.4, -0.00167784, 0.978185, 0.979334, 0.991404, 0.985333
3.73487, 34.669, 0.327588, 1.15472, 0.4, -0.00166933, 0.978181, 0.979333, 0.991402, 0.985331
3.73587, 34.639, 0.327118, 1.15474, 0.4, -0.00166077, 0.978177, 0.979331, 0.9914, 0.98533
3.73687, 34.6092, 0.326653, 1.15477, 0.4, -0.00165215, 0.978172, 0.97933, 0.991397, 0.985327
3.73787, 34.5796, 0.32619, 1.1548, 0.4, -0.00164348, 0.978168, 0.979329, 0.991395, 0.985325
3.73887, 34.55, 0.325731, 1.15484, 0.4, -0.00163475, 0.978163, 0.979327, 0.991392, 0.985323
3.73987, 34.5207, 0.325276, 1.15489, 0.4, -0.00162597, 0.978158, 0.979325, 0.99139, 0.985321
3.74087, 34.4915, 0.324824, 1.15494, 0.4, -0.00161714, 0.978153, 0.979323, 0.991387, 0.985318
3.74187, 34.4625, 0.324376, 1.15499, 0.4, -0.00160825, 0.978148, 0.979321, 0.991384, 0.985316
3.74287, 34.4336, 0.323932, 1.15506, 0.4, -0.00159932, 0.978142, 0.979319, 0.991382, 0.985313
3.74387, 34.4049, 0.323491, 1.15512, 0.4, -0.00159033, 0.978137, 0.979317, 0.991379, 0.98531
3.74487, 34.3764, 0.323053, 1.1552, 0.4, -0.00158129, 0.978131, 0.979314, 0.991376, 0.985307
3.74587, 34.348, 0.322619, 1.15528, 0.4, -0.00157221, 0.978125, 0.979312, 0.991373, 0.985304
3.74687, 34.3198, 0.322189, 1.15536, 0.4, -0.00156307, 0.978119, 0.979309, 0.99137, 0.985301
3.74787, 34.2917, 0.321763, 1.15545, 0.4, -0.00155388, 0.978112, 0.979306, 0.991366, 0.985298
3.74887, 34.2638, 0.32134, 1.15555, 0.4, -0.00154464, 0.978106, 0.979303, 0.991363, 0.985295
3.74987, 34.2361, 0.320921, 1.15565, 0.4, -0.00153536, 0.978099, 0.9793, 0.99136, 0.985291
3.75087, 34.2086, 0.320505, 1.15575, 0.4, -0.00152602, 0.978092, 0.979297, 0.991356, 0.985288
3.75187, 34.1812, 0.320093, 1.15587, 0.4, -0.00151664, 0.978085, 0.979294, 0.991353, 0.985284
3.75287, 34.154, 0.319685, 1.15598, 0.4, -0.00150721, 0.978078, 0.979291, 0.991349, 0.985281
3.75387, 34.1269, 0.31928, 1.1561, 0.4, -0.00149773, 0.978071, 0.979287, 0.991346, 0.985277
3.75487, 34.1, 0.31888, 1.15623, 0.4, -0.00148821, 0.978064, 0.979284, 0.991342, 0.985273
3.75587, 34.0733, 0.318483, 1.15636, 0.4, -0.00147864, 0.978056, 0.97928, 0.991338, 0.985269
3.75687, 34.0468, 0.318089, 1.1565, 0.4, -0.00146902, 0.978048, 0.979276, 0.991335, 0.985265
3.75787, 34.0205, 0.3177, 1.15664, 0.4, -0.00145936, 0.978041, 0.979272, 0.991331, 0.985261
3.75887, 33.9943, 0.317314, 1.15679, 0.4, -0.00144966, 0.978033, 0.979268, 0.991327, 0.985257
3.75987, 33.9683, 0.316932, 1.15694, 0.4, -0.00143991, 0.978024, 0.979264, 0.991323, 0.985253
3.76087, 33.9424, 0.316554, 1.1571, 0.4, -0.00143011, 0.978016, 0.97926, 0.991319, 0.985249
3.76187, 33.9168, 0.316179, 1.15726, 0.4, -0.00142028, 0.978007, 0.979256, 0.991315, 0.985244
3.76287, 33.8913, 0.315808, 1.15743, 0.4, -0.0014104, 0.977999, 0.979251, 0.991311, 0.98524
3.76387, 33.866, 0.315441, 1.1576, 0.4, -0.00140047, 0.97799, 0.979247, 0.991306, 0.985235
3.76487, 33.8409, 0.315078, 1.15778, 0.4, -0.00139051, 0.977981, 0.979242, 0.991302, 0.985231
3.76587, 33.8159, 0.314719, 1.15796, 0.4, -0.0013805, 0.977972, 0.979237, 0.991298, 0.985226
3.76687, 33.7912, 0.314363, 1.15814, 0.4, -0.00137045, 0.977963, 0.979233, 0.991293, 0.985221
3.76787, 33.7666, 0.314012, 1.15833, 0.4, -0.00136037, 0.977953, 0.979228, 0.991289, 0.985216
3.76887, 33.7422, 0.313664, 1.15853, 0.4, -0.00135024, 0.977944, 0.979223, 0.991285, 0.985211
3.76987, 33.718, 0.31332, 1.15873, 0.4, -0.00134007, 0.977934, 0.979218, 0.99128, 0.985206
3.77087, 33.694, 0.31298, 1.15894, 0.4, -0.00132986, 0.977925, 0.979212, 0.991275, 0.985201
3.77187, 33.6701, 0.312644, 1.15914, 0.4, -0.00131961, 0.977915, 0.979207, 0.991271, 0.985196
3.77287, 33.6465, 0.312312, 1.15936, 0.4, -0.00130932, 0.977905, 0.979202, 0.991266, 0.985191
3.77387, 33.623, 0.311983, 1.15958, 0.4, -0.001299, 0.977895, 0.979196, 0.991261, 0.985186
3.77487, 33.5997, 0.311659, 1.1598, 0.4, -0.00128864, 0.977884, 0.979191, 0.991257, 0.985181
3.77587, 33.5766, 0.311338, 1.16003, 0.4, -0.00127824, 0.977874, 0.979185, 0.991252, 0.985175
3.77687, 33.5537, 0.311021, 1.16026, 0.4, -0.0012678, 0.977863, 0.979179, 0.991247, 0.98517
3.77787, 33.531, 0.310708, 1.1605, 0.4, -0.00125733, 0.977853, 0.979173, 0.991242, 0.985164
3.77887, 33.5084, 0.310399, 1.16074, 0.4, -0.00124682, 0.977842, 0.979167, 0.991237, 0.985159
3.77987, 33.4861, 0.310094, 1.16098, 0.4, -0.00123628, 0.977831, 0.979161, 0.991232, 0.985153
3.78087, 33.4639, 0.309793, 1.16123, 0.4, -0.0012257, 0.97782, 0.979155, 0.991227, 0.985147
3.78187, 33.4419, 0.309496, 1.16149, 0.4, -0.00121509, 0.977809, 0.979149, 0.991222, 0.985141
3.78287, 33.4202, 0.309203, 1.16175, 0.4, -0.00120444, 0.977798, 0.979143, 0.991216, 0.985135
3.78387, 33.3986, 0.308914, 1.16201, 0.4, -0.00119376, 0.977786, 0.979137, 0.991211, 0.98513
3.78487, 33.3772, 0.308629, 1.16228, 0.4, -0.00118305, 0.977775, 0.97913, 0.991206, 0.985124
3.78587, 33.356, 0.308347, 1.16255, 0.4, -0.0011723, 0.977763, 0.979124, 0.991201, 0.985118
3.78687, 33.335, 0.30807, 1.16282, 0.4, -0.00116152, 0.977751, 0.979117, 0.991195, 0.985112
3.78787, 33.3142, 0.307797, 1.1631, 0.4, -0.00115071, 0.97774, 0.979111, 0.99119, 0.985105
3.78887, 33.2936, 0.307527, 1.16338, 0.4, -0.00113987, 0.977728, 0.979104, 0.991185, 0.985099
3.78987, 33.2731, 0.307262, 1.16367, 0.4, -0.001129, 0.977716, 0.979097, 0.991179, 0.985093
3.79087, 33.2529, 0.307, 1.16396, 0.4, -0.0011181, 0.977703, 0.97909, 0.991174, 0.985087
3.79187, 33.2329, 0.306743, 1.16425, 0.4, -0.00110717, 0.977691, 0.979083, 0.991168, 0.98508
3.79287, 33.2131, 0.306489, 1.16455, 0.4, -0.00109621, 0.977679, 0.979076, 0.991163, 0.985074
3.79387, 33.1934, 0.30624, 1.16485, 0.4, -0.00108522, 0.977666, 0.979069, 0.991157, 0.985068
3.79487, 33.174, 0.305994, 1.16516, 0.4, -0.0010742, 0.977654, 0.979062, 0.991152, 0.985061
3.79587, 33.1548, 0.305753, 1.16547, 0.4, -0.00106315, 0.977641, 0.979055, 0.991146, 0.985055
3.79687, 33.1357, 0.305515, 1.16578, 0.4, -0.00105208, 0.977628, 0.979048, 0.99114, 0.985048
3.79787, 33.1169, 0.305282, 1.1661, 0.4, -0.00104098, 0.977615, 0.97904, 0.991135, 0.985041
3.79887, 33.0982, 0.305052, 1.16642, 0.4, -0.00102985, 0.977603, 0.979033, 0.991129, 0.985035
3.79987, 33.0798, 0.304827, 1.16674, 0.4, -0.0010187, 0.97759, 0.979025, 0.991123, 0.985028
3.80087, 33.0616, 0.304606, 1.16707, 0.4, -0.00100752, 0.977576, 0.979018, 0.991117, 0.985021
3.80187, 33.0435, 0.304388, 1.1674, 0.4, -0.000996313, 0.977563, 0.97901, 0.991111, 0.985014
3.80287, 33.0257, 0.304175, 1.16774, 0.4, -0.000985084, 0.97755, 0.979003, 0.991106, 0.985007
3.80387, 33.0081, 0.303965, 1.16807, 0.4, -0.000973831, 0.977536, 0.978995, 0.9911, 0.985001
3.80487, 32.9906, 0.30376, 1.16841, 0.4, -0.000962555, 0.977523, 0.978987, 0.991094, 0.984994
3.80587, 32.9734, 0.30356, 1.16876, 0.4, -0.000951255, 0.977512, 0.978984, 0.991091, 0.984991
3.80687, 32.9564, 0.303363, 1.16911, 0.4, -0.000939933, 0.977498, 0.978976, 0.991085, 0.984984
3.80787, 32.9396, 0.30317, 1.16946, 0.4, -0.000928588, 0.977484, 0.978968, 0.991079, 0.984977
3.80887, 32.923, 0.30298, 1.16981, 0.4, -0.000917222, 0.97747, 0.97896, 0.991073, 0.984969
3.80987, 32.9066, 0.302795, 1.17017, 0.4, -0.000905834, 0.977457, 0.978952, 0.991067, 0.984962
3.81087, 32.8904, 0.302614, 1.17053, 0.4, -0.000894426, 0.977443, 0.978944, 0.991061, 0.984955
3.81187, 32.8744, 0.302437, 1.17089, 0.4, -0.000882997, 0.977428, 0.978935, 0.991055, 0.984948
3.81287, 32.8586, 0.302264, 1.17126, 0.4, -0.000871548, 0.977414, 0.978927, 0.991049, 0.98494
3.81387, 32.843, 0.302095, 1.17162, 0.4, -0.000860079, 0.9774, 0.978919, 0.991043, 0.984933
3.81487, 32.8276, 0.30193, 1.172, 0.4, -0.000848592, 0.977385, 0.97891, 0.991036, 0.984926
3.81587, 32.8124, 0.301769, 1.17237, 0.4, -0.000837086, 0.977371, 0.978902, 0.99103, 0.984918
3.81687, 32.7975, 0.301612, 1.17275, 0.4, -0.000825562, 0.977357, 0.978893, 0.991024, 0.984911
3.81787, 32.7827, 0.301459, 1.17313, 0.4, -0.000814021, 0.977342, 0.978885, 0.991018, 0.984903
3.81887, 32.7682, 0.30131, 1.17351, 0.4, -0.000802462, 0.977327, 0.978876, 0.991011, 0.984896
3.81987, 32.7538, 0.301165, 1.1739, 0.4, -0.000790887, 0.977313, 0.978868, 0.991005, 0.984888
3.82087, 32.7397, 0.301024, 1.17428, 0.4, -0.000779296, 0.977298, 0.978859, 0.990999, 0.984881
3.82187, 32.7258, 0.300887, 1.17468, 0.4, -0.000767689, 0.977283, 0.97885, 0.990993, 0.984873
3.82287, 32.7121, 0.300755, 1.17507, 0.4, -0.000756066, 0.977268, 0.978841, 0.990986, 0.984865
3.82387, 32.6986, 0.300626, 1.17546, 0.4, -0.00074443, 0.977253, 0.978832, 0.99098, 0.984858
3.82487, 32.6853, 0.300501, 1.17586, 0.4, -0.000732778, 0.977238, 0.978823, 0.990973, 0.98485
3.82587, 32.6722, 0.30038, 1.17626, 0.4, -0.000721113, 0.977223, 0.978814, 0.990967, 0.984842
3.82687, 32.6593, 0.300264, 1.17666, 0.4, -0.000709435, 0.977208, 0.978805, 0.990961, 0.984835
3.82787, 32.6466, 0.300151, 1.17707, 0.4, -0.000697744, 0.977192, 0.978796, 0.990954, 0.984827
3.82887, 32.6342, 0.300042, 1.17748, 0.4, -0.00068604, 0.977177, 0.978787, 0.990948, 0.984819
3.82987, 32.6219, 0.299938, 1.17789, 0.4, -0.000674325, 0.977162, 0.978778, 0.990941, 0.984811
3.83087, 32.6099, 0.299837, 1.1783, 0.4, -0.000662598, 0.977146, 0.978769, 0.990935, 0.984803
3.83187, 32.5981, 0.299741, 1.17871, 0.4, -0.00065086, 0.977131, 0.97876, 0.990929, 0.984795
3.83287, 32.5865, 0.299648, 1.17913, 0.4, -0.000639112, 0.977115, 0.978751, 0.990922, 0.984788
3.83387, 32.5751, 0.29956, 1.17955, 0.4, -0.000627353, 0.9771, 0.978741, 0.990916, 0.98478
3.83487, 32.5639, 0.299475, 1.17997, 0.4, -0.000615586, 0.977084, 0.978732, 0.990909, 0.984772
3.83587, 32.5529, 0.299395, 1.18039, 0.4, -0.000603809, 0.977068, 0.978723, 0.990903, 0.984764
3.83687, 32.5421, 0.299318, 1.18081, 0.4, -0.000592023, 0.977053, 0.978714, 0.990896, 0.984756
3.83787, 32.5316, 0.299246, 1.18124, 0.4, -0.000580229, 0.977037, 0.978704, 0.99089, 0.984748
3.83887, 32.5213, 0.299177, 1.18167, 0.4, -0.000568428, 0.977021, 0.978695, 0.990883, 0.98474
3.83986, 32.5111, 0.299113, 1.1821, 0.4, -0.000556619, 0.977005, 0.978685, 0.990877, 0.984732
3.84086, 32.5012, 0.299052, 1.18253, 0.4, -0.000544804, 0.976989, 0.978676, 0.99087, 0.984724
3.84186, 32.4915, 0.298995, 1.18296, 0.4, -0.000532982, 0.976973, 0.978666, 0.990863, 0.984716
3.84286, 32.482, 0.298943, 1.1834, 0.4, -0.000521154, 0.976957, 0.978657, 0.990857, 0.984708
3.84386, 32.4728, 0.298894, 1.18384, 0.4, -0.000509321, 0.976941, 0.978647, 0.99085, 0.9847
3.84486, 32.4637, 0.29885, 1.18427, 0.4, -0.000497484, 0.976925, 0.978638, 0.990844, 0.984691
3.84586, 32.4548, 0.298809, 1.18471, 0.4, -0.000485641, 0.976909, 0.978628, 0.990837, 0.984683
3.84686, 32.4462, 0.298772, 1.18516, 0.4, -0.000473795, 0.976893, 0.978618, 0.990831, 0.984675
3.84786, 32.4378, 0.29874, 1.1856, 0.4, -0.000461945, 0.976876, 0.978609, 0.990824, 0.984667
3.84886, 32.4296, 0.298711, 1.18605, 0.4, -0.000450093, 0.97686, 0.978599, 0.990818, 0.984659
3.84986, 32.4216, 0.298686, 1.18649, 0.4, -0.000438237, 0.976844, 0.978589, 0.990811, 0.984651
3.85086, 32.4138, 0.298665, 1.18694, 0.4, -0.00042638, 0.976827, 0.978579, 0.990804, 0.984643
3.85186, 32.4062, 0.298648, 1.18739, 0.4, -0.000414521, 0.976811, 0.97857, 0.990798, 0.984634
3.85286, 32.3989, 0.298635, 1.18784, 0.4, -0.000402661, 0.976794, 0.97856, 0.990791, 0.984626
3.85386, 32.3917, 0.298626, 1.18829, 0.4, -0.0003908, 0.976778, 0.97855, 0.990785, 0.984618
3.85486, 32.3848, 0.298621, 1.18875, 0.4, -0.000378938, 0.976762, 0.97854, 0.990778, 0.98461
3.85586, 32.3781, 0.298619, 1.1892, 0.4, -0.000367077, 0.976745, 0.97853, 0.990772, 0.984601
3.85686, 32.3716, 0.298622, 1.18966, 0.4, -0.000355217, 0.976728, 0.97852, 0.990765, 0.984593
3.85786, 32.3653, 0.298628, 1.19012, 0.4, -0.000343357, 0.976712, 0.97851, 0.990758, 0.984585
3.85886, 32.3592, 0.298639, 1.19058, 0.4, -0.000331499, 0.976695, 0.9785, 0.990752, 0.984577
3.85986, 32.3534, 0.298653, 1.19104, 0.4, -0.000319644, 0.976679, 0.97849, 0.990745, 0.984568
3.86086, 32.3477, 0.298671, 1.1915, 0.4, -0.00030779, 0.976662, 0.97848, 0.990739, 0.98456
3.86186, 32.3423, 0.298693, 1.19196, 0.4, -0.00029594, 0.976645, 0.97847, 0.990732, 0.984552
3.86286, 32.3371, 0.298719, 1.19242, 0.4, -0.000284092, 0.976628, 0.97846, 0.990725, 0.984543
3.86386, 32.3321, 0.298749, 1.19289, 0.4, -0.000272249, 0.976612, 0.97845, 0.990719, 0.984535
3.86486, 32.3273, 0.298782, 1.19335, 0.4, -0.00026041, 0.976595, 0.97844, 0.990712, 0.984527
3.86586, 32.3227, 0.29882, 1.19382, 0.4, -0.000248575, 0.976578, 0.97843, 0.990706, 0.984518
3.86686, 32.3183, 0.298861, 1.19429, 0.4, -0.000236746, 0.976561, 0.97842, 0.990699, 0.98451
3.86786, 32.3142, 0.298906, 1.19475, 0.4, -0.000224922, 0.976544, 0.97841, 0.990692, 0.984502
3.86886, 32.3102, 0.298955, 1.19522, 0.4, -0.000213105, 0.976527, 0.978399, 0.990686, 0.984493
3.86986, 32.3065, 0.299008, 1.19569, 0.4, -0.000201294, 0.97651, 0.978389, 0.990679, 0.984485
3.87086, 32.303, 0.299064, 1.19616, 0.4, -0.000189489, 0.976493, 0.978379, 0.990673, 0.984477
3.87186, 32.2997, 0.299124, 1.19664, 0.4, -0.000177693, 0.976477, 0.978369, 0.990666, 0.984468
3.87286, 32.2966, 0.299189, 1.19711, 0.4, -0.000165904, 0.976459, 0.978359, 0.99066, 0.98446
3.87386, 32.2937, 0.299256, 1.19758, 0.4, -0.000154123, 0.976442, 0.978348, 0.990653, 0.984452
3.87486, 32.291, 0.299328, 1.19805, 0.4, -0.000142351, 0.976425, 0.978338, 0.990646, 0.984443
3.87586, 32.2886, 0.299403, 1.19853, 0.4, -0.000130588, 0.976408, 0.978328, 0.99064, 0.984435
3.87686, 32.2863, 0.299483, 1.199, 0.4, -0.000118834, 0.976391, 0.978318, 0.990633, 0.984427
3.87786, 32.2843, 0.299565, 1.19948, 0.4, -0.000107091, 0.976374, 0.978307, 0.990627, 0.984418
3.87886, 32.2825, 0.299652, 1.19995, 0.4, -9.53581e-05, 0.976357, 0.978297, 0.99062, 0.98441
3.87986, 32.2809, 0.299742, 1.20043, 0.4, -8.36361e-05, 0.97634, 0.978287, 0.990614, 0.984401
3.88086, 32.2795, 0.299836, 1.20091, 0.4, -7.19255e-05, 0.976323, 0.978276, 0.990607, 0.984393
3.88186, 32.2783, 0.299934, 1.20138, 0.4, -6.02265e-05, 0.976306, 0.978266, 0.990601, 0.984385
3.88286, 32.2773, 0.300035, 1.20186, 0.4, -4.85397e-05, 0.976288, 0.978256, 0.990594, 0.984376
3.88386, 32.2765, 0.300141, 1.20234, 0.4, -3.68655e-05, 0.976271, 0.978245, 0.990587, 0.984368
3.88486, 32.276, 0.300249, 1.20282, 0.4, -2.52044e-05, 0.976254, 0.978235, 0.990581, 0.984359
3.88586, 32.2756, 0.300362, 1.2033, 0.4, -1.35567e-05, 0.976237, 0.978225, 0.990574, 0.984351
3.88686, 32.2755, 0.300478, 1.20378, 0.4, -1.92295e-06, 0.97622, 0.978214, 0.990568, 0.984343
3.88786, 32.2756, 0.300598, 1.20425, 0.4, 9.6965e-06, 0.976203, 0.978204, 0.990561, 0.984334
3.88886, 32.2758, 0.300721, 1.20473, 0.4, 2.13012e-05, 0.976185, 0.978193, 0.990555, 0.984326
3.88986, 32.2763, 0.300848, 1.20521, 0.4, 3.28908e-05, 0.976168, 0.978183, 0.990548, 0.984317
3.89086, 32.277, 0.300978, 1.20569, 0.4, 4.44647e-05, 0.976151, 0.978172, 0.990542, 0.984309
3.89186, 32.2779, 0.301113, 1.20617, 0.4, 5.60227e-05, 0.976134, 0.978162, 0.990535, 0.984301
3.89286, 32.279, 0.30125, 1.20665, 0.4, 6.75642e-05, 0.976116, 0.978151, 0.990529, 0.984292
3.89386, 32.2804, 0.301392, 1.20713, 0.4, 7.90889e-05, 0.976099, 0.978141, 0.990523, 0.984284
3.89486, 32.2819, 0.301536, 1.20761, 0.4, 9.05964e-05, 0.976082, 0.97813, 0.990516, 0.984275
3.89586, 32.2836, 0.301685, 1.20809, 0.4, 0.000102086, 0.976064, 0.97812, 0.99051, 0.984267
3.89686, 32.2856, 0.301837, 1.20857, 0.4, 0.000113558, 0.976047, 0.978109, 0.990503, 0.984259
3.89786, 32.2877, 0.301992, 1.20905, 0.4, 0.000125011, 0.97603, 0.978099, 0.990497, 0.98425
3.89886, 32.2901, 0.302151, 1.20953, 0.4, 0.000136445, 0.976012, 0.978088, 0.99049, 0.984242
3.89986, 32.2926, 0.302314, 1.21001, 0.4, 0.00014786, 0.975995, 0.978078, 0.990484, 0.984233
3.90086, 32.2954, 0.30248, 1.21049, 0.4, 0.000159256, 0.975978, 0.978067, 0.990477, 0.984225
3.90186, 32.2984, 0.302649, 1.21097, 0.4, 0.000170631, 0.97596, 0.978057, 0.990471, 0.984217
3.90286, 32.3015, 0.302822, 1.21145, 0.4, 0.000181985, 0.975943, 0.978046, 0.990464, 0.984208
3.90386, 32.3049, 0.302999, 1.21193, 0.4, 0.000193319, 0.975926, 0.978035, 0.990458, 0.9842
3.90486, 32.3085, 0.303178, 1.21241, 0.4, 0.000204631, 0.975908, 0.978025, 0.990452, 0.984191
3.90586, 32.3123, 0.303362, 1.21289, 0.4, 0.000215922, 0.975891, 0.978014, 0.990445, 0.984183
3.90686, 32.3163, 0.303549, 1.21337, 0.4, 0.00022719, 0.975874, 0.978004, 0.990439, 0.984174
3.90786, 32.3205, 0.303739, 1.21384, 0.4, 0.000238436, 0.975856, 0.977993, 0.990432, 0.984166
3.90886, 32.3248, 0.303934, 1.21432, 0.4, 0.000249659, 0.975841, 0.977988, 0.990429, 0.984162
3.90986, 32.3294, 0.304131, 1.2148, 0.4, 0.000260859, 0.975824, 0.977977, 0.990423, 0.984154
3.91086, 32.3342, 0.304331, 1.21528, 0.4, 0.000272034, 0.975807, 0.977966, 0.990417, 0.984145
3.91186, 32.3392, 0.304535, 1.21575, 0.4, 0.000283186, 0.975789, 0.977956, 0.99041, 0.984137
3.91286, 32.3444, 0.304742, 1.21623, 0.4, 0.000294313, 0.975772, 0.977945, 0.990404, 0.984129
3.91386, 32.3498, 0.304952, 1.21671, 0.4, 0.000305415, 0.975755, 0.977935, 0.990398, 0.98412
3.91486, 32.3554, 0.305166, 1.21718, 0.4, 0.000316492, 0.975738, 0.977924, 0.990392, 0.984112
3.91586, 32.3612, 0.305383, 1.21766, 0.4, 0.000327544, 0.97572, 0.977914, 0.990385, 0.984104
3.91686, 32.3672, 0.305603, 1.21813, 0.4, 0.000338569, 0.975703, 0.977903, 0.990379, 0.984095
3.91786, 32.3734, 0.305826, 1.21861, 0.4, 0.000349568, 0.975686, 0.977893, 0.990373, 0.984087
3.91886, 32.3798, 0.306053, 1.21908, 0.4, 0.00036054, 0.975668, 0.977882, 0.990367, 0.984079
3.91986, 32.3864, 0.306283, 1.21955, 0.4, 0.000371484, 0.975651, 0.977871, 0.99036, 0.98407
3.92086, 32.3932, 0.306516, 1.22002, 0.4, 0.000382402, 0.975634, 0.977861, 0.990354, 0.984062
3.92186, 32.4002, 0.306753, 1.2205, 0.4, 0.000393291, 0.975617, 0.97785, 0.990348, 0.984054
3.92286, 32.4073, 0.306992, 1.22097, 0.4, 0.000404152, 0.975599, 0.97784, 0.990342, 0.984046
3.92386, 32.4147, 0.307235, 1.22144, 0.4, 0.000414984, 0.975582, 0.977829, 0.990335, 0.984037
3.92486, 32.4223, 0.307481, 1.22191, 0.4, 0.000425787, 0.975565, 0.977818, 0.990329, 0.984029
3.92586, 32.43, 0.30773, 1.22237, 0.4, 0.000436561, 0.975547, 0.977808, 0.990323, 0.984021
3.92686, 32.438, 0.307982, 1.22284, 0.4, 0.000447305, 0.97553, 0.977797, 0.990317, 0.984012
3.92786, 32.4461, 0.308238, 1.22331, 0.4, 0.000458019, 0.975513, 0.977786, 0.99031, 0.984004
3.92886, 32.4545, 0.308496, 1.22378, 0.4, 0.000468702, 0.975496, 0.977776, 0.990304, 0.983996
3.92986, 32.463, 0.308758, 1.22424, 0.4, 0.000479355, 0.975478, 0.977765, 0.990298, 0.983987
3.93086, 32.4717, 0.309022, 1.22471, 0.4, 0.000489976, 0.975461, 0.977754, 0.990292, 0.983979
3.93186, 32.4807, 0.30929, 1.22517, 0.4, 0.000500566, 0.975444, 0.977744, 0.990286, 0.983971
3.93286, 32.4898, 0.309561, 1.22564, 0.4, 0.000511123, 0.975426, 0.977733, 0.990279, 0.983962
3.93386, 32.4991, 0.309835, 1.2261, 0.4, 0.000521649, 0.975409, 0.977722, 0.990273, 0.983954
3.93486, 32.5085, 0.310111, 1.22656, 0.4, 0.000532142, 0.975392, 0.977712, 0.990267, 0.983946
3.93586, 32.5182, 0.310391, 1.22702, 0.4, 0.000542601, 0.975375, 0.977701, 0.990261, 0.983938
3.93686, 32.5281, 0.310674, 1.22748, 0.4, 0.000553028, 0.975357, 0.97769, 0.990255, 0.983929
3.93786, 32.5381, 0.31096, 1.22794, 0.4, 0.00056342, 0.97534, 0.97768, 0.990249, 0.983921
3.93886, 32.5484, 0.311249, 1.2284, 0.4, 0.000573779, 0.975323, 0.977669, 0.990242, 0.983913
3.93986, 32.5588, 0.311541, 1.22886, 0.4, 0.000584103, 0.975306, 0.977658, 0.990236, 0.983904
3.94086, 32.5694, 0.311835, 1.22931, 0.4, 0.000594393, 0.975288, 0.977647, 0.99023, 0.983896
3.94186, 32.5802, 0.312133, 1.22977, 0.4, 0.000604647, 0.975271, 0.977637, 0.990224, 0.983888
3.94286, 32.5912, 0.312433, 1.23022, 0.4, 0.000614866, 0.975254, 0.977626, 0.990218, 0.983879
3.94386, 32.6023, 0.312737, 1.23068, 0.4, 0.000625049, 0.975237, 0.977615, 0.990212, 0.983871
3.94486, 32.6137, 0.313043, 1.23113, 0.4, 0.000635197, 0.975219, 0.977604, 0.990205, 0.983863
3.94586, 32.6252, 0.313352, 1.23158, 0.4, 0.000645307, 0.975202, 0.977593, 0.990199, 0.983854
3.94686, 32.6369, 0.313663, 1.23203, 0.4, 0.000655382, 0.975185, 0.977583, 0.990193, 0.983846
3.94786, 32.6488, 0.313978, 1.23248, 0.4, 0.000665419, 0.975168, 0.977572, 0.990187, 0.983838
3.94886, 32.6608, 0.314296, 1.23293, 0.4, 0.000675418, 0.975151, 0.977561, 0.990181, 0.983829
3.94986, 32.6731, 0.314616, 1.23338, 0.4, 0.00068538, 0.975133, 0.97755, 0.990175, 0.983821
3.95086, 32.6855, 0.314939, 1.23383, 0.4, 0.000695304, 0.975116, 0.977539, 0.990169, 0.983813
3.95186, 32.6981, 0.315264, 1.23427, 0.4, 0.000705189, 0.975099, 0.977528, 0.990162, 0.983804
3.95286, 32.7109, 0.315593, 1.23472, 0.4, 0.000715036, 0.975082, 0.977518, 0.990156, 0.983796
3.95386, 32.7239, 0.315924, 1.23516, 0.4, 0.000724844, 0.975065, 0.977507, 0.99015, 0.983788
3.95486, 32.737, 0.316258, 1.2356, 0.4, 0.000734613, 0.975048, 0.977496, 0.990144, 0.983779
3.95586, 32.7503, 0.316594, 1.23604, 0.4, 0.000744342, 0.97503, 0.977485, 0.990138, 0.983771
3.95686, 32.7638, 0.316934, 1.23648, 0.4, 0.000754031, 0.975013, 0.977474, 0.990132, 0.983763
3.95786, 32.7775, 0.317275, 1.23692, 0.4, 0.000763679, 0.974996, 0.977463, 0.990125, 0.983754
3.95886, 32.7913, 0.31762, 1.23736, 0.4, 0.000773288, 0.974979, 0.977452, 0.990119, 0.983746
3.95986, 32.8053, 0.317967, 1.2378, 0.4, 0.000782855, 0.974962, 0.977441, 0.990113, 0.983737
3.96086, 32.8195, 0.318317, 1.23823, 0.4, 0.000792381, 0.974945, 0.97743, 0.990107, 0.983729
3.96186, 32.8338, 0.318669, 1.23867, 0.4, 0.000801866, 0.974928, 0.97742, 0.990101, 0.983721
3.96286, 32.8483, 0.319023, 1.2391, 0.4, 0.000811309, 0.97491, 0.977408, 0.990095, 0.983712
3.96386, 32.863, 0.319381, 1.23953, 0.4, 0.00082071, 0.974893, 0.977398, 0.990089, 0.983704
3.96486, 32.8779, 0.319741, 1.23996, 0.4, 0.000830069, 0.974876, 0.977387, 0.990082, 0.983696
