Time(s) " generator.delta" " generator.PELEC" " eSAC2A.EFD" " generator.PMECH" " generator.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
4.16184 " 34.2219" " 0.43099" " 1.44266" " 0.4" " 0.00149162" " 1.00141" " 0.992606" " 1.00045" " 0.996522"
4.16284 " 34.2487" " 0.431432" " 1.44285" " 0.4" " 0.00148791" " 1.0014" " 0.992594" " 1.00044" " 0.996512"
4.16384 " 34.2755" " 0.431872" " 1.44303" " 0.4" " 0.00148414" " 1.00138" " 0.992581" " 1.00043" " 0.996502"
4.16484 " 34.3022" " 0.432311" " 1.44322" " 0.4" " 0.00148032" " 1.00137" " 0.992568" " 1.00043" " 0.996491"
4.16584 " 34.3288" " 0.432747" " 1.4434" " 0.4" " 0.00147645" " 1.00135" " 0.992556" " 1.00042" " 0.996481"
4.16684 " 34.3553" " 0.433182" " 1.44359" " 0.4" " 0.00147253" " 1.00134" " 0.992543" " 1.00041" " 0.996471"
4.16784 " 34.3818" " 0.433615" " 1.44377" " 0.4" " 0.00146856" " 1.00132" " 0.992531" " 1.0004" " 0.996461"
4.16884 " 34.4082" " 0.434046" " 1.44395" " 0.4" " 0.00146454" " 1.00131" " 0.992519" " 1.00039" " 0.996451"
4.16984 " 34.4345" " 0.434475" " 1.44413" " 0.4" " 0.00146047" " 1.00129" " 0.992506" " 1.00039" " 0.996441"
4.17084 " 34.4608" " 0.434902" " 1.44431" " 0.4" " 0.00145635" " 1.00128" " 0.992494" " 1.00038" " 0.996431"
4.17184 " 34.4869" " 0.435327" " 1.44449" " 0.4" " 0.00145218" " 1.00127" " 0.992482" " 1.00037" " 0.996421"
4.17284 " 34.513" " 0.435749" " 1.44467" " 0.4" " 0.00144796" " 1.00125" " 0.992469" " 1.00036" " 0.996411"
4.17384 " 34.5391" " 0.43617" " 1.44485" " 0.4" " 0.00144369" " 1.00124" " 0.992457" " 1.00036" " 0.996401"
4.17484 " 34.565" " 0.436589" " 1.44503" " 0.4" " 0.00143938" " 1.00122" " 0.992445" " 1.00035" " 0.996391"
4.17584 " 34.5909" " 0.437006" " 1.44521" " 0.4" " 0.00143501" " 1.00121" " 0.992433" " 1.00034" " 0.996382"
4.17684 " 34.6167" " 0.437421" " 1.44539" " 0.4" " 0.0014306" " 1.00119" " 0.992421" " 1.00033" " 0.996372"
4.17784 " 34.6424" " 0.437834" " 1.44557" " 0.4" " 0.00142613" " 1.00118" " 0.992409" " 1.00033" " 0.996362"
4.17884 " 34.668" " 0.438245" " 1.44574" " 0.4" " 0.00142162" " 1.00117" " 0.992397" " 1.00032" " 0.996352"
4.17984 " 34.6936" " 0.438653" " 1.44592" " 0.4" " 0.00141707" " 1.00115" " 0.992385" " 1.00031" " 0.996343"
4.18084 " 34.719" " 0.43906" " 1.44609" " 0.4" " 0.00141246" " 1.00114" " 0.992373" " 1.0003" " 0.996333"
4.18184 " 34.7444" " 0.439464" " 1.44627" " 0.4" " 0.00140781" " 1.00113" " 0.992362" " 1.00029" " 0.996324"
4.18284 " 34.7697" " 0.439866" " 1.44644" " 0.4" " 0.00140311" " 1.00111" " 0.99235" " 1.00029" " 0.996314"
4.18384 " 34.7949" " 0.440266" " 1.44662" " 0.4" " 0.00139836" " 1.0011" " 0.992338" " 1.00028" " 0.996305"
4.18484 " 34.8201" " 0.440664" " 1.44679" " 0.4" " 0.00139357" " 1.00108" " 0.992327" " 1.00027" " 0.996295"
4.18584 " 34.8451" " 0.44106" " 1.44696" " 0.4" " 0.00138873" " 1.00107" " 0.992315" " 1.00027" " 0.996286"
4.18684 " 34.87" " 0.441454" " 1.44713" " 0.4" " 0.00138385" " 1.00106" " 0.992304" " 1.00026" " 0.996276"
4.18784 " 34.8949" " 0.441845" " 1.4473" " 0.4" " 0.00137892" " 1.00104" " 0.992292" " 1.00025" " 0.996267"
4.18884 " 34.9197" " 0.442235" " 1.44747" " 0.4" " 0.00137394" " 1.00103" " 0.992281" " 1.00024" " 0.996258"
4.18984 " 34.9444" " 0.442622" " 1.44764" " 0.4" " 0.00136892" " 1.00102" " 0.992269" " 1.00024" " 0.996249"
4.19084 " 34.969" " 0.443007" " 1.44781" " 0.4" " 0.00136385" " 1.00101" " 0.992258" " 1.00023" " 0.996239"
4.19184 " 34.9935" " 0.443389" " 1.44798" " 0.4" " 0.00135874" " 1.00099" " 0.992247" " 1.00022" " 0.99623"
4.19284 " 35.0179" " 0.44377" " 1.44814" " 0.4" " 0.00135359" " 1.00098" " 0.992236" " 1.00021" " 0.996221"
4.19384 " 35.0422" " 0.444148" " 1.44831" " 0.4" " 0.00134839" " 1.00097" " 0.992225" " 1.00021" " 0.996212"
4.19484 " 35.0664" " 0.444523" " 1.44847" " 0.4" " 0.00134315" " 1.00095" " 0.992214" " 1.0002" " 0.996203"
4.19584 " 35.0906" " 0.444897" " 1.44864" " 0.4" " 0.00133786" " 1.00094" " 0.992203" " 1.00019" " 0.996194"
4.19684 " 35.1146" " 0.445268" " 1.4488" " 0.4" " 0.00133253" " 1.00093" " 0.992192" " 1.00019" " 0.996185"
4.19784 " 35.1385" " 0.445637" " 1.44896" " 0.4" " 0.00132716" " 1.00092" " 0.992181" " 1.00018" " 0.996176"
4.19884 " 35.1624" " 0.446004" " 1.44913" " 0.4" " 0.00132175" " 1.0009" " 0.99217" " 1.00017" " 0.996168"
4.19984 " 35.1861" " 0.446369" " 1.44929" " 0.4" " 0.00131629" " 1.00089" " 0.992159" " 1.00017" " 0.996159"
4.20084 " 35.2098" " 0.446731" " 1.44945" " 0.4" " 0.00131079" " 1.00088" " 0.992149" " 1.00016" " 0.99615"
4.20184 " 35.2333" " 0.44709" " 1.44961" " 0.4" " 0.00130525" " 1.00087" " 0.992138" " 1.00015" " 0.996142"
4.20284 " 35.2567" " 0.447448" " 1.44977" " 0.4" " 0.00129967" " 1.00086" " 0.992128" " 1.00015" " 0.996133"
4.20384 " 35.2801" " 0.447803" " 1.44993" " 0.4" " 0.00129404" " 1.00084" " 0.992117" " 1.00014" " 0.996125"
4.20484 " 35.3033" " 0.448156" " 1.45008" " 0.4" " 0.00128838" " 1.00083" " 0.992107" " 1.00013" " 0.996116"
4.20584 " 35.3265" " 0.448506" " 1.45024" " 0.4" " 0.00128267" " 1.00082" " 0.992096" " 1.00013" " 0.996108"
4.20684 " 35.3495" " 0.448854" " 1.45039" " 0.4" " 0.00127692" " 1.00081" " 0.992086" " 1.00012" " 0.996099"
4.20784 " 35.3724" " 0.449199" " 1.45055" " 0.4" " 0.00127114" " 1.0008" " 0.992076" " 1.00011" " 0.996091"
4.20884 " 35.3953" " 0.449542" " 1.4507" " 0.4" " 0.00126531" " 1.00079" " 0.992066" " 1.00011" " 0.996083"
4.20984 " 35.418" " 0.449883" " 1.45085" " 0.4" " 0.00125944" " 1.00077" " 0.992056" " 1.0001" " 0.996074"
4.21084 " 35.4406" " 0.450221" " 1.45101" " 0.4" " 0.00125354" " 1.00076" " 0.992046" " 1.00009" " 0.996066"
4.21184 " 35.4631" " 0.450557" " 1.45116" " 0.4" " 0.00124759" " 1.00075" " 0.992036" " 1.00009" " 0.996058"
4.21284 " 35.4855" " 0.450891" " 1.45131" " 0.4" " 0.00124161" " 1.00074" " 0.992026" " 1.00008" " 0.99605"
4.21384 " 35.5078" " 0.451222" " 1.45146" " 0.4" " 0.00123559" " 1.00073" " 0.992016" " 1.00007" " 0.996042"
4.21484 " 35.53" " 0.45155" " 1.4516" " 0.4" " 0.00122952" " 1.00072" " 0.992007" " 1.00007" " 0.996034"
4.21584 " 35.5521" " 0.451876" " 1.45175" " 0.4" " 0.00122343" " 1.00071" " 0.991997" " 1.00006" " 0.996026"
4.21684 " 35.574" " 0.4522" " 1.4519" " 0.4" " 0.00121729" " 1.0007" " 0.991988" " 1.00006" " 0.996019"
4.21784 " 35.5959" " 0.452521" " 1.45204" " 0.4" " 0.00121112" " 1.00069" " 0.991978" " 1.00005" " 0.996011"
4.21884 " 35.6176" " 0.452839" " 1.45219" " 0.4" " 0.00120491" " 1.00068" " 0.991969" " 1.00004" " 0.996003"
4.21984 " 35.6393" " 0.453155" " 1.45233" " 0.4" " 0.00119866" " 1.00067" " 0.99196" " 1.00004" " 0.995995"
4.22084 " 35.6608" " 0.453469" " 1.45247" " 0.4" " 0.00119237" " 1.00065" " 0.99195" " 1.00003" " 0.995988"
4.22184 " 35.6822" " 0.45378" " 1.45261" " 0.4" " 0.00118605" " 1.00064" " 0.991941" " 1.00003" " 0.99598"
4.22284 " 35.7035" " 0.454089" " 1.45275" " 0.4" " 0.0011797" " 1.00063" " 0.991932" " 1.00002" " 0.995973"
4.22384 " 35.7247" " 0.454395" " 1.45289" " 0.4" " 0.00117331" " 1.00062" " 0.991923" " 1.00001" " 0.995966"
4.22484 " 35.7457" " 0.454698" " 1.45303" " 0.4" " 0.00116688" " 1.00061" " 0.991914" " 1.00001" " 0.995958"
4.22584 " 35.7667" " 0.454999" " 1.45317" " 0.4" " 0.00116042" " 1.0006" " 0.991905" " 1" " 0.995951"
4.22684 " 35.7875" " 0.455297" " 1.4533" " 0.4" " 0.00115392" " 1.0006" " 0.991897" " 0.999996" " 0.995944"
4.22784 " 35.8082" " 0.455593" " 1.45344" " 0.4" " 0.00114739" " 1.00059" " 0.991888" " 0.999991" " 0.995937"
4.22884 " 35.8288" " 0.455886" " 1.45357" " 0.4" " 0.00114082" " 1.00058" " 0.991879" " 0.999985" " 0.99593"
4.22984 " 35.8493" " 0.456177" " 1.4537" " 0.4" " 0.00113422" " 1.00057" " 0.991871" " 0.99998" " 0.995923"
4.23084 " 35.8697" " 0.456465" " 1.45383" " 0.4" " 0.00112759" " 1.00056" " 0.991862" " 0.999974" " 0.995916"
4.23184 " 35.8899" " 0.45675" " 1.45396" " 0.4" " 0.00112093" " 1.00055" " 0.991854" " 0.999969" " 0.995909"
4.23284 " 35.91" " 0.457033" " 1.45409" " 0.4" " 0.00111423" " 1.00054" " 0.991846" " 0.999963" " 0.995902"
4.23384 " 35.93" " 0.457314" " 1.45422" " 0.4" " 0.0011075" " 1.00053" " 0.991838" " 0.999958" " 0.995896"
4.23484 " 35.9499" " 0.457591" " 1.45435" " 0.4" " 0.00110073" " 1.00052" " 0.99183" " 0.999953" " 0.995889"
4.23584 " 35.9696" " 0.457866" " 1.45447" " 0.4" " 0.00109394" " 1.00051" " 0.991822" " 0.999948" " 0.995882"
4.23684 " 35.9893" " 0.458139" " 1.4546" " 0.4" " 0.00108711" " 1.0005" " 0.991814" " 0.999943" " 0.995876"
4.23784 " 36.0088" " 0.458409" " 1.45472" " 0.4" " 0.00108025" " 1.0005" " 0.991806" " 0.999937" " 0.99587"
4.23884 " 36.0281" " 0.458676" " 1.45484" " 0.4" " 0.00107336" " 1.00049" " 0.991798" " 0.999933" " 0.995863"
4.23984 " 36.0474" " 0.45894" " 1.45496" " 0.4" " 0.00106644" " 1.00048" " 0.99179" " 0.999928" " 0.995857"
4.24084 " 36.0665" " 0.459202" " 1.45508" " 0.4" " 0.00105949" " 1.00047" " 0.991783" " 0.999923" " 0.995851"
4.24184 " 36.0855" " 0.459461" " 1.4552" " 0.4" " 0.00105251" " 1.00046" " 0.991776" " 0.999918" " 0.995845"
4.24284 " 36.1044" " 0.459718" " 1.45532" " 0.4" " 0.0010455" " 1.00045" " 0.991768" " 0.999913" " 0.995839"
4.24384 " 36.1232" " 0.459971" " 1.45543" " 0.4" " 0.00103846" " 1.00045" " 0.991761" " 0.999908" " 0.995833"
4.24484 " 36.1418" " 0.460223" " 1.45555" " 0.4" " 0.00103139" " 1.00044" " 0.991754" " 0.999904" " 0.995827"
4.24584 " 36.1603" " 0.460471" " 1.45566" " 0.4" " 0.00102429" " 1.00043" " 0.991746" " 0.999899" " 0.995821"
4.24684 " 36.1787" " 0.460717" " 1.45577" " 0.4" " 0.00101717" " 1.00042" " 0.991739" " 0.999894" " 0.995815"
4.24784 " 36.1969" " 0.46096" " 1.45588" " 0.4" " 0.00101001" " 1.00042" " 0.991733" " 0.99989" " 0.995809"
4.24884 " 36.215" " 0.4612" " 1.45599" " 0.4" " 0.00100283" " 1.00041" " 0.991726" " 0.999885" " 0.995804"
4.24984 " 36.233" " 0.461438" " 1.4561" " 0.4" " 0.00099562" " 1.0004" " 0.991719" " 0.999881" " 0.995798"
4.25084 " 36.2509" " 0.461673" " 1.4562" " 0.4" " 0.000988383" " 1.00039" " 0.991712" " 0.999877" " 0.995793"
4.25184 " 36.2686" " 0.461905" " 1.45631" " 0.4" " 0.000981118" " 1.00039" " 0.991706" " 0.999872" " 0.995787"
4.25284 " 36.2862" " 0.462135" " 1.45641" " 0.4" " 0.000973827" " 1.00038" " 0.991699" " 0.999868" " 0.995782"
4.25384 " 36.3037" " 0.462362" " 1.45651" " 0.4" " 0.00096651" " 1.00037" " 0.991693" " 0.999864" " 0.995777"
4.25484 " 36.321" " 0.462586" " 1.45661" " 0.4" " 0.000959166" " 1.00037" " 0.991687" " 0.99986" " 0.995772"
4.25584 " 36.3382" " 0.462807" " 1.45671" " 0.4" " 0.000951797" " 1.00036" " 0.991681" " 0.999856" " 0.995767"
4.25683 " 36.3553" " 0.463026" " 1.45681" " 0.4" " 0.000944402" " 1.00035" " 0.991674" " 0.999852" " 0.995761"
4.25783 " 36.3722" " 0.463242" " 1.45691" " 0.4" " 0.000936983" " 1.00035" " 0.991668" " 0.999848" " 0.995757"
4.25883 " 36.389" " 0.463455" " 1.457" " 0.4" " 0.000929539" " 1.00034" " 0.991663" " 0.999844" " 0.995752"
4.25983 " 36.4057" " 0.463666" " 1.45709" " 0.4" " 0.00092207" " 1.00034" " 0.991657" " 0.99984" " 0.995747"
4.26083 " 36.4222" " 0.463873" " 1.45719" " 0.4" " 0.000914577" " 1.00033" " 0.991651" " 0.999837" " 0.995742"
4.26183 " 36.4386" " 0.464078" " 1.45728" " 0.4" " 0.000907061" " 1.00032" " 0.991645" " 0.999833" " 0.995738"
4.26283 " 36.4548" " 0.464281" " 1.45737" " 0.4" " 0.000899521" " 1.00032" " 0.99164" " 0.999829" " 0.995733"
4.26383 " 36.471" " 0.46448" " 1.45745" " 0.4" " 0.000891958" " 1.00031" " 0.991634" " 0.999826" " 0.995729"
4.26483 " 36.487" " 0.464677" " 1.45754" " 0.4" " 0.000884372" " 1.00031" " 0.991629" " 0.999822" " 0.995724"
4.26583 " 36.5028" " 0.464868" " 1.45762" " 0.4" " 0.000876764" " 1.0003" " 0.991619" " 0.999816" " 0.995716"
4.26683 " 36.5185" " 0.465059" " 1.45771" " 0.4" " 0.000869134" " 1.00029" " 0.991614" " 0.999812" " 0.995712"
4.26783 " 36.5341" " 0.465248" " 1.45779" " 0.4" " 0.000861482" " 1.00029" " 0.991609" " 0.999809" " 0.995708"
4.26883 " 36.5495" " 0.465433" " 1.45787" " 0.4" " 0.000853808" " 1.00028" " 0.991604" " 0.999806" " 0.995704"
4.26983 " 36.5648" " 0.465616" " 1.45794" " 0.4" " 0.000846114" " 1.00028" " 0.991599" " 0.999803" " 0.9957"
4.27083 " 36.58" " 0.465796" " 1.45802" " 0.4" " 0.000838398" " 1.00027" " 0.991595" " 0.9998" " 0.995696"
4.27183 " 36.595" " 0.465973" " 1.4581" " 0.4" " 0.000830662" " 1.00027" " 0.99159" " 0.999797" " 0.995692"
4.27283 " 36.6099" " 0.466148" " 1.45817" " 0.4" " 0.000822906" " 1.00027" " 0.991586" " 0.999794" " 0.995688"
4.27383 " 36.6246" " 0.46632" " 1.45824" " 0.4" " 0.00081513" " 1.00026" " 0.991581" " 0.999791" " 0.995685"
4.27483 " 36.6392" " 0.466488" " 1.45831" " 0.4" " 0.000807335" " 1.00026" " 0.991577" " 0.999788" " 0.995681"
4.27583 " 36.6537" " 0.466654" " 1.45838" " 0.4" " 0.00079952" " 1.00025" " 0.991573" " 0.999786" " 0.995678"
4.27683 " 36.668" " 0.466818" " 1.45845" " 0.4" " 0.000791686" " 1.00025" " 0.991569" " 0.999783" " 0.995675"
4.27783 " 36.6822" " 0.466978" " 1.45851" " 0.4" " 0.000783834" " 1.00025" " 0.991565" " 0.99978" " 0.995671"
4.27883 " 36.6962" " 0.467136" " 1.45858" " 0.4" " 0.000775964" " 1.00024" " 0.991561" " 0.999778" " 0.995668"
4.27983 " 36.7101" " 0.467291" " 1.45864" " 0.4" " 0.000768076" " 1.00024" " 0.991557" " 0.999775" " 0.995665"
4.28083 " 36.7239" " 0.467443" " 1.4587" " 0.4" " 0.00076017" " 1.00023" " 0.991554" " 0.999773" " 0.995662"
4.28183 " 36.7375" " 0.467592" " 1.45876" " 0.4" " 0.000752247" " 1.00023" " 0.99155" " 0.999771" " 0.995659"
4.28283 " 36.751" " 0.467738" " 1.45882" " 0.4" " 0.000744307" " 1.00023" " 0.991547" " 0.999769" " 0.995656"
4.28383 " 36.7643" " 0.467882" " 1.45887" " 0.4" " 0.00073635" " 1.00022" " 0.991543" " 0.999766" " 0.995654"
4.28483 " 36.7775" " 0.468023" " 1.45892" " 0.4" " 0.000728378" " 1.00022" " 0.99154" " 0.999764" " 0.995651"
4.28583 " 36.7905" " 0.468161" " 1.45898" " 0.4" " 0.000720389" " 1.00022" " 0.991537" " 0.999762" " 0.995648"
4.28683 " 36.8034" " 0.468296" " 1.45903" " 0.4" " 0.000712385" " 1.00022" " 0.991534" " 0.99976" " 0.995646"
4.28783 " 36.8162" " 0.468428" " 1.45907" " 0.4" " 0.000704365" " 1.00021" " 0.991531" " 0.999758" " 0.995643"
4.28883 " 36.8288" " 0.468558" " 1.45912" " 0.4" " 0.000696331" " 1.00021" " 0.991528" " 0.999757" " 0.995641"
4.28983 " 36.8412" " 0.468685" " 1.45917" " 0.4" " 0.000688282" " 1.00021" " 0.991526" " 0.999755" " 0.995639"
4.29083 " 36.8536" " 0.468809" " 1.45921" " 0.4" " 0.000680219" " 1.00021" " 0.991523" " 0.999753" " 0.995637"
4.29183 " 36.8657" " 0.46893" " 1.45925" " 0.4" " 0.000672142" " 1.0002" " 0.991521" " 0.999751" " 0.995635"
4.29283 " 36.8778" " 0.469048" " 1.45929" " 0.4" " 0.000664051" " 1.0002" " 0.991518" " 0.99975" " 0.995633"
4.29383 " 36.8896" " 0.469163" " 1.45933" " 0.4" " 0.000655947" " 1.0002" " 0.991516" " 0.999748" " 0.995631"
4.29483 " 36.9014" " 0.469276" " 1.45936" " 0.4" " 0.00064783" " 1.0002" " 0.991514" " 0.999747" " 0.995629"
4.29583 " 36.913" " 0.469386" " 1.4594" " 0.4" " 0.0006397" " 1.0002" " 0.991512" " 0.999746" " 0.995627"
4.29683 " 36.9244" " 0.469493" " 1.45943" " 0.4" " 0.000631558" " 1.0002" " 0.99151" " 0.999744" " 0.995626"
4.29783 " 36.9357" " 0.469597" " 1.45946" " 0.4" " 0.000623404" " 1.00019" " 0.991508" " 0.999743" " 0.995624"
4.29883 " 36.9468" " 0.469698" " 1.45949" " 0.4" " 0.000615239" " 1.00019" " 0.991506" " 0.999742" " 0.995623"
4.29983 " 36.9578" " 0.469796" " 1.45951" " 0.4" " 0.000607062" " 1.00019" " 0.991504" " 0.999741" " 0.995622"
4.30083 " 36.9687" " 0.469892" " 1.45954" " 0.4" " 0.000598875" " 1.00019" " 0.991503" " 0.99974" " 0.99562"
4.30183 " 36.9794" " 0.469985" " 1.45956" " 0.4" " 0.000590676" " 1.00019" " 0.991501" " 0.999739" " 0.995619"
4.30283 " 36.99" " 0.470075" " 1.45958" " 0.4" " 0.000582468" " 1.00019" " 0.9915" " 0.999738" " 0.995618"
4.30383 " 37.0004" " 0.470162" " 1.4596" " 0.4" " 0.000574249" " 1.00019" " 0.991499" " 0.999737" " 0.995617"
4.30483 " 37.0106" " 0.470246" " 1.45962" " 0.4" " 0.000566021" " 1.00019" " 0.991498" " 0.999737" " 0.995616"
4.30583 " 37.0208" " 0.470328" " 1.45963" " 0.4" " 0.000557783" " 1.00019" " 0.991497" " 0.999736" " 0.995615"
4.30683 " 37.0307" " 0.470407" " 1.45965" " 0.4" " 0.000549537" " 1.00019" " 0.991496" " 0.999735" " 0.995614"
4.30783 " 37.0405" " 0.470482" " 1.45966" " 0.4" " 0.000541282" " 1.00019" " 0.991495" " 0.999735" " 0.995614"
4.30883 " 37.0502" " 0.470556" " 1.45966" " 0.4" " 0.000533018" " 1.00019" " 0.991494" " 0.999734" " 0.995613"
4.30983 " 37.0597" " 0.470626" " 1.45967" " 0.4" " 0.000524747" " 1.00019" " 0.991494" " 0.999734" " 0.995613"
4.31083 " 37.0691" " 0.470693" " 1.45968" " 0.4" " 0.000516468" " 1.00019" " 0.991493" " 0.999734" " 0.995612"
4.31183 " 37.0783" " 0.470758" " 1.45968" " 0.4" " 0.000508181" " 1.00019" " 0.991493" " 0.999733" " 0.995612"
4.31283 " 37.0874" " 0.47082" " 1.45968" " 0.4" " 0.000499888" " 1.00019" " 0.991493" " 0.999733" " 0.995612"
4.31383 " 37.0963" " 0.470879" " 1.45968" " 0.4" " 0.000491588" " 1.00019" " 0.991492" " 0.999733" " 0.995612"
4.31483 " 37.1051" " 0.470935" " 1.45968" " 0.4" " 0.000483281" " 1.00019" " 0.991492" " 0.999733" " 0.995612"
4.31583 " 37.1137" " 0.470988" " 1.45967" " 0.4" " 0.000474969" " 1.00019" " 0.991492" " 0.999733" " 0.995612"
4.31683 " 37.1222" " 0.471038" " 1.45967" " 0.4" " 0.000466651" " 1.00019" " 0.991493" " 0.999733" " 0.995612"
4.31783 " 37.1305" " 0.471086" " 1.45966" " 0.4" " 0.000458327" " 1.00019" " 0.991493" " 0.999733" " 0.995612"
4.31883 " 37.1387" " 0.471131" " 1.45964" " 0.4" " 0.000449999" " 1.0002" " 0.991493" " 0.999734" " 0.995612"
4.31983 " 37.1467" " 0.471173" " 1.45963" " 0.4" " 0.000441666" " 1.0002" " 0.991494" " 0.999734" " 0.995613"
4.32083 " 37.1546" " 0.471213" " 1.45962" " 0.4" " 0.000433328" " 1.0002" " 0.991494" " 0.999734" " 0.995613"
4.32183 " 37.1623" " 0.471249" " 1.4596" " 0.4" " 0.000424987" " 1.0002" " 0.991495" " 0.999735" " 0.995614"
4.32283 " 37.1699" " 0.471283" " 1.45958" " 0.4" " 0.000416641" " 1.0002" " 0.991496" " 0.999735" " 0.995615"
4.32383 " 37.1773" " 0.471314" " 1.45956" " 0.4" " 0.000408293" " 1.0002" " 0.991496" " 0.999736" " 0.995615"
4.32483 " 37.1846" " 0.471342" " 1.45953" " 0.4" " 0.000399941" " 1.00021" " 0.991497" " 0.999737" " 0.995616"
4.32583 " 37.1917" " 0.471367" " 1.45951" " 0.4" " 0.000391587" " 1.00021" " 0.991499" " 0.999737" " 0.995617"
4.32683 " 37.1987" " 0.47139" " 1.45948" " 0.4" " 0.00038323" " 1.00021" " 0.9915" " 0.999738" " 0.995618"
4.32783 " 37.2055" " 0.47141" " 1.45945" " 0.4" " 0.000374871" " 1.00021" " 0.991501" " 0.999739" " 0.995619"
4.32883 " 37.2122" " 0.471427" " 1.45942" " 0.4" " 0.00036651" " 1.00022" " 0.991502" " 0.99974" " 0.99562"
4.32983 " 37.2187" " 0.471441" " 1.45939" " 0.4" " 0.000358148" " 1.00022" " 0.991504" " 0.999741" " 0.995622"
4.33083 " 37.2251" " 0.471452" " 1.45935" " 0.4" " 0.000349785" " 1.00022" " 0.991506" " 0.999742" " 0.995623"
4.33183 " 37.2313" " 0.471461" " 1.45931" " 0.4" " 0.000341421" " 1.00022" " 0.991507" " 0.999743" " 0.995624"
4.33283 " 37.2374" " 0.471467" " 1.45927" " 0.4" " 0.000333056" " 1.00023" " 0.991509" " 0.999744" " 0.995626"
4.33383 " 37.2433" " 0.47147" " 1.45923" " 0.4" " 0.000324691" " 1.00023" " 0.991511" " 0.999746" " 0.995627"
4.33483 " 37.2491" " 0.471471" " 1.45918" " 0.4" " 0.000316327" " 1.00023" " 0.991513" " 0.999747" " 0.995629"
4.33583 " 37.2547" " 0.471468" " 1.45914" " 0.4" " 0.000307963" " 1.00024" " 0.991515" " 0.999749" " 0.995631"
4.33683 " 37.2601" " 0.471463" " 1.45909" " 0.4" " 0.0002996" " 1.00024" " 0.991517" " 0.99975" " 0.995633"
4.33783 " 37.2655" " 0.471455" " 1.45904" " 0.4" " 0.000291238" " 1.00024" " 0.99152" " 0.999752" " 0.995635"
4.33883 " 37.2706" " 0.471445" " 1.45898" " 0.4" " 0.000282877" " 1.00025" " 0.991522" " 0.999753" " 0.995637"
4.33983 " 37.2756" " 0.471431" " 1.45893" " 0.4" " 0.000274519" " 1.00025" " 0.991525" " 0.999755" " 0.995639"
4.34083 " 37.2805" " 0.471415" " 1.45887" " 0.4" " 0.000266162" " 1.00026" " 0.991527" " 0.999757" " 0.995641"
4.34183 " 37.2852" " 0.471396" " 1.45881" " 0.4" " 0.000257808" " 1.00026" " 0.99153" " 0.999758" " 0.995643"
4.34283 " 37.2898" " 0.471375" " 1.45875" " 0.4" " 0.000249456" " 1.00026" " 0.991533" " 0.99976" " 0.995646"
4.34383 " 37.2942" " 0.47135" " 1.45868" " 0.4" " 0.000241108" " 1.00027" " 0.991536" " 0.999762" " 0.995648"
4.34483 " 37.2985" " 0.471323" " 1.45862" " 0.4" " 0.000232763" " 1.00027" " 0.991539" " 0.999764" " 0.995651"
4.34583 " 37.3026" " 0.471294" " 1.45855" " 0.4" " 0.000224422" " 1.00028" " 0.991542" " 0.999766" " 0.995653"
4.34683 " 37.3065" " 0.471261" " 1.45848" " 0.4" " 0.000216085" " 1.00028" " 0.991545" " 0.999768" " 0.995656"
4.34783 " 37.3104" " 0.471226" " 1.45841" " 0.4" " 0.000207752" " 1.00029" " 0.991549" " 0.999771" " 0.995659"
4.34883 " 37.314" " 0.471189" " 1.45833" " 0.4" " 0.000199423" " 1.00029" " 0.991552" " 0.999773" " 0.995661"
4.34983 " 37.3175" " 0.471148" " 1.45825" " 0.4" " 0.0001911" " 1.0003" " 0.991556" " 0.999775" " 0.995664"
4.35083 " 37.3209" " 0.471105" " 1.45817" " 0.4" " 0.000182782" " 1.0003" " 0.991559" " 0.999778" " 0.995668"
4.35183 " 37.3241" " 0.471059" " 1.45809" " 0.4" " 0.00017447" " 1.00031" " 0.991563" " 0.99978" " 0.995671"
4.35283 " 37.3272" " 0.47101" " 1.45801" " 0.4" " 0.000166163" " 1.00031" " 0.991567" " 0.999783" " 0.995674"
4.35383 " 37.3301" " 0.470959" " 1.45792" " 0.4" " 0.000157863" " 1.00032" " 0.991571" " 0.999785" " 0.995677"
4.35483 " 37.3329" " 0.470905" " 1.45784" " 0.4" " 0.000149569" " 1.00033" " 0.991575" " 0.999788" " 0.99568"
4.35583 " 37.3355" " 0.470848" " 1.45775" " 0.4" " 0.000141282" " 1.00033" " 0.991579" " 0.999791" " 0.995684"
4.35683 " 37.338" " 0.470789" " 1.45765" " 0.4" " 0.000133002" " 1.00034" " 0.991583" " 0.999794" " 0.995687"
4.35783 " 37.3403" " 0.470727" " 1.45756" " 0.4" " 0.00012473" " 1.00034" " 0.991587" " 0.999797" " 0.995691"
4.35883 " 37.3424" " 0.470662" " 1.45746" " 0.4" " 0.000116465" " 1.00035" " 0.991592" " 0.999799" " 0.995695"
4.35983 " 37.3445" " 0.470595" " 1.45736" " 0.4" " 0.000108209" " 1.00036" " 0.991596" " 0.999802" " 0.995698"
4.36083 " 37.3463" " 0.470525" " 1.45726" " 0.4" " 9.9961e-05" " 1.00036" " 0.991601" " 0.999805" " 0.995702"
4.36183 " 37.3481" " 0.470453" " 1.45716" " 0.4" " 9.17217e-05" " 1.00037" " 0.991606" " 0.999809" " 0.995706"
4.36283 " 37.3496" " 0.470378" " 1.45705" " 0.4" " 8.34914e-05" " 1.00037" " 0.99161" " 0.999812" " 0.99571"
