Time(s), generator.delta, generator.PELEC, uRST5T.EFD, generator.PMECH, generator.SPEED, GEN1.V, LOAD.V, GEN2.V, FAULT.V
1.465, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.47, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.475, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.48, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.485, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.49, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.495, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.5, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.505, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.51, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.515, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.52, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.525, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.53, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.535, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.54, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.545, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.55, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.555, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.56, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.565, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.57, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.575, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.58, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.585, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.59, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.595, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.6, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.605, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.61, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.615, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.62, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.625, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.63, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.635, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.64, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.645, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.65, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.655, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.66, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.665, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.67, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.675, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.68, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.685, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.69, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.695, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.7, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.705, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.71, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.715, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.72, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.725, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.73, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.735, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.74, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.745, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.75, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.755, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.76, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.765, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.77, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.775, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.78, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.785, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.79, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.795, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.8, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.805, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.81, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.815, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.82, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.825, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.83, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.835, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.84, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.845, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.85, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.855, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.86, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.865, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.87, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.875, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.88, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.885, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.89, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.895, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.9, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.905, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.91, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.915, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.92, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.925, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.93, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.935, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.94, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.945, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.95, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.955, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.96, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.965, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.97, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.975, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.98, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.985, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.99, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
1.995, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
2, 34.3342, 0.4, 1.43511, 0.4, 0, 1, 0.991994, 1, 0.995984
2, 34.3342, 0.0913377, 1.43511, 0.4, 0, 0.621517, 0.230955, 0.31179, 2.71364e-07
2.001, 34.3342, 0.0910996, 1.25059, 0.4, 2.7044e-05, 0.618748, 0.230206, 0.311604, 2.70897e-07
2.002, 34.335, 0.0907204, 1.24801, 0.4, 7.21572e-05, 0.614216, 0.228989, 0.3113, 2.70138e-07
2.003, 34.3367, 0.090438, 1.24382, 0.4, 0.000108306, 0.610721, 0.228054, 0.311067, 2.69554e-07
2.004, 34.339, 0.0901625, 1.24055, 0.4, 0.00014448, 0.607287, 0.227134, 0.310837, 2.6898e-07
2.005, 34.3419, 0.0898968, 1.23729, 0.4, 0.000180685, 0.603922, 0.226232, 0.310612, 2.68417e-07
2.006, 34.3455, 0.0896402, 1.23407, 0.4, 0.000216918, 0.600627, 0.225347, 0.310392, 2.67865e-07
2.007, 34.3497, 0.0893927, 1.23088, 0.4, 0.000253179, 0.597398, 0.224481, 0.310175, 2.67324e-07
2.008, 34.3546, 0.0891541, 1.22772, 0.4, 0.000289466, 0.594234, 0.223632, 0.309963, 2.66793e-07
2.009, 34.3601, 0.088924, 1.2246, 0.4, 0.00032578, 0.591134, 0.222799, 0.309755, 2.66273e-07
2.01, 34.3663, 0.0887023, 1.22152, 0.4, 0.000362118, 0.588097, 0.221983, 0.309551, 2.65763e-07
2.011, 34.3731, 0.0884887, 1.21848, 0.4, 0.00039848, 0.585121, 0.221183, 0.309352, 2.65264e-07
2.012, 34.3806, 0.0882831, 1.21548, 0.4, 0.000434864, 0.582206, 0.220399, 0.309155, 2.64774e-07
2.013, 34.3888, 0.0880853, 1.21252, 0.4, 0.000471271, 0.579349, 0.21963, 0.308963, 2.64293e-07
2.014, 34.3976, 0.0878949, 1.2096, 0.4, 0.000507698, 0.576549, 0.218877, 0.308775, 2.63822e-07
2.015, 34.4071, 0.087712, 1.20672, 0.4, 0.000544145, 0.573805, 0.218138, 0.30859, 2.6336e-07
2.016, 34.4172, 0.0875363, 1.20388, 0.4, 0.000580612, 0.571116, 0.217414, 0.308409, 2.62907e-07
2.017, 34.428, 0.0873675, 1.20109, 0.4, 0.000617097, 0.568481, 0.216703, 0.308231, 2.62463e-07
2.018, 34.4394, 0.0872056, 1.19834, 0.4, 0.0006536, 0.565899, 0.216007, 0.308056, 2.62027e-07
2.019, 34.4515, 0.0870503, 1.19563, 0.4, 0.000690119, 0.563367, 0.215324, 0.307885, 2.616e-07
2.02, 34.4643, 0.0869016, 1.19296, 0.4, 0.000726655, 0.560887, 0.214655, 0.307717, 2.61181e-07
2.021, 34.4777, 0.0867592, 1.19034, 0.4, 0.000763206, 0.558455, 0.213998, 0.307553, 2.6077e-07
2.022, 34.4917, 0.0866229, 1.18777, 0.4, 0.000799771, 0.556071, 0.213354, 0.307391, 2.60367e-07
2.023, 34.5065, 0.0864927, 1.18524, 0.4, 0.00083635, 0.553735, 0.212722, 0.307233, 2.59971e-07
2.024, 34.5218, 0.0863685, 1.18275, 0.4, 0.000872943, 0.551444, 0.212102, 0.307077, 2.59583e-07
2.025, 34.5379, 0.08625, 1.18031, 0.4, 0.000909547, 0.549199, 0.211495, 0.306925, 2.59202e-07
2.026, 34.5546, 0.0861371, 1.17791, 0.4, 0.000946164, 0.546997, 0.210898, 0.306775, 2.58829e-07
2.027, 34.5719, 0.0860297, 1.17556, 0.4, 0.000982792, 0.544839, 0.210314, 0.306628, 2.58462e-07
2.028, 34.59, 0.0859277, 1.17325, 0.4, 0.00101943, 0.542723, 0.20974, 0.306484, 2.58103e-07
2.029, 34.6087, 0.085831, 1.17098, 0.4, 0.00105608, 0.540648, 0.209177, 0.306342, 2.5775e-07
2.03, 34.628, 0.0857393, 1.16876, 0.4, 0.00109274, 0.538613, 0.208625, 0.306203, 2.57403e-07
2.031, 34.648, 0.0856527, 1.16659, 0.4, 0.0011294, 0.536618, 0.208083, 0.306067, 2.57063e-07
2.032, 34.6686, 0.0855709, 1.16445, 0.4, 0.00116608, 0.534662, 0.207551, 0.305933, 2.56729e-07
2.033, 34.69, 0.0854941, 1.16237, 0.4, 0.00120276, 0.532743, 0.207029, 0.305801, 2.56402e-07
2.034, 34.7119, 0.0854219, 1.16032, 0.4, 0.00123945, 0.530861, 0.206517, 0.305672, 2.5608e-07
2.035, 34.7346, 0.0853542, 1.15832, 0.4, 0.00127614, 0.529016, 0.206014, 0.305546, 2.55764e-07
2.036, 34.7579, 0.085291, 1.15636, 0.4, 0.00131284, 0.527205, 0.205521, 0.305421, 2.55455e-07
2.037, 34.7818, 0.0852322, 1.15444, 0.4, 0.00134955, 0.52543, 0.205036, 0.305299, 2.5515e-07
2.038, 34.8065, 0.0851778, 1.15257, 0.4, 0.00138626, 0.523688, 0.204561, 0.305179, 2.54851e-07
2.039, 34.8318, 0.0851275, 1.15074, 0.4, 0.00142298, 0.521979, 0.204094, 0.305061, 2.54558e-07
2.04, 34.8577, 0.0850814, 1.14895, 0.4, 0.0014597, 0.520302, 0.203636, 0.304945, 2.5427e-07
2.041, 34.8843, 0.0850392, 1.1472, 0.4, 0.00149642, 0.518658, 0.203186, 0.304831, 2.53986e-07
2.042, 34.9116, 0.0850011, 1.14549, 0.4, 0.00153315, 0.517044, 0.202744, 0.30472, 2.53708e-07
2.043, 34.9395, 0.0849667, 1.14383, 0.4, 0.00156988, 0.51546, 0.20231, 0.30461, 2.53435e-07
2.044, 34.9681, 0.0849362, 1.1422, 0.4, 0.00160661, 0.513906, 0.201884, 0.304502, 2.53167e-07
2.045, 34.9973, 0.0849094, 1.14061, 0.4, 0.00164334, 0.512381, 0.201465, 0.304396, 2.52903e-07
2.04599, 35.0272, 0.0848862, 1.13907, 0.4, 0.00168007, 0.510885, 0.201054, 0.304292, 2.52644e-07
2.04699, 35.0578, 0.0848666, 1.13756, 0.4, 0.00171681, 0.509416, 0.20065, 0.304189, 2.52389e-07
2.04799, 35.0891, 0.0848505, 1.13609, 0.4, 0.00175354, 0.507974, 0.200254, 0.304089, 2.52139e-07
2.04899, 35.1209, 0.0848378, 1.13465, 0.4, 0.00179028, 0.506559, 0.199864, 0.30399, 2.51893e-07
2.04999, 35.1535, 0.0848285, 1.13326, 0.4, 0.00182701, 0.50517, 0.199481, 0.303892, 2.51652e-07
2.05099, 35.1867, 0.0848225, 1.1319, 0.4, 0.00186375, 0.503806, 0.199105, 0.303797, 2.51414e-07
2.05199, 35.2206, 0.0848197, 1.13058, 0.4, 0.00190048, 0.502467, 0.198735, 0.303702, 2.5118e-07
2.05299, 35.2551, 0.0848201, 1.1293, 0.4, 0.00193721, 0.501153, 0.198371, 0.30361, 2.50951e-07
2.05399, 35.2903, 0.0848237, 1.12807, 0.4, 0.00197394, 0.499862, 0.198014, 0.303519, 2.50725e-07
2.05499, 35.3262, 0.0848303, 1.12688, 0.4, 0.00201066, 0.498594, 0.197663, 0.303429, 2.50503e-07
2.05599, 35.3627, 0.0848398, 1.12573, 0.4, 0.00204739, 0.49735, 0.197318, 0.303341, 2.50284e-07
2.05699, 35.3999, 0.0848524, 1.12462, 0.4, 0.00208411, 0.496127, 0.196978, 0.303255, 2.50069e-07
2.05799, 35.4377, 0.0848679, 1.12356, 0.4, 0.00212083, 0.494926, 0.196644, 0.303169, 2.49858e-07
2.05899, 35.4762, 0.0848861, 1.12253, 0.4, 0.00215754, 0.493747, 0.196316, 0.303085, 2.4965e-07
2.05999, 35.5154, 0.0849073, 1.12155, 0.4, 0.00219425, 0.492588, 0.195993, 0.303003, 2.49446e-07
2.06099, 35.5552, 0.0849312, 1.1206, 0.4, 0.00223096, 0.49145, 0.195676, 0.302921, 2.49244e-07
2.06199, 35.5957, 0.0849577, 1.11969, 0.4, 0.00226766, 0.490332, 0.195364, 0.302841, 2.49046e-07
2.06299, 35.6369, 0.084987, 1.11882, 0.4, 0.00230435, 0.489233, 0.195057, 0.302763, 2.48851e-07
2.06399, 35.6787, 0.0850188, 1.11798, 0.4, 0.00234104, 0.488154, 0.194754, 0.302685, 2.48659e-07
2.06499, 35.7212, 0.0850533, 1.11718, 0.4, 0.00237773, 0.487093, 0.194457, 0.302609, 2.4847e-07
2.06599, 35.7643, 0.0850902, 1.11641, 0.4, 0.00241441, 0.48605, 0.194165, 0.302533, 2.48284e-07
2.06699, 35.8081, 0.0851297, 1.11568, 0.4, 0.00245108, 0.485025, 0.193877, 0.302459, 2.48101e-07
2.06799, 35.8525, 0.0851717, 1.11498, 0.4, 0.00248775, 0.484018, 0.193593, 0.302386, 2.47921e-07
2.06899, 35.8976, 0.085216, 1.11431, 0.4, 0.00252441, 0.483028, 0.193314, 0.302314, 2.47743e-07
2.06999, 35.9434, 0.0852627, 1.11367, 0.4, 0.00256106, 0.482054, 0.19304, 0.302244, 2.47568e-07
2.07099, 35.9898, 0.0853117, 1.11307, 0.4, 0.0025977, 0.481097, 0.192769, 0.302174, 2.47395e-07
2.07199, 36.0369, 0.0853631, 1.11249, 0.4, 0.00263434, 0.480156, 0.192503, 0.302105, 2.47226e-07
2.07299, 36.0847, 0.0854167, 1.11194, 0.4, 0.00267097, 0.479231, 0.192241, 0.302037, 2.47058e-07
2.07399, 36.1331, 0.0854726, 1.11143, 0.4, 0.00270759, 0.478321, 0.191983, 0.30197, 2.46893e-07
2.07499, 36.1821, 0.0855307, 1.11094, 0.4, 0.00274421, 0.477426, 0.191728, 0.301904, 2.46731e-07
2.07599, 36.2319, 0.0855909, 1.11048, 0.4, 0.00278081, 0.476545, 0.191478, 0.301839, 2.4657e-07
2.07699, 36.2823, 0.0856533, 1.11005, 0.4, 0.00281741, 0.475679, 0.191231, 0.301775, 2.46412e-07
2.07799, 36.3333, 0.0857178, 1.10964, 0.4, 0.002854, 0.474827, 0.190988, 0.301711, 2.46256e-07
2.07899, 36.385, 0.0857844, 1.10926, 0.4, 0.00289057, 0.473989, 0.190748, 0.301649, 2.46103e-07
2.07999, 36.4374, 0.085853, 1.1089, 0.4, 0.00292714, 0.473165, 0.190512, 0.301587, 2.45951e-07
2.08099, 36.4904, 0.0859236, 1.10858, 0.4, 0.0029637, 0.472353, 0.190279, 0.301527, 2.45802e-07
2.08199, 36.5441, 0.0859962, 1.10827, 0.4, 0.00300025, 0.471554, 0.190049, 0.301467, 2.45654e-07
2.08299, 36.5984, 0.0860708, 1.10799, 0.4, 0.00303679, 0.470768, 0.189823, 0.301407, 2.45508e-07
2.08399, 36.6534, 0.0861474, 1.10773, 0.4, 0.00307331, 0.469994, 0.1896, 0.301349, 2.45365e-07
2.08499, 36.709, 0.0862258, 1.1075, 0.4, 0.00310983, 0.469233, 0.189379, 0.301291, 2.45223e-07
2.08599, 36.7653, 0.0863061, 1.10728, 0.4, 0.00314633, 0.468483, 0.189162, 0.301234, 2.45083e-07
2.08699, 36.8223, 0.0863883, 1.10709, 0.4, 0.00318283, 0.467744, 0.188948, 0.301178, 2.44945e-07
2.08799, 36.8799, 0.0864724, 1.10692, 0.4, 0.00321931, 0.467017, 0.188737, 0.301122, 2.44808e-07
2.08899, 36.9382, 0.0865583, 1.10678, 0.4, 0.00325578, 0.466301, 0.188528, 0.301067, 2.44673e-07
2.08999, 36.9971, 0.0866459, 1.10665, 0.4, 0.00329224, 0.465596, 0.188322, 0.301012, 2.4454e-07
2.09099, 37.0567, 0.0867353, 1.10654, 0.4, 0.00332869, 0.464901, 0.188119, 0.300959, 2.44409e-07
2.09199, 37.117, 0.0868264, 1.10645, 0.4, 0.00336513, 0.464217, 0.187919, 0.300906, 2.44279e-07
2.09299, 37.1779, 0.0869193, 1.10639, 0.4, 0.00340155, 0.463542, 0.187721, 0.300853, 2.4415e-07
2.09399, 37.2394, 0.0870139, 1.10634, 0.4, 0.00343796, 0.462878, 0.187525, 0.300801, 2.44023e-07
2.09499, 37.3016, 0.0871102, 1.10631, 0.4, 0.00347436, 0.462223, 0.187332, 0.30075, 2.43898e-07
2.09599, 37.3645, 0.0872081, 1.10629, 0.4, 0.00351074, 0.461578, 0.187141, 0.300699, 2.43774e-07
2.09699, 37.428, 0.0873076, 1.1063, 0.4, 0.00354711, 0.460942, 0.186953, 0.300649, 2.43651e-07
2.09799, 37.4922, 0.0874088, 1.10632, 0.4, 0.00358347, 0.460315, 0.186767, 0.300599, 2.4353e-07
2.09899, 37.557, 0.0875116, 1.10636, 0.4, 0.00361981, 0.459697, 0.186583, 0.30055, 2.4341e-07
2.09999, 37.6225, 0.087616, 1.10642, 0.4, 0.00365614, 0.459088, 0.186401, 0.300501, 2.43291e-07
2.10099, 37.6886, 0.0877219, 1.10649, 0.4, 0.00369246, 0.458487, 0.186222, 0.300453, 2.43174e-07
2.10199, 37.7554, 0.0878294, 1.10658, 0.4, 0.00372876, 0.457894, 0.186044, 0.300405, 2.43057e-07
2.10299, 37.8229, 0.0879384, 1.10668, 0.4, 0.00376505, 0.457309, 0.185868, 0.300357, 2.42942e-07
2.10399, 37.891, 0.0880489, 1.1068, 0.4, 0.00380132, 0.456733, 0.185695, 0.30031, 2.42828e-07
2.10499, 37.9597, 0.088161, 1.10693, 0.4, 0.00383758, 0.456164, 0.185523, 0.300264, 2.42715e-07
2.10599, 38.0291, 0.0882745, 1.10708, 0.4, 0.00387383, 0.455603, 0.185353, 0.300218, 2.42604e-07
2.10699, 38.0992, 0.0883894, 1.10724, 0.4, 0.00391005, 0.455049, 0.185185, 0.300172, 2.42493e-07
2.10799, 38.1699, 0.0885058, 1.10742, 0.4, 0.00394627, 0.454503, 0.185019, 0.300127, 2.42383e-07
2.10899, 38.2412, 0.0886236, 1.10761, 0.4, 0.00398247, 0.453963, 0.184854, 0.300082, 2.42275e-07
2.10999, 38.3133, 0.0887429, 1.10781, 0.4, 0.00401865, 0.453431, 0.184691, 0.300038, 2.42167e-07
2.11099, 38.3859, 0.0888635, 1.10803, 0.4, 0.00405482, 0.452905, 0.18453, 0.299994, 2.4206e-07
2.11199, 38.4592, 0.0889855, 1.10826, 0.4, 0.00409097, 0.452386, 0.18437, 0.29995, 2.41955e-07
2.11299, 38.5332, 0.0891088, 1.1085, 0.4, 0.0041271, 0.451874, 0.184212, 0.299906, 2.4185e-07
2.11399, 38.6078, 0.0892335, 1.10876, 0.4, 0.00416322, 0.451368, 0.184055, 0.299863, 2.41746e-07
2.11499, 38.6831, 0.0893596, 1.10902, 0.4, 0.00419932, 0.450868, 0.1839, 0.299821, 2.41643e-07
2.11599, 38.759, 0.0894869, 1.1093, 0.4, 0.00423541, 0.450374, 0.183746, 0.299778, 2.4154e-07
2.11699, 38.8355, 0.0896156, 1.10959, 0.4, 0.00427148, 0.449886, 0.183594, 0.299736, 2.41439e-07
2.11799, 38.9128, 0.0897456, 1.10989, 0.4, 0.00430753, 0.449404, 0.183443, 0.299694, 2.41338e-07
2.11899, 38.9906, 0.0898768, 1.1102, 0.4, 0.00434357, 0.448928, 0.183294, 0.299653, 2.41238e-07
2.11999, 39.0691, 0.0900093, 1.11052, 0.4, 0.00437959, 0.448457, 0.183145, 0.299611, 2.41139e-07
2.12099, 39.1483, 0.0901431, 1.11086, 0.4, 0.00441559, 0.447991, 0.182998, 0.29957, 2.4104e-07
2.12199, 39.2281, 0.0902781, 1.1112, 0.4, 0.00445157, 0.447531, 0.182852, 0.29953, 2.40942e-07
2.12299, 39.3085, 0.0904143, 1.11155, 0.4, 0.00448754, 0.447077, 0.182708, 0.299489, 2.40845e-07
2.12399, 39.3896, 0.0905517, 1.11191, 0.4, 0.00452349, 0.446627, 0.182564, 0.299449, 2.40748e-07
2.12499, 39.4714, 0.0906903, 1.11229, 0.4, 0.00455942, 0.446182, 0.182422, 0.299409, 2.40653e-07
2.12599, 39.5538, 0.0908301, 1.11267, 0.4, 0.00459533, 0.445742, 0.182281, 0.299369, 2.40557e-07
2.12699, 39.6368, 0.0909711, 1.11306, 0.4, 0.00463123, 0.445307, 0.18214, 0.299329, 2.40462e-07
2.12799, 39.7205, 0.0911132, 1.11346, 0.4, 0.00466711, 0.444877, 0.182001, 0.29929, 2.40368e-07
2.12899, 39.8048, 0.0912565, 1.11387, 0.4, 0.00470296, 0.444451, 0.181863, 0.299251, 2.40275e-07
2.12999, 39.8898, 0.0914009, 1.11429, 0.4, 0.0047388, 0.444029, 0.181726, 0.299212, 2.40181e-07
2.13099, 39.9754, 0.0915465, 1.11471, 0.4, 0.00477463, 0.443612, 0.18159, 0.299173, 2.40089e-07
2.13199, 40.0617, 0.0916931, 1.11515, 0.4, 0.00481043, 0.4432, 0.181454, 0.299134, 2.39997e-07
2.13299, 40.1486, 0.0918408, 1.11559, 0.4, 0.00484621, 0.442791, 0.18132, 0.299095, 2.39905e-07
2.13399, 40.2362, 0.0919896, 1.11604, 0.4, 0.00488198, 0.442386, 0.181186, 0.299057, 2.39814e-07
2.13499, 40.3244, 0.0921396, 1.11649, 0.4, 0.00491772, 0.441986, 0.181054, 0.299019, 2.39723e-07
2.13599, 40.4132, 0.0922905, 1.11696, 0.4, 0.00495345, 0.441589, 0.180922, 0.298981, 2.39632e-07
2.13699, 40.5027, 0.0924425, 1.11743, 0.4, 0.00498916, 0.441196, 0.180791, 0.298943, 2.39543e-07
2.13799, 40.5928, 0.0925955, 1.11791, 0.4, 0.00502485, 0.440807, 0.18066, 0.298905, 2.39453e-07
2.13899, 40.6836, 0.0927496, 1.1184, 0.4, 0.00506051, 0.440421, 0.180531, 0.298868, 2.39364e-07
2.13999, 40.775, 0.0929047, 1.11889, 0.4, 0.00509616, 0.440039, 0.180402, 0.29883, 2.39275e-07
