Time(s) " gENSAL.delta" " gENSAL.PELEC" " gENSAL.PMECH" " gENSAL.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
3.92386 " 37.5751" " 0.370894" " 0.4" " -0.00207791" " 0.984963" " 0.983201" " 0.994089" " 0.988625"
3.92486 " 37.5378" " 0.370443" " 0.4" " -0.00207438" " 0.984928" " 0.983182" " 0.994076" " 0.988609"
3.92586 " 37.5005" " 0.369992" " 0.4" " -0.00207081" " 0.984893" " 0.983163" " 0.994063" " 0.988593"
3.92686 " 37.4632" " 0.369544" " 0.4" " -0.00206718" " 0.984857" " 0.983145" " 0.994049" " 0.988576"
3.92786 " 37.426" " 0.369097" " 0.4" " -0.0020635" " 0.984822" " 0.983126" " 0.994036" " 0.98856"
3.92886 " 37.3889" " 0.368651" " 0.4" " -0.00205976" " 0.984787" " 0.983107" " 0.994022" " 0.988544"
3.92986 " 37.3519" " 0.368208" " 0.4" " -0.00205598" " 0.984752" " 0.983089" " 0.994009" " 0.988528"
3.93086 " 37.3149" " 0.367766" " 0.4" " -0.00205214" " 0.984718" " 0.98307" " 0.993996" " 0.988512"
3.93186 " 37.278" " 0.367325" " 0.4" " -0.00204826" " 0.984683" " 0.983052" " 0.993982" " 0.988496"
3.93286 " 37.2412" " 0.366886" " 0.4" " -0.00204432" " 0.984648" " 0.983033" " 0.993969" " 0.98848"
3.93386 " 37.2044" " 0.366449" " 0.4" " -0.00204033" " 0.984614" " 0.983015" " 0.993956" " 0.988464"
3.93486 " 37.1677" " 0.366014" " 0.4" " -0.00203629" " 0.984579" " 0.982996" " 0.993943" " 0.988448"
3.93586 " 37.1311" " 0.36558" " 0.4" " -0.0020322" " 0.984545" " 0.982978" " 0.993929" " 0.988432"
3.93686 " 37.0946" " 0.365148" " 0.4" " -0.00202805" " 0.984511" " 0.98296" " 0.993916" " 0.988416"
3.93786 " 37.0581" " 0.364717" " 0.4" " -0.00202386" " 0.984476" " 0.982942" " 0.993903" " 0.9884"
3.93886 " 37.0217" " 0.364289" " 0.4" " -0.00201962" " 0.984442" " 0.982923" " 0.99389" " 0.988384"
3.93986 " 36.9854" " 0.363862" " 0.4" " -0.00201533" " 0.984408" " 0.982905" " 0.993877" " 0.988369"
3.94086 " 36.9492" " 0.363436" " 0.4" " -0.00201099" " 0.984374" " 0.982887" " 0.993864" " 0.988353"
3.94186 " 36.913" " 0.363013" " 0.4" " -0.0020066" " 0.984341" " 0.982869" " 0.993851" " 0.988337"
3.94286 " 36.8769" " 0.362591" " 0.4" " -0.00200216" " 0.984307" " 0.982851" " 0.993838" " 0.988321"
3.94386 " 36.8409" " 0.362171" " 0.4" " -0.00199767" " 0.984273" " 0.982833" " 0.993825" " 0.988306"
3.94486 " 36.805" " 0.361753" " 0.4" " -0.00199313" " 0.98424" " 0.982815" " 0.993812" " 0.98829"
3.94586 " 36.7692" " 0.361336" " 0.4" " -0.00198855" " 0.984207" " 0.982797" " 0.993799" " 0.988275"
3.94686 " 36.7334" " 0.360921" " 0.4" " -0.00198391" " 0.984173" " 0.982779" " 0.993786" " 0.988259"
3.94786 " 36.6977" " 0.360508" " 0.4" " -0.00197923" " 0.98414" " 0.982761" " 0.993773" " 0.988244"
3.94886 " 36.6622" " 0.360097" " 0.4" " -0.0019745" " 0.984107" " 0.982743" " 0.99376" " 0.988228"
3.94986 " 36.6267" " 0.359688" " 0.4" " -0.00196972" " 0.984074" " 0.982725" " 0.993747" " 0.988213"
3.95086 " 36.5912" " 0.35928" " 0.4" " -0.0019649" " 0.984041" " 0.982708" " 0.993735" " 0.988197"
3.95186 " 36.5559" " 0.358874" " 0.4" " -0.00196002" " 0.984009" " 0.98269" " 0.993722" " 0.988182"
3.95286 " 36.5207" " 0.35847" " 0.4" " -0.0019551" " 0.983976" " 0.982672" " 0.993709" " 0.988167"
3.95386 " 36.4855" " 0.358068" " 0.4" " -0.00195014" " 0.983944" " 0.982655" " 0.993696" " 0.988151"
3.95486 " 36.4505" " 0.357668" " 0.4" " -0.00194512" " 0.983911" " 0.982637" " 0.993684" " 0.988136"
3.95586 " 36.4155" " 0.357269" " 0.4" " -0.00194006" " 0.983879" " 0.98262" " 0.993671" " 0.988121"
3.95686 " 36.3806" " 0.356873" " 0.4" " -0.00193496" " 0.983847" " 0.982603" " 0.993659" " 0.988106"
3.95786 " 36.3458" " 0.356478" " 0.4" " -0.00192981" " 0.983815" " 0.982585" " 0.993646" " 0.988091"
3.95886 " 36.3112" " 0.356085" " 0.4" " -0.00192461" " 0.983783" " 0.982568" " 0.993634" " 0.988076"
3.95986 " 36.2766" " 0.355694" " 0.4" " -0.00191937" " 0.983752" " 0.982551" " 0.993621" " 0.988061"
3.96086 " 36.2421" " 0.355304" " 0.4" " -0.00191408" " 0.98372" " 0.982534" " 0.993609" " 0.988046"
3.96186 " 36.2077" " 0.354917" " 0.4" " -0.00190874" " 0.983688" " 0.982516" " 0.993597" " 0.988031"
3.96286 " 36.1734" " 0.354532" " 0.4" " -0.00190337" " 0.983657" " 0.982499" " 0.993584" " 0.988016"
3.96386 " 36.1391" " 0.354148" " 0.4" " -0.00189794" " 0.983626" " 0.982482" " 0.993572" " 0.988002"
3.96486 " 36.105" " 0.353766" " 0.4" " -0.00189247" " 0.983595" " 0.982465" " 0.99356" " 0.987987"
3.96586 " 36.071" " 0.353387" " 0.4" " -0.00188696" " 0.983564" " 0.982449" " 0.993548" " 0.987972"
3.96686 " 36.0371" " 0.353009" " 0.4" " -0.00188141" " 0.983533" " 0.982432" " 0.993535" " 0.987958"
3.96786 " 36.0033" " 0.352633" " 0.4" " -0.00187581" " 0.983502" " 0.982415" " 0.993523" " 0.987943"
3.96886 " 35.9696" " 0.352259" " 0.4" " -0.00187016" " 0.983472" " 0.982398" " 0.993511" " 0.987929"
3.96986 " 35.9359" " 0.351887" " 0.4" " -0.00186448" " 0.983442" " 0.982382" " 0.993499" " 0.987914"
3.97086 " 35.9024" " 0.351517" " 0.4" " -0.00185875" " 0.983411" " 0.982365" " 0.993487" " 0.9879"
3.97186 " 35.869" " 0.351149" " 0.4" " -0.00185298" " 0.983381" " 0.982349" " 0.993475" " 0.987885"
3.97286 " 35.8357" " 0.350782" " 0.4" " -0.00184716" " 0.983351" " 0.982332" " 0.993464" " 0.987871"
3.97386 " 35.8025" " 0.350418" " 0.4" " -0.0018413" " 0.983321" " 0.982316" " 0.993452" " 0.987857"
3.97486 " 35.7694" " 0.350056" " 0.4" " -0.0018354" " 0.983292" " 0.9823" " 0.99344" " 0.987843"
3.97586 " 35.7365" " 0.349695" " 0.4" " -0.00182946" " 0.983262" " 0.982284" " 0.993428" " 0.987829"
3.97686 " 35.7036" " 0.349337" " 0.4" " -0.00182348" " 0.983233" " 0.982267" " 0.993417" " 0.987815"
3.97785 " 35.6708" " 0.34898" " 0.4" " -0.00181745" " 0.983203" " 0.982252" " 0.993405" " 0.987801"
3.97885 " 35.6381" " 0.348626" " 0.4" " -0.00181139" " 0.983174" " 0.982236" " 0.993394" " 0.987787"
3.97985 " 35.6056" " 0.348273" " 0.4" " -0.00180528" " 0.983145" " 0.98222" " 0.993382" " 0.987773"
3.98085 " 35.5732" " 0.347923" " 0.4" " -0.00179913" " 0.983117" " 0.982204" " 0.993371" " 0.987759"
3.98185 " 35.5408" " 0.347575" " 0.4" " -0.00179294" " 0.983088" " 0.982188" " 0.993359" " 0.987746"
3.98285 " 35.5086" " 0.347228" " 0.4" " -0.00178672" " 0.983059" " 0.982172" " 0.993348" " 0.987732"
3.98385 " 35.4765" " 0.346884" " 0.4" " -0.00178045" " 0.983031" " 0.982157" " 0.993336" " 0.987718"
3.98485 " 35.4445" " 0.346541" " 0.4" " -0.00177414" " 0.983003" " 0.982141" " 0.993325" " 0.987705"
3.98585 " 35.4126" " 0.346201" " 0.4" " -0.00176779" " 0.982975" " 0.982126" " 0.993314" " 0.987691"
3.98685 " 35.3809" " 0.345862" " 0.4" " -0.0017614" " 0.982947" " 0.982111" " 0.993303" " 0.987678"
3.98785 " 35.3492" " 0.345526" " 0.4" " -0.00175498" " 0.982919" " 0.982095" " 0.993292" " 0.987665"
3.98885 " 35.3177" " 0.345191" " 0.4" " -0.00174851" " 0.982891" " 0.98208" " 0.993281" " 0.987652"
3.98985 " 35.2863" " 0.344859" " 0.4" " -0.00174201" " 0.982864" " 0.982065" " 0.99327" " 0.987638"
3.99085 " 35.255" " 0.344529" " 0.4" " -0.00173546" " 0.982837" " 0.98205" " 0.993259" " 0.987625"
3.99185 " 35.2238" " 0.3442" " 0.4" " -0.00172888" " 0.98281" " 0.982035" " 0.993248" " 0.987612"
3.99285 " 35.1927" " 0.343874" " 0.4" " -0.00172227" " 0.982783" " 0.98202" " 0.993237" " 0.987599"
3.99385 " 35.1618" " 0.34355" " 0.4" " -0.00171561" " 0.982756" " 0.982005" " 0.993227" " 0.987586"
3.99485 " 35.131" " 0.343228" " 0.4" " -0.00170891" " 0.982729" " 0.981991" " 0.993216" " 0.987574"
3.99585 " 35.1003" " 0.342908" " 0.4" " -0.00170218" " 0.982703" " 0.981976" " 0.993205" " 0.987561"
3.99685 " 35.0697" " 0.34259" " 0.4" " -0.00169542" " 0.982677" " 0.981962" " 0.993195" " 0.987548"
3.99785 " 35.0392" " 0.342274" " 0.4" " -0.00168861" " 0.982651" " 0.981947" " 0.993184" " 0.987536"
3.99885 " 35.0089" " 0.34196" " 0.4" " -0.00168177" " 0.982625" " 0.981933" " 0.993174" " 0.987523"
3.99985 " 34.9787" " 0.341648" " 0.4" " -0.00167489" " 0.982599" " 0.981918" " 0.993164" " 0.987511"
4.00085 " 34.9486" " 0.341339" " 0.4" " -0.00166798" " 0.982573" " 0.981904" " 0.993153" " 0.987498"
4.00185 " 34.9187" " 0.341031" " 0.4" " -0.00166103" " 0.982548" " 0.98189" " 0.993143" " 0.987486"
4.00285 " 34.8888" " 0.340726" " 0.4" " -0.00165405" " 0.982523" " 0.981876" " 0.993133" " 0.987474"
4.00385 " 34.8591" " 0.340422" " 0.4" " -0.00164703" " 0.982498" " 0.981862" " 0.993123" " 0.987462"
4.00485 " 34.8295" " 0.340121" " 0.4" " -0.00163997" " 0.982473" " 0.981849" " 0.993113" " 0.98745"
4.00585 " 34.8001" " 0.339821" " 0.4" " -0.00163288" " 0.982448" " 0.981835" " 0.993103" " 0.987438"
4.00685 " 34.7707" " 0.339524" " 0.4" " -0.00162576" " 0.982423" " 0.981821" " 0.993093" " 0.987426"
4.00785 " 34.7415" " 0.339229" " 0.4" " -0.0016186" " 0.982399" " 0.981808" " 0.993083" " 0.987414"
4.00885 " 34.7125" " 0.338936" " 0.4" " -0.00161141" " 0.982375" " 0.981794" " 0.993073" " 0.987402"
4.00985 " 34.6835" " 0.338646" " 0.4" " -0.00160418" " 0.982351" " 0.981781" " 0.993064" " 0.987391"
4.01085 " 34.6547" " 0.338357" " 0.4" " -0.00159692" " 0.982327" " 0.981768" " 0.993054" " 0.987379"
4.01185 " 34.626" " 0.33807" " 0.4" " -0.00158963" " 0.982304" " 0.981754" " 0.993045" " 0.987368"
4.01285 " 34.5975" " 0.337786" " 0.4" " -0.0015823" " 0.98228" " 0.981741" " 0.993035" " 0.987356"
4.01385 " 34.5691" " 0.337503" " 0.4" " -0.00157495" " 0.982257" " 0.981728" " 0.993026" " 0.987345"
4.01485 " 34.5408" " 0.337223" " 0.4" " -0.00156756" " 0.982234" " 0.981716" " 0.993016" " 0.987334"
4.01585 " 34.5127" " 0.336945" " 0.4" " -0.00156013" " 0.982211" " 0.981703" " 0.993007" " 0.987323"
4.01685 " 34.4846" " 0.336669" " 0.4" " -0.00155268" " 0.982188" " 0.98169" " 0.992998" " 0.987312"
4.01785 " 34.4568" " 0.336395" " 0.4" " -0.00154519" " 0.982165" " 0.981678" " 0.992989" " 0.987301"
4.01885 " 34.429" " 0.336124" " 0.4" " -0.00153767" " 0.982143" " 0.981665" " 0.99298" " 0.98729"
4.01985 " 34.4014" " 0.335854" " 0.4" " -0.00153012" " 0.982121" " 0.981653" " 0.992971" " 0.987279"
4.02085 " 34.3739" " 0.335587" " 0.4" " -0.00152254" " 0.982099" " 0.981641" " 0.992962" " 0.987268"
4.02185 " 34.3466" " 0.335321" " 0.4" " -0.00151493" " 0.982077" " 0.981628" " 0.992953" " 0.987258"
4.02285 " 34.3194" " 0.335058" " 0.4" " -0.00150729" " 0.982055" " 0.981616" " 0.992944" " 0.987247"
4.02385 " 34.2923" " 0.334797" " 0.4" " -0.00149961" " 0.982034" " 0.981604" " 0.992935" " 0.987237"
4.02485 " 34.2654" " 0.334538" " 0.4" " -0.00149191" " 0.982013" " 0.981593" " 0.992927" " 0.987226"
4.02585 " 34.2386" " 0.334281" " 0.4" " -0.00148418" " 0.981992" " 0.981581" " 0.992918" " 0.987216"
4.02685 " 34.212" " 0.334027" " 0.4" " -0.00147642" " 0.981971" " 0.981569" " 0.99291" " 0.987206"
4.02785 " 34.1855" " 0.333774" " 0.4" " -0.00146863" " 0.98195" " 0.981558" " 0.992901" " 0.987196"
4.02885 " 34.1591" " 0.333524" " 0.4" " -0.00146081" " 0.98193" " 0.981546" " 0.992893" " 0.987186"
4.02985 " 34.1329" " 0.333276" " 0.4" " -0.00145296" " 0.98191" " 0.981535" " 0.992885" " 0.987176"
4.03085 " 34.1068" " 0.33303" " 0.4" " -0.00144508" " 0.98189" " 0.981524" " 0.992876" " 0.987166"
4.03185 " 34.0808" " 0.332786" " 0.4" " -0.00143718" " 0.98187" " 0.981513" " 0.992868" " 0.987157"
4.03285 " 34.055" " 0.332545" " 0.4" " -0.00142924" " 0.98185" " 0.981502" " 0.99286" " 0.987147"
4.03385 " 34.0294" " 0.332305" " 0.4" " -0.00142128" " 0.981831" " 0.981491" " 0.992852" " 0.987137"
4.03485 " 34.0039" " 0.332068" " 0.4" " -0.00141329" " 0.981812" " 0.98148" " 0.992844" " 0.987128"
4.03585 " 33.9785" " 0.331833" " 0.4" " -0.00140528" " 0.981793" " 0.981469" " 0.992837" " 0.987119"
4.03685 " 33.9533" " 0.3316" " 0.4" " -0.00139723" " 0.981774" " 0.981459" " 0.992829" " 0.987109"
4.03785 " 33.9282" " 0.331369" " 0.4" " -0.00138916" " 0.981755" " 0.981448" " 0.992821" " 0.9871"
4.03885 " 33.9033" " 0.331141" " 0.4" " -0.00138107" " 0.981737" " 0.981438" " 0.992814" " 0.987091"
4.03985 " 33.8785" " 0.330914" " 0.4" " -0.00137295" " 0.981718" " 0.981428" " 0.992806" " 0.987082"
4.04085 " 33.8539" " 0.33069" " 0.4" " -0.0013648" " 0.9817" " 0.981418" " 0.992799" " 0.987073"
4.04185 " 33.8294" " 0.330468" " 0.4" " -0.00135662" " 0.981682" " 0.981408" " 0.992792" " 0.987065"
4.04285 " 33.805" " 0.330248" " 0.4" " -0.00134843" " 0.981665" " 0.981398" " 0.992784" " 0.987056"
4.04385 " 33.7808" " 0.33003" " 0.4" " -0.0013402" " 0.981647" " 0.981388" " 0.992777" " 0.987047"
4.04485 " 33.7568" " 0.329815" " 0.4" " -0.00133195" " 0.98163" " 0.981378" " 0.99277" " 0.987039"
4.04585 " 33.7329" " 0.329602" " 0.4" " -0.00132368" " 0.981613" " 0.981369" " 0.992763" " 0.987031"
4.04685 " 33.7091" " 0.32939" " 0.4" " -0.00131538" " 0.981596" " 0.981359" " 0.992756" " 0.987022"
4.04785 " 33.6855" " 0.329181" " 0.4" " -0.00130706" " 0.98158" " 0.98135" " 0.992749" " 0.987014"
4.04885 " 33.6621" " 0.328975" " 0.4" " -0.00129871" " 0.981563" " 0.981341" " 0.992743" " 0.987006"
4.04985 " 33.6388" " 0.32877" " 0.4" " -0.00129034" " 0.981547" " 0.981332" " 0.992736" " 0.986998"
4.05085 " 33.6156" " 0.328569" " 0.4" " -0.00128195" " 0.981534" " 0.981328" " 0.992733" " 0.986995"
4.05185 " 33.5926" " 0.328369" " 0.4" " -0.00127353" " 0.981518" " 0.981319" " 0.992726" " 0.986987"
4.05285 " 33.5698" " 0.328171" " 0.4" " -0.00126509" " 0.981503" " 0.98131" " 0.99272" " 0.986979"
4.05385 " 33.5471" " 0.327975" " 0.4" " -0.00125663" " 0.981487" " 0.981302" " 0.992714" " 0.986972"
4.05485 " 33.5245" " 0.327781" " 0.4" " -0.00124815" " 0.981472" " 0.981293" " 0.992707" " 0.986964"
4.05585 " 33.5021" " 0.327589" " 0.4" " -0.00123964" " 0.981457" " 0.981285" " 0.992701" " 0.986957"
4.05685 " 33.4799" " 0.3274" " 0.4" " -0.00123111" " 0.981443" " 0.981276" " 0.992695" " 0.98695"
4.05785 " 33.4578" " 0.327213" " 0.4" " -0.00122256" " 0.981428" " 0.981268" " 0.992689" " 0.986942"
4.05885 " 33.4359" " 0.327028" " 0.4" " -0.00121399" " 0.981414" " 0.98126" " 0.992683" " 0.986935"
4.05985 " 33.4141" " 0.326845" " 0.4" " -0.0012054" " 0.9814" " 0.981252" " 0.992677" " 0.986928"
4.06085 " 33.3925" " 0.326664" " 0.4" " -0.00119679" " 0.981386" " 0.981244" " 0.992671" " 0.986921"
4.06185 " 33.371" " 0.326486" " 0.4" " -0.00118815" " 0.981372" " 0.981237" " 0.992666" " 0.986915"
4.06285 " 33.3497" " 0.32631" " 0.4" " -0.0011795" " 0.981359" " 0.981229" " 0.99266" " 0.986908"
4.06385 " 33.3286" " 0.326135" " 0.4" " -0.00117082" " 0.981346" " 0.981222" " 0.992655" " 0.986902"
4.06485 " 33.3076" " 0.325964" " 0.4" " -0.00116213" " 0.981333" " 0.981214" " 0.992649" " 0.986895"
4.06585 " 33.2867" " 0.325794" " 0.4" " -0.00115342" " 0.98132" " 0.981207" " 0.992644" " 0.986889"
4.06685 " 33.2661" " 0.325626" " 0.4" " -0.00114468" " 0.981307" " 0.9812" " 0.992639" " 0.986883"
4.06785 " 33.2455" " 0.325461" " 0.4" " -0.00113593" " 0.981295" " 0.981193" " 0.992634" " 0.986876"
4.06885 " 33.2252" " 0.325298" " 0.4" " -0.00112716" " 0.981283" " 0.981186" " 0.992629" " 0.98687"
4.06985 " 33.205" " 0.325137" " 0.4" " -0.00111837" " 0.981271" " 0.98118" " 0.992624" " 0.986864"
4.07085 " 33.1849" " 0.324978" " 0.4" " -0.00110957" " 0.981259" " 0.981173" " 0.992619" " 0.986859"
4.07185 " 33.165" " 0.324822" " 0.4" " -0.00110074" " 0.981248" " 0.981167" " 0.992614" " 0.986853"
4.07285 " 33.1453" " 0.324667" " 0.4" " -0.0010919" " 0.981237" " 0.98116" " 0.992609" " 0.986847"
4.07385 " 33.1257" " 0.324515" " 0.4" " -0.00108304" " 0.981226" " 0.981154" " 0.992605" " 0.986842"
4.07485 " 33.1063" " 0.324365" " 0.4" " -0.00107416" " 0.981215" " 0.981148" " 0.9926" " 0.986836"
4.07585 " 33.087" " 0.324218" " 0.4" " -0.00106527" " 0.981204" " 0.981142" " 0.992596" " 0.986831"
4.07685 " 33.0679" " 0.324072" " 0.4" " -0.00105635" " 0.981194" " 0.981136" " 0.992591" " 0.986826"
4.07785 " 33.049" " 0.323929" " 0.4" " -0.00104743" " 0.981184" " 0.98113" " 0.992587" " 0.986821"
4.07885 " 33.0302" " 0.323787" " 0.4" " -0.00103848" " 0.981174" " 0.981125" " 0.992583" " 0.986816"
4.07985 " 33.0116" " 0.323648" " 0.4" " -0.00102952" " 0.981164" " 0.981119" " 0.992579" " 0.986811"
4.08085 " 32.9932" " 0.323511" " 0.4" " -0.00102055" " 0.981155" " 0.981114" " 0.992575" " 0.986806"
4.08185 " 32.9749" " 0.323377" " 0.4" " -0.00101156" " 0.981145" " 0.981108" " 0.992571" " 0.986802"
4.08285 " 32.9567" " 0.323244" " 0.4" " -0.00100255" " 0.981136" " 0.981103" " 0.992567" " 0.986797"
4.08385 " 32.9388" " 0.323114" " 0.4" " -0.000993528" " 0.981128" " 0.981098" " 0.992563" " 0.986793"
4.08485 " 32.921" " 0.322986" " 0.4" " -0.000984492" " 0.981119" " 0.981094" " 0.99256" " 0.986789"
4.08585 " 32.9033" " 0.32286" " 0.4" " -0.000975442" " 0.981111" " 0.981089" " 0.992556" " 0.986784"
4.08685 " 32.8859" " 0.322736" " 0.4" " -0.000966377" " 0.981102" " 0.981084" " 0.992553" " 0.98678"
4.08785 " 32.8685" " 0.322614" " 0.4" " -0.000957299" " 0.981094" " 0.98108" " 0.992549" " 0.986776"
4.08885 " 32.8514" " 0.322495" " 0.4" " -0.000948207" " 0.981087" " 0.981075" " 0.992546" " 0.986772"
4.08985 " 32.8344" " 0.322378" " 0.4" " -0.000939101" " 0.981079" " 0.981071" " 0.992543" " 0.986769"
4.09085 " 32.8176" " 0.322263" " 0.4" " -0.000929983" " 0.981072" " 0.981067" " 0.99254" " 0.986765"
4.09185 " 32.8009" " 0.32215" " 0.4" " -0.000920851" " 0.981065" " 0.981063" " 0.992537" " 0.986762"
4.09285 " 32.7844" " 0.322039" " 0.4" " -0.000911707" " 0.981058" " 0.981059" " 0.992534" " 0.986758"
4.09385 " 32.7681" " 0.32193" " 0.4" " -0.000902551" " 0.981052" " 0.981056" " 0.992531" " 0.986755"
4.09485 " 32.7519" " 0.321824" " 0.4" " -0.000893382" " 0.981045" " 0.981052" " 0.992528" " 0.986752"
4.09585 " 32.7359" " 0.32172" " 0.4" " -0.000884202" " 0.981039" " 0.981049" " 0.992526" " 0.986748"
4.09685 " 32.7201" " 0.321618" " 0.4" " -0.00087501" " 0.981033" " 0.981045" " 0.992523" " 0.986746"
4.09785 " 32.7044" " 0.321518" " 0.4" " -0.000865806" " 0.981028" " 0.981042" " 0.992521" " 0.986743"
4.09885 " 32.6889" " 0.32142" " 0.4" " -0.000856591" " 0.981022" " 0.981039" " 0.992518" " 0.98674"
4.09985 " 32.6736" " 0.321325" " 0.4" " -0.000847366" " 0.981017" " 0.981036" " 0.992516" " 0.986737"
4.10085 " 32.6584" " 0.321231" " 0.4" " -0.00083813" " 0.981012" " 0.981033" " 0.992514" " 0.986735"
4.10185 " 32.6434" " 0.32114" " 0.4" " -0.000828883" " 0.981007" " 0.98103" " 0.992512" " 0.986732"
4.10285 " 32.6286" " 0.321051" " 0.4" " -0.000819627" " 0.981002" " 0.981028" " 0.99251" " 0.98673"
4.10385 " 32.6139" " 0.320964" " 0.4" " -0.000810361" " 0.980998" " 0.981025" " 0.992508" " 0.986728"
4.10485 " 32.5994" " 0.320879" " 0.4" " -0.000801085" " 0.980994" " 0.981023" " 0.992506" " 0.986726"
4.10585 " 32.5851" " 0.320796" " 0.4" " -0.000791799" " 0.98099" " 0.981021" " 0.992504" " 0.986724"
4.10685 " 32.5709" " 0.320716" " 0.4" " -0.000782505" " 0.980986" " 0.981019" " 0.992503" " 0.986722"
4.10785 " 32.5569" " 0.320638" " 0.4" " -0.000773202" " 0.980983" " 0.981017" " 0.992501" " 0.98672"
4.10885 " 32.5431" " 0.320562" " 0.4" " -0.00076389" " 0.98098" " 0.981015" " 0.9925" " 0.986718"
4.10985 " 32.5294" " 0.320487" " 0.4" " -0.00075457" " 0.980977" " 0.981014" " 0.992499" " 0.986717"
4.11085 " 32.5159" " 0.320416" " 0.4" " -0.000745242" " 0.980974" " 0.981012" " 0.992497" " 0.986716"
4.11185 " 32.5026" " 0.320346" " 0.4" " -0.000735905" " 0.980972" " 0.981011" " 0.992496" " 0.986714"
4.11285 " 32.4894" " 0.320278" " 0.4" " -0.000726562" " 0.980969" " 0.981009" " 0.992495" " 0.986713"
4.11385 " 32.4764" " 0.320213" " 0.4" " -0.000717211" " 0.980967" " 0.981008" " 0.992494" " 0.986712"
4.11485 " 32.4636" " 0.320149" " 0.4" " -0.000707853" " 0.980965" " 0.981007" " 0.992493" " 0.986711"
4.11585 " 32.451" " 0.320088" " 0.4" " -0.000698488" " 0.980964" " 0.981007" " 0.992493" " 0.98671"
4.11685 " 32.4385" " 0.320029" " 0.4" " -0.000689116" " 0.980962" " 0.981006" " 0.992492" " 0.986709"
4.11785 " 32.4261" " 0.319972" " 0.4" " -0.000679738" " 0.980961" " 0.981005" " 0.992491" " 0.986709"
4.11884 " 32.414" " 0.319917" " 0.4" " -0.000670354" " 0.98096" " 0.981005" " 0.992491" " 0.986708"
4.11984 " 32.402" " 0.319864" " 0.4" " -0.000660965" " 0.98096" " 0.981004" " 0.99249" " 0.986708"
4.12084 " 32.3902" " 0.319814" " 0.4" " -0.000651569" " 0.980959" " 0.981004" " 0.99249" " 0.986708"
4.12184 " 32.3786" " 0.319765" " 0.4" " -0.000642168" " 0.980959" " 0.981004" " 0.99249" " 0.986707"
4.12284 " 32.3671" " 0.319719" " 0.4" " -0.000632762" " 0.980959" " 0.981004" " 0.99249" " 0.986707"
4.12384 " 32.3558" " 0.319674" " 0.4" " -0.000623352" " 0.980959" " 0.981004" " 0.99249" " 0.986708"
4.12484 " 32.3446" " 0.319632" " 0.4" " -0.000613936" " 0.98096" " 0.981005" " 0.99249" " 0.986708"
4.12584 " 32.3337" " 0.319592" " 0.4" " -0.000604517" " 0.98096" " 0.981005" " 0.99249" " 0.986708"
4.12684 " 32.3229" " 0.319554" " 0.4" " -0.000595093" " 0.980961" " 0.981006" " 0.99249" " 0.986708"
4.12784 " 32.3122" " 0.319518" " 0.4" " -0.000585665" " 0.980962" " 0.981006" " 0.992491" " 0.986709"
4.12884 " 32.3018" " 0.319485" " 0.4" " -0.000576234" " 0.980964" " 0.981007" " 0.992491" " 0.986709"
4.12984 " 32.2915" " 0.319453" " 0.4" " -0.000566799" " 0.980965" " 0.981008" " 0.992492" " 0.98671"
4.13084 " 32.2814" " 0.319423" " 0.4" " -0.000557361" " 0.980967" " 0.981009" " 0.992492" " 0.986711"
4.13184 " 32.2714" " 0.319396" " 0.4" " -0.00054792" " 0.980969" " 0.98101" " 0.992493" " 0.986712"
4.13284 " 32.2617" " 0.31937" " 0.4" " -0.000538477" " 0.980971" " 0.981012" " 0.992494" " 0.986713"
4.13384 " 32.252" " 0.319347" " 0.4" " -0.000529031" " 0.980974" " 0.981013" " 0.992495" " 0.986714"
4.13484 " 32.2426" " 0.319326" " 0.4" " -0.000519583" " 0.980976" " 0.981015" " 0.992496" " 0.986716"
4.13584 " 32.2333" " 0.319307" " 0.4" " -0.000510134" " 0.980979" " 0.981017" " 0.992497" " 0.986717"
4.13684 " 32.2242" " 0.31929" " 0.4" " -0.000500682" " 0.980982" " 0.981018" " 0.992498" " 0.986719"
4.13784 " 32.2153" " 0.319275" " 0.4" " -0.000491229" " 0.980986" " 0.98102" " 0.992499" " 0.98672"
4.13884 " 32.2066" " 0.319262" " 0.4" " -0.000481775" " 0.980989" " 0.981023" " 0.992501" " 0.986722"
4.13984 " 32.198" " 0.319251" " 0.4" " -0.00047232" " 0.980993" " 0.981025" " 0.992502" " 0.986724"
4.14084 " 32.1896" " 0.319242" " 0.4" " -0.000462864" " 0.980997" " 0.981027" " 0.992504" " 0.986726"
4.14184 " 32.1813" " 0.319236" " 0.4" " -0.000453408" " 0.981001" " 0.98103" " 0.992505" " 0.986728"
4.14284 " 32.1732" " 0.319231" " 0.4" " -0.000443951" " 0.981006" " 0.981032" " 0.992507" " 0.98673"
4.14384 " 32.1653" " 0.319228" " 0.4" " -0.000434495" " 0.981011" " 0.981035" " 0.992509" " 0.986732"
4.14484 " 32.1576" " 0.319228" " 0.4" " -0.000425039" " 0.981016" " 0.981038" " 0.992511" " 0.986735"
4.14584 " 32.15" " 0.319229" " 0.4" " -0.000415583" " 0.981021" " 0.981041" " 0.992513" " 0.986737"
4.14684 " 32.1426" " 0.319233" " 0.4" " -0.000406128" " 0.981026" " 0.981044" " 0.992515" " 0.98674"
