Time(s) " gENROE.delta" " gENROE.PELEC" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
1.195 " 34.4037" " 0.4" " 0.4" " 4.204e-09" " 1" " 0.991993" " 1" " 0.995984"
1.2 " 34.4037" " 0.4" " 0.4" " 4.22141e-09" " 1" " 0.991993" " 1" " 0.995984"
1.205 " 34.4037" " 0.4" " 0.4" " 4.23882e-09" " 1" " 0.991993" " 1" " 0.995984"
1.21 " 34.4037" " 0.4" " 0.4" " 4.25622e-09" " 1" " 0.991993" " 1" " 0.995984"
1.215 " 34.4037" " 0.4" " 0.4" " 4.27363e-09" " 1" " 0.991993" " 1" " 0.995984"
1.22 " 34.4037" " 0.4" " 0.4" " 4.29104e-09" " 1" " 0.991993" " 1" " 0.995984"
1.225 " 34.4037" " 0.4" " 0.4" " 4.30845e-09" " 1" " 0.991993" " 1" " 0.995984"
1.23 " 34.4037" " 0.4" " 0.4" " 4.32585e-09" " 1" " 0.991993" " 1" " 0.995984"
1.235 " 34.4037" " 0.4" " 0.4" " 4.34326e-09" " 1" " 0.991993" " 1" " 0.995984"
1.24 " 34.4037" " 0.4" " 0.4" " 4.36067e-09" " 1" " 0.991993" " 1" " 0.995984"
1.245 " 34.4037" " 0.4" " 0.4" " 4.37808e-09" " 1" " 0.991993" " 1" " 0.995984"
1.25 " 34.4037" " 0.4" " 0.4" " 4.39549e-09" " 1" " 0.991993" " 1" " 0.995984"
1.255 " 34.4037" " 0.4" " 0.4" " 4.41289e-09" " 1" " 0.991993" " 1" " 0.995984"
1.26 " 34.4037" " 0.4" " 0.4" " 4.4303e-09" " 1" " 0.991993" " 1" " 0.995984"
1.265 " 34.4037" " 0.4" " 0.4" " 4.44771e-09" " 1" " 0.991993" " 1" " 0.995984"
1.27 " 34.4037" " 0.4" " 0.4" " 4.46512e-09" " 1" " 0.991993" " 1" " 0.995984"
1.275 " 34.4037" " 0.4" " 0.4" " 4.48253e-09" " 1" " 0.991993" " 1" " 0.995984"
1.28 " 34.4037" " 0.4" " 0.4" " 4.49993e-09" " 1" " 0.991993" " 1" " 0.995984"
1.285 " 34.4037" " 0.4" " 0.4" " 4.51734e-09" " 1" " 0.991993" " 1" " 0.995984"
1.29 " 34.4037" " 0.4" " 0.4" " 4.53475e-09" " 1" " 0.991993" " 1" " 0.995984"
1.295 " 34.4037" " 0.4" " 0.4" " 4.55216e-09" " 1" " 0.991993" " 1" " 0.995984"
1.3 " 34.4037" " 0.4" " 0.4" " 4.56956e-09" " 1" " 0.991993" " 1" " 0.995984"
1.305 " 34.4037" " 0.4" " 0.4" " 4.58697e-09" " 1" " 0.991993" " 1" " 0.995984"
1.31 " 34.4037" " 0.4" " 0.4" " 4.60438e-09" " 1" " 0.991993" " 1" " 0.995984"
1.315 " 34.4037" " 0.4" " 0.4" " 4.62179e-09" " 1" " 0.991993" " 1" " 0.995984"
1.32 " 34.4037" " 0.4" " 0.4" " 4.6392e-09" " 1" " 0.991993" " 1" " 0.995984"
1.325 " 34.4037" " 0.4" " 0.4" " 4.6566e-09" " 1" " 0.991993" " 1" " 0.995984"
1.33 " 34.4037" " 0.4" " 0.4" " 4.67401e-09" " 1" " 0.991993" " 1" " 0.995984"
1.335 " 34.4037" " 0.4" " 0.4" " 4.69142e-09" " 1" " 0.991993" " 1" " 0.995984"
1.34 " 34.4037" " 0.4" " 0.4" " 4.70883e-09" " 1" " 0.991993" " 1" " 0.995984"
1.345 " 34.4037" " 0.4" " 0.4" " 4.72624e-09" " 1" " 0.991993" " 1" " 0.995984"
1.35 " 34.4037" " 0.4" " 0.4" " 4.74364e-09" " 1" " 0.991993" " 1" " 0.995984"
1.355 " 34.4037" " 0.4" " 0.4" " 4.76105e-09" " 1" " 0.991993" " 1" " 0.995984"
1.36 " 34.4037" " 0.4" " 0.4" " 4.77846e-09" " 1" " 0.991993" " 1" " 0.995984"
1.365 " 34.4037" " 0.4" " 0.4" " 4.79587e-09" " 1" " 0.991993" " 1" " 0.995984"
1.37 " 34.4037" " 0.4" " 0.4" " 4.81327e-09" " 1" " 0.991993" " 1" " 0.995984"
1.375 " 34.4037" " 0.4" " 0.4" " 4.83068e-09" " 1" " 0.991993" " 1" " 0.995984"
1.38 " 34.4037" " 0.4" " 0.4" " 4.84809e-09" " 1" " 0.991993" " 1" " 0.995984"
1.385 " 34.4037" " 0.4" " 0.4" " 4.8655e-09" " 1" " 0.991993" " 1" " 0.995984"
1.39 " 34.4037" " 0.4" " 0.4" " 4.88291e-09" " 1" " 0.991993" " 1" " 0.995984"
1.395 " 34.4037" " 0.4" " 0.4" " 4.90031e-09" " 1" " 0.991993" " 1" " 0.995984"
1.4 " 34.4037" " 0.4" " 0.4" " 4.91772e-09" " 1" " 0.991993" " 1" " 0.995984"
1.405 " 34.4037" " 0.4" " 0.4" " 4.93513e-09" " 1" " 0.991993" " 1" " 0.995984"
1.41 " 34.4037" " 0.4" " 0.4" " 4.95254e-09" " 1" " 0.991993" " 1" " 0.995984"
1.415 " 34.4037" " 0.4" " 0.4" " 4.96995e-09" " 1" " 0.991993" " 1" " 0.995984"
1.42 " 34.4037" " 0.4" " 0.4" " 4.98735e-09" " 1" " 0.991993" " 1" " 0.995984"
1.425 " 34.4037" " 0.4" " 0.4" " 5.00476e-09" " 1" " 0.991993" " 1" " 0.995984"
1.43 " 34.4037" " 0.4" " 0.4" " 5.02217e-09" " 1" " 0.991993" " 1" " 0.995984"
1.435 " 34.4037" " 0.4" " 0.4" " 5.03958e-09" " 1" " 0.991993" " 1" " 0.995984"
1.44 " 34.4037" " 0.4" " 0.4" " 5.05698e-09" " 1" " 0.991993" " 1" " 0.995984"
1.445 " 34.4037" " 0.4" " 0.4" " 5.07439e-09" " 1" " 0.991993" " 1" " 0.995984"
1.45 " 34.4037" " 0.4" " 0.4" " 5.0918e-09" " 1" " 0.991993" " 1" " 0.995984"
1.455 " 34.4037" " 0.4" " 0.4" " 5.10921e-09" " 1" " 0.991993" " 1" " 0.995984"
1.46 " 34.4037" " 0.4" " 0.4" " 5.12662e-09" " 1" " 0.991993" " 1" " 0.995984"
1.465 " 34.4037" " 0.4" " 0.4" " 5.14402e-09" " 1" " 0.991993" " 1" " 0.995984"
1.47 " 34.4037" " 0.4" " 0.4" " 5.16143e-09" " 1" " 0.991993" " 1" " 0.995984"
1.475 " 34.4037" " 0.4" " 0.4" " 5.17884e-09" " 1" " 0.991993" " 1" " 0.995984"
1.48 " 34.4037" " 0.4" " 0.4" " 5.19625e-09" " 1" " 0.991993" " 1" " 0.995984"
1.485 " 34.4037" " 0.4" " 0.4" " 5.21366e-09" " 1" " 0.991993" " 1" " 0.995984"
1.49 " 34.4037" " 0.4" " 0.4" " 5.23106e-09" " 1" " 0.991993" " 1" " 0.995984"
1.495 " 34.4037" " 0.4" " 0.4" " 5.24847e-09" " 1" " 0.991993" " 1" " 0.995984"
1.5 " 34.4037" " 0.4" " 0.4" " 5.26588e-09" " 1" " 0.991993" " 1" " 0.995984"
1.505 " 34.4037" " 0.4" " 0.4" " 5.28329e-09" " 1" " 0.991993" " 1" " 0.995984"
1.51 " 34.4037" " 0.4" " 0.4" " 5.30069e-09" " 1" " 0.991993" " 1" " 0.995984"
1.515 " 34.4037" " 0.4" " 0.4" " 5.3181e-09" " 1" " 0.991993" " 1" " 0.995984"
1.52 " 34.4037" " 0.4" " 0.4" " 5.33551e-09" " 1" " 0.991993" " 1" " 0.995984"
1.525 " 34.4037" " 0.4" " 0.4" " 5.35292e-09" " 1" " 0.991993" " 1" " 0.995984"
1.53 " 34.4037" " 0.4" " 0.4" " 5.37033e-09" " 1" " 0.991993" " 1" " 0.995984"
1.535 " 34.4037" " 0.4" " 0.4" " 5.38773e-09" " 1" " 0.991993" " 1" " 0.995984"
1.54 " 34.4037" " 0.4" " 0.4" " 5.40514e-09" " 1" " 0.991993" " 1" " 0.995984"
1.545 " 34.4037" " 0.4" " 0.4" " 5.42255e-09" " 1" " 0.991993" " 1" " 0.995984"
1.55 " 34.4037" " 0.4" " 0.4" " 5.43996e-09" " 1" " 0.991993" " 1" " 0.995984"
1.555 " 34.4037" " 0.4" " 0.4" " 5.45737e-09" " 1" " 0.991993" " 1" " 0.995984"
1.56 " 34.4037" " 0.4" " 0.4" " 5.47477e-09" " 1" " 0.991993" " 1" " 0.995984"
1.565 " 34.4037" " 0.4" " 0.4" " 5.49218e-09" " 1" " 0.991993" " 1" " 0.995984"
1.57 " 34.4037" " 0.4" " 0.4" " 5.50959e-09" " 1" " 0.991993" " 1" " 0.995984"
1.575 " 34.4037" " 0.4" " 0.4" " 5.527e-09" " 1" " 0.991993" " 1" " 0.995984"
1.58 " 34.4037" " 0.4" " 0.4" " 5.5444e-09" " 1" " 0.991993" " 1" " 0.995984"
1.585 " 34.4037" " 0.4" " 0.4" " 5.56181e-09" " 1" " 0.991993" " 1" " 0.995984"
1.59 " 34.4037" " 0.4" " 0.4" " 5.57922e-09" " 1" " 0.991993" " 1" " 0.995984"
1.595 " 34.4037" " 0.4" " 0.4" " 5.59663e-09" " 1" " 0.991993" " 1" " 0.995984"
1.6 " 34.4037" " 0.4" " 0.4" " 5.61404e-09" " 1" " 0.991993" " 1" " 0.995984"
1.605 " 34.4037" " 0.4" " 0.4" " 5.63144e-09" " 1" " 0.991993" " 1" " 0.995984"
1.61 " 34.4037" " 0.4" " 0.4" " 5.64885e-09" " 1" " 0.991993" " 1" " 0.995984"
1.615 " 34.4037" " 0.4" " 0.4" " 5.66626e-09" " 1" " 0.991993" " 1" " 0.995984"
1.62 " 34.4037" " 0.4" " 0.4" " 5.68367e-09" " 1" " 0.991993" " 1" " 0.995984"
1.625 " 34.4037" " 0.4" " 0.4" " 5.70108e-09" " 1" " 0.991993" " 1" " 0.995984"
1.63 " 34.4037" " 0.4" " 0.4" " 5.71848e-09" " 1" " 0.991993" " 1" " 0.995984"
1.635 " 34.4037" " 0.4" " 0.4" " 5.73589e-09" " 1" " 0.991993" " 1" " 0.995984"
1.64 " 34.4037" " 0.4" " 0.4" " 5.7533e-09" " 1" " 0.991993" " 1" " 0.995984"
1.645 " 34.4037" " 0.4" " 0.4" " 5.77071e-09" " 1" " 0.991993" " 1" " 0.995984"
1.65 " 34.4037" " 0.4" " 0.4" " 5.78811e-09" " 1" " 0.991993" " 1" " 0.995984"
1.655 " 34.4037" " 0.4" " 0.4" " 5.80552e-09" " 1" " 0.991993" " 1" " 0.995984"
1.66 " 34.4037" " 0.4" " 0.4" " 5.82293e-09" " 1" " 0.991993" " 1" " 0.995984"
1.665 " 34.4037" " 0.4" " 0.4" " 5.84034e-09" " 1" " 0.991993" " 1" " 0.995984"
1.67 " 34.4037" " 0.4" " 0.4" " 5.85775e-09" " 1" " 0.991993" " 1" " 0.995984"
1.675 " 34.4037" " 0.4" " 0.4" " 5.87515e-09" " 1" " 0.991993" " 1" " 0.995984"
1.68 " 34.4037" " 0.4" " 0.4" " 5.89256e-09" " 1" " 0.991993" " 1" " 0.995984"
1.685 " 34.4037" " 0.4" " 0.4" " 5.90997e-09" " 1" " 0.991993" " 1" " 0.995984"
1.69 " 34.4037" " 0.4" " 0.4" " 5.92738e-09" " 1" " 0.991993" " 1" " 0.995984"
1.695 " 34.4037" " 0.4" " 0.4" " 5.94479e-09" " 1" " 0.991993" " 1" " 0.995984"
1.7 " 34.4037" " 0.4" " 0.4" " 5.96219e-09" " 1" " 0.991993" " 1" " 0.995984"
1.705 " 34.4037" " 0.4" " 0.4" " 5.9796e-09" " 1" " 0.991993" " 1" " 0.995984"
1.71 " 34.4037" " 0.4" " 0.4" " 5.99701e-09" " 1" " 0.991993" " 1" " 0.995984"
1.715 " 34.4037" " 0.4" " 0.4" " 6.01442e-09" " 1" " 0.991993" " 1" " 0.995984"
1.72 " 34.4037" " 0.4" " 0.4" " 6.03182e-09" " 1" " 0.991993" " 1" " 0.995984"
1.725 " 34.4037" " 0.4" " 0.4" " 6.04923e-09" " 1" " 0.991993" " 1" " 0.995984"
1.73 " 34.4037" " 0.4" " 0.4" " 6.06664e-09" " 1" " 0.991993" " 1" " 0.995984"
1.735 " 34.4037" " 0.4" " 0.4" " 6.08405e-09" " 1" " 0.991993" " 1" " 0.995984"
1.74 " 34.4037" " 0.4" " 0.4" " 6.10146e-09" " 1" " 0.991993" " 1" " 0.995984"
1.745 " 34.4037" " 0.4" " 0.4" " 6.11886e-09" " 1" " 0.991993" " 1" " 0.995984"
1.75 " 34.4037" " 0.4" " 0.4" " 6.13627e-09" " 1" " 0.991993" " 1" " 0.995984"
1.755 " 34.4037" " 0.4" " 0.4" " 6.15368e-09" " 1" " 0.991993" " 1" " 0.995984"
1.76 " 34.4037" " 0.4" " 0.4" " 6.17109e-09" " 1" " 0.991993" " 1" " 0.995984"
1.765 " 34.4037" " 0.4" " 0.4" " 6.1885e-09" " 1" " 0.991993" " 1" " 0.995984"
1.77 " 34.4037" " 0.4" " 0.4" " 6.2059e-09" " 1" " 0.991993" " 1" " 0.995984"
1.775 " 34.4037" " 0.4" " 0.4" " 6.22331e-09" " 1" " 0.991993" " 1" " 0.995984"
1.78 " 34.4037" " 0.4" " 0.4" " 6.24072e-09" " 1" " 0.991993" " 1" " 0.995984"
1.785 " 34.4037" " 0.4" " 0.4" " 6.25813e-09" " 1" " 0.991993" " 1" " 0.995984"
1.79 " 34.4037" " 0.4" " 0.4" " 6.27553e-09" " 1" " 0.991993" " 1" " 0.995984"
1.795 " 34.4037" " 0.4" " 0.4" " 6.29294e-09" " 1" " 0.991993" " 1" " 0.995984"
1.8 " 34.4037" " 0.4" " 0.4" " 6.31035e-09" " 1" " 0.991993" " 1" " 0.995984"
1.805 " 34.4037" " 0.4" " 0.4" " 6.32776e-09" " 1" " 0.991993" " 1" " 0.995984"
1.81 " 34.4037" " 0.4" " 0.4" " 6.34517e-09" " 1" " 0.991993" " 1" " 0.995984"
1.815 " 34.4037" " 0.4" " 0.4" " 6.36257e-09" " 1" " 0.991993" " 1" " 0.995984"
1.82 " 34.4037" " 0.4" " 0.4" " 6.37998e-09" " 1" " 0.991993" " 1" " 0.995984"
1.825 " 34.4037" " 0.4" " 0.4" " 6.39739e-09" " 1" " 0.991993" " 1" " 0.995984"
1.83 " 34.4037" " 0.4" " 0.4" " 6.4148e-09" " 1" " 0.991993" " 1" " 0.995984"
1.835 " 34.4037" " 0.4" " 0.4" " 6.4322e-09" " 1" " 0.991993" " 1" " 0.995984"
1.84 " 34.4037" " 0.4" " 0.4" " 6.44961e-09" " 1" " 0.991993" " 1" " 0.995984"
1.845 " 34.4037" " 0.4" " 0.4" " 6.46702e-09" " 1" " 0.991993" " 1" " 0.995984"
1.85 " 34.4037" " 0.4" " 0.4" " 6.48443e-09" " 1" " 0.991993" " 1" " 0.995984"
1.855 " 34.4037" " 0.4" " 0.4" " 6.50184e-09" " 1" " 0.991993" " 1" " 0.995984"
1.86 " 34.4037" " 0.4" " 0.4" " 6.51924e-09" " 1" " 0.991993" " 1" " 0.995984"
1.865 " 34.4037" " 0.4" " 0.4" " 6.53665e-09" " 1" " 0.991993" " 1" " 0.995984"
1.87 " 34.4037" " 0.4" " 0.4" " 6.55406e-09" " 1" " 0.991993" " 1" " 0.995984"
1.875 " 34.4037" " 0.4" " 0.4" " 6.57147e-09" " 1" " 0.991993" " 1" " 0.995984"
1.88 " 34.4037" " 0.4" " 0.4" " 6.58888e-09" " 1" " 0.991993" " 1" " 0.995984"
1.885 " 34.4037" " 0.4" " 0.4" " 6.60628e-09" " 1" " 0.991993" " 1" " 0.995984"
1.89 " 34.4037" " 0.4" " 0.4" " 6.62369e-09" " 1" " 0.991993" " 1" " 0.995984"
1.895 " 34.4037" " 0.4" " 0.4" " 6.6411e-09" " 1" " 0.991993" " 1" " 0.995984"
1.9 " 34.4037" " 0.4" " 0.4" " 6.65851e-09" " 1" " 0.991993" " 1" " 0.995984"
1.905 " 34.4037" " 0.4" " 0.4" " 6.67591e-09" " 1" " 0.991993" " 1" " 0.995984"
1.91 " 34.4037" " 0.4" " 0.4" " 6.69332e-09" " 1" " 0.991993" " 1" " 0.995984"
1.915 " 34.4037" " 0.4" " 0.4" " 6.71073e-09" " 1" " 0.991993" " 1" " 0.995984"
1.92 " 34.4037" " 0.4" " 0.4" " 6.72814e-09" " 1" " 0.991993" " 1" " 0.995984"
1.925 " 34.4037" " 0.4" " 0.4" " 6.74555e-09" " 1" " 0.991993" " 1" " 0.995984"
1.93 " 34.4037" " 0.4" " 0.4" " 6.76295e-09" " 1" " 0.991993" " 1" " 0.995984"
1.935 " 34.4037" " 0.4" " 0.4" " 6.78036e-09" " 1" " 0.991993" " 1" " 0.995984"
1.94 " 34.4037" " 0.4" " 0.4" " 6.79777e-09" " 1" " 0.991993" " 1" " 0.995984"
1.945 " 34.4037" " 0.4" " 0.4" " 6.81518e-09" " 1" " 0.991993" " 1" " 0.995984"
1.95 " 34.4037" " 0.4" " 0.4" " 6.83259e-09" " 1" " 0.991993" " 1" " 0.995984"
1.955 " 34.4037" " 0.4" " 0.4" " 6.84999e-09" " 1" " 0.991993" " 1" " 0.995984"
1.96 " 34.4037" " 0.4" " 0.4" " 6.8674e-09" " 1" " 0.991993" " 1" " 0.995984"
1.965 " 34.4037" " 0.4" " 0.4" " 6.88481e-09" " 1" " 0.991993" " 1" " 0.995984"
1.97 " 34.4037" " 0.4" " 0.4" " 6.90222e-09" " 1" " 0.991993" " 1" " 0.995984"
1.975 " 34.4037" " 0.4" " 0.4" " 6.91962e-09" " 1" " 0.991993" " 1" " 0.995984"
1.98 " 34.4037" " 0.4" " 0.4" " 6.93703e-09" " 1" " 0.991993" " 1" " 0.995984"
1.985 " 34.4037" " 0.4" " 0.4" " 6.95444e-09" " 1" " 0.991993" " 1" " 0.995984"
1.99 " 34.4037" " 0.4" " 0.4" " 6.97185e-09" " 1" " 0.991993" " 1" " 0.995984"
1.995 " 34.4037" " 0.4" " 0.4" " 6.98926e-09" " 1" " 0.991993" " 1" " 0.995984"
2 " 34.4037" " 0.4" " 0.4" " 7.00666e-09" " 1" " 0.991993" " 1" " 0.995984"
2 " 34.4037" " 0.0913377" " 0.4" " 7.00666e-09" " 0.621517" " 0.230955" " 0.31179" " 2.71364e-07"
2.001 " 34.4037" " 0.0910996" " 0.4" " 2.7051e-05" " 0.618747" " 0.230205" " 0.311603" " 2.70897e-07"
2.002 " 34.4044" " 0.0907232" " 0.4" " 7.21642e-05" " 0.614221" " 0.228991" " 0.311301" " 2.70139e-07"
2.003 " 34.4061" " 0.0904429" " 0.4" " 0.000108312" " 0.61073" " 0.228056" " 0.311068" " 2.69556e-07"
2.004 " 34.4084" " 0.0901695" " 0.4" " 0.000144486" " 0.607299" " 0.227137" " 0.310838" " 2.68982e-07"
2.005 " 34.4113" " 0.089906" " 0.4" " 0.000180689" " 0.603939" " 0.226236" " 0.310613" " 2.68419e-07"
2.006 " 34.4149" " 0.0896517" " 0.4" " 0.000216922" " 0.600648" " 0.225353" " 0.310393" " 2.67868e-07"
2.007 " 34.4192" " 0.0894066" " 0.4" " 0.000253181" " 0.597423" " 0.224487" " 0.310177" " 2.67328e-07"
2.008 " 34.424" " 0.0891705" " 0.4" " 0.000289467" " 0.594265" " 0.223639" " 0.309965" " 2.66798e-07"
2.009 " 34.4296" " 0.088943" " 0.4" " 0.000325778" " 0.59117" " 0.222808" " 0.309758" " 2.66279e-07"
2.01 " 34.4358" " 0.0887239" " 0.4" " 0.000362114" " 0.588139" " 0.221994" " 0.309554" " 2.6577e-07"
2.011 " 34.4426" " 0.0885132" " 0.4" " 0.000398473" " 0.585168" " 0.221195" " 0.309355" " 2.65271e-07"
2.012 " 34.4501" " 0.0883104" " 0.4" " 0.000434854" " 0.582258" " 0.220413" " 0.309159" " 2.64782e-07"
2.013 " 34.4583" " 0.0881155" " 0.4" " 0.000471257" " 0.579407" " 0.219645" " 0.308967" " 2.64303e-07"
2.014 " 34.4671" " 0.0879281" " 0.4" " 0.000507681" " 0.576614" " 0.218893" " 0.308779" " 2.63833e-07"
2.015 " 34.4765" " 0.0877483" " 0.4" " 0.000544125" " 0.573876" " 0.218156" " 0.308594" " 2.63372e-07"
2.016 " 34.4867" " 0.0875757" " 0.4" " 0.000580587" " 0.571194" " 0.217434" " 0.308414" " 2.6292e-07"
2.017 " 34.4974" " 0.0874102" " 0.4" " 0.000617067" " 0.568566" " 0.216725" " 0.308236" " 2.62477e-07"
2.018 " 34.5089" " 0.0872516" " 0.4" " 0.000653565" " 0.56599" " 0.21603" " 0.308062" " 2.62042e-07"
2.019 " 34.521" " 0.0870998" " 0.4" " 0.000690078" " 0.563466" " 0.215349" " 0.307891" " 2.61616e-07"
2.02 " 34.5337" " 0.0869545" " 0.4" " 0.000726608" " 0.560993" " 0.214681" " 0.307724" " 2.61198e-07"
2.021 " 34.5471" " 0.0868156" " 0.4" " 0.000763152" " 0.558569" " 0.214027" " 0.30756" " 2.60788e-07"
2.022 " 34.5612" " 0.086683" " 0.4" " 0.000799711" " 0.556193" " 0.213385" " 0.307399" " 2.60386e-07"
2.023 " 34.5759" " 0.0865566" " 0.4" " 0.000836283" " 0.553864" " 0.212755" " 0.307241" " 2.59992e-07"
2.024 " 34.5913" " 0.0864362" " 0.4" " 0.000872868" " 0.551582" " 0.212137" " 0.307086" " 2.59605e-07"
2.025 " 34.6073" " 0.0863215" " 0.4" " 0.000909464" " 0.549345" " 0.211532" " 0.306934" " 2.59225e-07"
2.026 " 34.624" " 0.0862126" " 0.4" " 0.000946073" " 0.547152" " 0.210938" " 0.306785" " 2.58853e-07"
2.027 " 34.6414" " 0.0861092" " 0.4" " 0.000982691" " 0.545003" " 0.210355" " 0.306638" " 2.58488e-07"
2.028 " 34.6594" " 0.0860113" " 0.4" " 0.00101932" " 0.542896" " 0.209784" " 0.306494" " 2.5813e-07"
2.029 " 34.6781" " 0.0859187" " 0.4" " 0.00105596" " 0.54083" " 0.209223" " 0.306354" " 2.57778e-07"
2.03 " 34.6974" " 0.0858313" " 0.4" " 0.00109261" " 0.538805" " 0.208673" " 0.306215" " 2.57433e-07"
2.031 " 34.7174" " 0.085749" " 0.4" " 0.00112926" " 0.53682" " 0.208133" " 0.306079" " 2.57095e-07"
2.032 " 34.7381" " 0.0856716" " 0.4" " 0.00116592" " 0.534873" " 0.207604" " 0.305946" " 2.56762e-07"
2.033 " 34.7594" " 0.0855991" " 0.4" " 0.00120259" " 0.532964" " 0.207085" " 0.305815" " 2.56436e-07"
2.034 " 34.7814" " 0.0855314" " 0.4" " 0.00123927" " 0.531093" " 0.206575" " 0.305687" " 2.56116e-07"
2.035 " 34.804" " 0.0854682" " 0.4" " 0.00127595" " 0.529257" " 0.206075" " 0.305561" " 2.55802e-07"
2.036 " 34.8273" " 0.0854097" " 0.4" " 0.00131264" " 0.527458" " 0.205584" " 0.305437" " 2.55494e-07"
2.037 " 34.8513" " 0.0853557" " 0.4" " 0.00134933" " 0.525693" " 0.205103" " 0.305315" " 2.55191e-07"
2.038 " 34.8759" " 0.085306" " 0.4" " 0.00138603" " 0.523962" " 0.20463" " 0.305196" " 2.54894e-07"
2.039 " 34.9012" " 0.0852605" " 0.4" " 0.00142273" " 0.522264" " 0.204166" " 0.305079" " 2.54602e-07"
2.04 " 34.9271" " 0.0852192" " 0.4" " 0.00145943" " 0.520599" " 0.203711" " 0.304964" " 2.54316e-07"
2.041 " 34.9537" " 0.085182" " 0.4" " 0.00149614" " 0.518966" " 0.203264" " 0.30485" " 2.54034e-07"
2.042 " 34.981" " 0.0851489" " 0.4" " 0.00153285" " 0.517364" " 0.202825" " 0.304739" " 2.53758e-07"
2.043 " 35.0089" " 0.0851196" " 0.4" " 0.00156956" " 0.515793" " 0.202394" " 0.30463" " 2.53487e-07"
2.044 " 35.0375" " 0.0850942" " 0.4" " 0.00160627" " 0.514251" " 0.201971" " 0.304523" " 2.5322e-07"
2.045 " 35.0667" " 0.0850725" " 0.4" " 0.00164299" " 0.512739" " 0.201555" " 0.304418" " 2.52959e-07"
2.04599 " 35.0966" " 0.0850546" " 0.4" " 0.0016797" " 0.511255" " 0.201147" " 0.304314" " 2.52701e-07"
2.04699 " 35.1272" " 0.0850403" " 0.4" " 0.00171642" " 0.509799" " 0.200747" " 0.304213" " 2.52449e-07"
2.04799 " 35.1584" " 0.0850295" " 0.4" " 0.00175313" " 0.50837" " 0.200353" " 0.304113" " 2.522e-07"
2.04899 " 35.1903" " 0.0850223" " 0.4" " 0.00178984" " 0.506968" " 0.199967" " 0.304015" " 2.51957e-07"
2.04999 " 35.2228" " 0.0850185" " 0.4" " 0.00182656" " 0.505593" " 0.199587" " 0.303918" " 2.51717e-07"
2.05099 " 35.2561" " 0.085018" " 0.4" " 0.00186327" " 0.504242" " 0.199214" " 0.303823" " 2.51481e-07"
2.05199 " 35.2899" " 0.0850207" " 0.4" " 0.00189998" " 0.502917" " 0.198848" " 0.30373" " 2.5125e-07"
2.05299 " 35.3245" " 0.0850268" " 0.4" " 0.00193668" " 0.501617" " 0.198488" " 0.303638" " 2.51022e-07"
2.05399 " 35.3596" " 0.085036" " 0.4" " 0.00197339" " 0.50034" " 0.198134" " 0.303548" " 2.50799e-07"
2.05499 " 35.3955" " 0.0850483" " 0.4" " 0.00201009" " 0.499087" " 0.197786" " 0.303459" " 2.50579e-07"
2.05599 " 35.432" " 0.0850637" " 0.4" " 0.00204679" " 0.497857" " 0.197445" " 0.303372" " 2.50362e-07"
2.05699 " 35.4692" " 0.0850821" " 0.4" " 0.00208348" " 0.496649" " 0.197109" " 0.303286" " 2.5015e-07"
2.05799 " 35.507" " 0.0851034" " 0.4" " 0.00212017" " 0.495463" " 0.196779" " 0.303202" " 2.49941e-07"
2.05899 " 35.5455" " 0.0851277" " 0.4" " 0.00215686" " 0.494298" " 0.196455" " 0.303119" " 2.49735e-07"
2.05999 " 35.5847" " 0.0851547" " 0.4" " 0.00219354" " 0.493155" " 0.196136" " 0.303037" " 2.49533e-07"
2.06099 " 35.6245" " 0.0851846" " 0.4" " 0.00223022" " 0.492032" " 0.195822" " 0.302957" " 2.49334e-07"
2.06199 " 35.6649" " 0.0852173" " 0.4" " 0.00226689" " 0.490929" " 0.195514" " 0.302878" " 2.49138e-07"
2.06299 " 35.7061" " 0.0852526" " 0.4" " 0.00230355" " 0.489846" " 0.19521" " 0.3028" " 2.48945e-07"
2.06399 " 35.7479" " 0.0852906" " 0.4" " 0.00234021" " 0.488782" " 0.194912" " 0.302723" " 2.48756e-07"
2.06499 " 35.7903" " 0.0853313" " 0.4" " 0.00237686" " 0.487737" " 0.194619" " 0.302648" " 2.48569e-07"
2.06599 " 35.8334" " 0.0853745" " 0.4" " 0.00241351" " 0.486711" " 0.19433" " 0.302573" " 2.48385e-07"
2.06699 " 35.8772" " 0.0854203" " 0.4" " 0.00245015" " 0.485702" " 0.194046" " 0.3025" " 2.48205e-07"
2.06799 " 35.9216" " 0.0854685" " 0.4" " 0.00248678" " 0.484711" " 0.193767" " 0.302428" " 2.48027e-07"
2.06899 " 35.9667" " 0.0855192" " 0.4" " 0.00252341" " 0.483737" " 0.193492" " 0.302357" " 2.47851e-07"
2.06999 " 36.0125" " 0.0855723" " 0.4" " 0.00256002" " 0.482781" " 0.193222" " 0.302287" " 2.47679e-07"
2.07099 " 36.0589" " 0.0856278" " 0.4" " 0.00259663" " 0.48184" " 0.192955" " 0.302218" " 2.47509e-07"
2.07199 " 36.106" " 0.0856856" " 0.4" " 0.00263323" " 0.480916" " 0.192693" " 0.30215" " 2.47342e-07"
2.07299 " 36.1537" " 0.0857458" " 0.4" " 0.00266983" " 0.480008" " 0.192435" " 0.302083" " 2.47177e-07"
