Time,gENSAE.delta,gENSAE.PELEC,gENSAE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
3.54,17.353664,0.00102517,0.068808146,0.20250389,2.122829e-28,0.012824165,0.0064120824
3.542,17.396927,0.0010242929,0.06889534,0.20241725,1.5080965e-17,0.012824165,0.0064120824
3.544,17.440243,0.0010234173,0.068982534,0.20233072,6.7452886e-29,0.012824165,0.0064120824
3.546,17.483614,0.0010225433,0.06906972,0.2022443,3.735284e-17,0.012824165,0.0064120824
3.548,17.527039,0.0010216708,0.0691569,0.20215799,4.7934437e-29,0.012824165,0.0064120824
3.55,17.570518,0.0010207997,0.06924407,0.2020718,1.3590232e-28,0.012824165,0.0064120824
3.552,17.614054,0.0010199302,0.06933123,0.20198572,5.1751404e-17,0.012824165,0.0064120824
3.554,17.657644,0.0010190621,0.069418386,0.20189974,1.6027445e-17,0.012824165,0.0064120824
3.556,17.701288,0.0010181956,0.06950554,0.20181388,1.7609052e-17,0.012824165,0.0064120824
3.558,17.74499,0.0010173306,0.069592685,0.20172814,4.3734713e-17,0.012824165,0.0064120824
3.56,17.788742,0.0010164669,0.06967982,0.20164248,1.1548256e-28,0.012824165,0.0064120824
3.562,17.832552,0.0010156048,0.069766946,0.20155697,6.1750333e-29,0.012824165,0.0064120824
3.564,17.876415,0.0010147442,0.06985407,0.20147154,1.8937639e-29,0.012824165,0.0064120824
3.566,17.920334,0.001013885,0.069941185,0.20138623,6.0952764e-29,0.012824165,0.0064120824
3.568,17.964308,0.0010130274,0.0700283,0.20130104,1.1078025e-29,0.012824165,0.0064120824
3.57,18.008335,0.0010121712,0.070115395,0.20121595,3.429609e-17,0.012824165,0.0064120824
3.572,18.052418,0.0010113163,0.07020249,0.20113097,9.084505e-30,0.012824165,0.0064120824
3.574,18.096554,0.0010104631,0.070289575,0.2010461,9.654668e-18,0.012824165,0.0064120824
3.576,18.140747,0.0010096112,0.07037666,0.20096134,5.3169347e-30,0.012824165,0.0064120824
3.578,18.184994,0.0010087608,0.07046373,0.20087668,3.7729073e-29,0.012824165,0.0064120824
3.58,18.229294,0.0010079119,0.0705508,0.20079213,4.1597607e-29,0.012824165,0.0064120824
3.582,18.273651,0.0010070644,0.07063786,0.2007077,1.8902783e-29,0.012824165,0.0064120824
3.584,18.318062,0.0010062184,0.07072491,0.20062338,9.599741e-30,0.012824165,0.0064120824
3.586,18.362528,0.0010053737,0.07081196,0.20053916,3.2131273e-29,0.012824165,0.0064120824
3.588,18.407047,0.0010045306,0.070899,0.20045504,3.157215e-29,0.012824165,0.0064120824
3.59,18.451622,0.0010036888,0.07098603,0.20037104,3.4771053e-17,0.012824165,0.0064120824
3.592,18.496252,0.0010028485,0.071073055,0.20028715,3.4552654e-17,0.012824165,0.0064120824
3.594,18.540936,0.0010020096,0.07116008,0.20020336,1.7012981e-17,0.012824165,0.0064120824
3.596,18.585674,0.0010011721,0.071247086,0.20011967,6.2332352e-18,0.012824165,0.0064120824
3.598,18.630468,0.001000336,0.071334094,0.20003611,2.442903e-29,0.012824165,0.0064120824
3.6,18.675316,0.0009995014,0.071421094,0.19995263,2.1618983e-30,0.012824165,0.0064120824
3.602,18.720219,0.0009986681,0.07150808,0.19986928,5.8253404e-30,0.012824165,0.0064120824
3.604,18.765177,0.0009978364,0.071595065,0.19978602,1.0248582e-17,0.012824165,0.0064120824
3.606,18.810188,0.000997006,0.07168204,0.19970286,2.5111704e-30,0.012824165,0.0064120824
3.608,18.855255,0.000996177,0.071769014,0.19961983,9.146998e-18,0.012824165,0.0064120824
3.61,18.900377,0.0009953494,0.07185598,0.19953689,3.24162e-30,0.012824165,0.0064120824
3.612,18.945553,0.000994523,0.07194293,0.19945405,1.1935827e-29,0.012824165,0.0064120824
3.614,18.990784,0.0009936983,0.07202988,0.19937132,5.100934e-18,0.012824165,0.0064120824
3.616,19.036068,0.0009928748,0.07211683,0.1992887,1.6574983e-29,0.012824165,0.0064120824
3.618,19.081408,0.0009920527,0.07220376,0.19920619,7.230914e-30,0.012824165,0.0064120824
3.62,19.126802,0.0009912321,0.072290696,0.19912377,1.3107541e-18,0.012824165,0.0064120824
3.622,19.17225,0.0009904128,0.072377615,0.19904146,9.413049e-30,0.012824165,0.0064120824
3.624,19.217754,0.0009895948,0.07246453,0.19895926,5.910446e-31,0.012824165,0.0064120824
3.626,19.263313,0.0009887783,0.07255144,0.19887716,1.6030619e-30,0.012824165,0.0064120824
3.628,19.308926,0.0009879632,0.07263834,0.19879515,4.012451e-31,0.012824165,0.0064120824
3.63,19.354593,0.0009871493,0.07272524,0.19871326,1.9422666e-18,0.012824165,0.0064120824
3.632,19.400316,0.0009863368,0.072812125,0.19863147,1.675508e-30,0.012824165,0.0064120824
3.634,19.446093,0.0009855258,0.07289901,0.19854978,4.984286e-31,0.012824165,0.0064120824
3.636,19.491924,0.0009847172,0.07298588,0.19846831,9.361198e-20,0.012824165,0.0064120824
3.638,19.53781,0.0009839115,0.07307275,0.1983871,1.6926628e-30,0.012824165,0.0064120824
3.64,19.583752,0.0009831071,0.073159605,0.198306,2.3398266e-30,0.012824165,0.0064120824
3.642,19.629747,0.0009823042,0.073246464,0.19822499,1.793609e-18,0.012824165,0.0064120824
3.644,19.675797,0.0009815027,0.07333331,0.19814411,1.0099731e-30,0.012824165,0.0064120824
3.646,19.7219,0.0009807026,0.073420145,0.19806333,5.1215834e-30,0.012824165,0.0064120824
3.648,19.76806,0.0009799039,0.07350698,0.19798265,1.07013304e-29,0.012824165,0.0064120824
3.65,19.814276,0.0009791064,0.07359381,0.19790208,3.492219e-18,0.012824165,0.0064120824
3.652,19.860544,0.0009783105,0.073680624,0.19782163,1.4923608e-31,0.012824165,0.0064120824
3.654,19.906866,0.0009775159,0.07376744,0.19774128,5.58742e-18,0.012824165,0.0064120824
3.656,19.953243,0.0009767227,0.073854245,0.19766104,9.462568e-18,0.012824165,0.0064120824
3.658,19.999676,0.0009759309,0.073941045,0.1975809,8.096702e-30,0.012824165,0.0064120824
3.66,20.046162,0.0009751404,0.07402784,0.19750087,2.6424385e-29,0.012824165,0.0064120824
3.662,20.092703,0.00097435137,0.07411462,0.19742094,1.0901105e-29,0.012824165,0.0064120824
3.664,20.1393,0.00097356364,0.0742014,0.19734113,1.2710895e-29,0.012824165,0.0064120824
3.666,20.18595,0.00097277726,0.074288175,0.19726141,1.6738735e-31,0.012824165,0.0064120824
3.668,20.232655,0.00097199227,0.07437494,0.1971818,1.4636031e-17,0.012824165,0.0064120824
3.67,20.279413,0.0009712087,0.07446169,0.19710231,7.3827605e-30,0.012824165,0.0064120824
3.672,20.326227,0.00097042636,0.074548446,0.1970229,1.1303056e-29,0.012824165,0.0064120824
3.674,20.373095,0.00096964545,0.07463519,0.19694361,1.012951e-29,0.012824165,0.0064120824
3.676,20.42002,0.0009688659,0.074721925,0.19686443,1.7291951e-29,0.012824165,0.0064120824
3.678,20.466995,0.00096808764,0.07480866,0.19678535,3.921438e-29,0.012824165,0.0064120824
3.68,20.514027,0.00096731074,0.07489538,0.19670637,4.784179e-30,0.012824165,0.0064120824
3.682,20.561113,0.0009665352,0.0749821,0.1966275,1.48128e-29,0.012824165,0.0064120824
3.684,20.608253,0.000965761,0.07506881,0.19654873,2.0174993e-29,0.012824165,0.0064120824
3.686,20.655449,0.00096498814,0.07515551,0.19647008,3.166451e-29,0.012824165,0.0064120824
3.688,20.7027,0.0009642166,0.07524221,0.19639152,1.9550652e-29,0.012824165,0.0064120824
3.69,20.750004,0.0009634464,0.075328894,0.19631307,3.6489102e-29,0.012824165,0.0064120824
3.692,20.797361,0.00096267747,0.07541558,0.19623472,6.020553e-29,0.012824165,0.0064120824
3.694,20.844774,0.00096190994,0.075502254,0.19615647,3.6378196e-29,0.012824165,0.0064120824
3.696,20.892242,0.0009611437,0.07558893,0.19607833,2.4333142e-29,0.012824165,0.0064120824
3.698,20.939764,0.0009603788,0.075675584,0.19600028,2.3931249e-29,0.012824165,0.0064120824
3.7,20.98734,0.00095961516,0.07576224,0.19592234,1.8716917e-17,0.012824165,0.0064120824
3.702,21.034971,0.0009588529,0.07584889,0.19584452,4.6954948e-29,0.012824165,0.0064120824
3.704,21.082657,0.00095809187,0.075935535,0.19576678,6.622923e-29,0.012824165,0.0064120824
3.706,21.130396,0.0009573322,0.07602217,0.19568916,1.6900918e-29,0.012824165,0.0064120824
3.708,21.17819,0.0009565738,0.0761088,0.19561163,6.998088e-29,0.012824165,0.0064120824
3.71,21.22604,0.00095581677,0.07619542,0.1955342,8.841969e-29,0.012824165,0.0064120824
3.712,21.273943,0.00095506094,0.07628203,0.19545688,2.3594812e-17,0.012824165,0.0064120824
3.714,21.3219,0.0009543065,0.07636864,0.19537966,2.9810947e-17,0.012824165,0.0064120824
3.716,21.369911,0.0009535533,0.07645524,0.19530255,3.5740823e-17,0.012824165,0.0064120824
3.718,21.417978,0.0009528014,0.07654183,0.19522554,4.9587258e-29,0.012824165,0.0064120824
3.72,21.466099,0.0009520508,0.076628424,0.19514862,3.240623e-17,0.012824165,0.0064120824
3.722,21.514273,0.0009513015,0.076715,0.1950718,1.0341445e-28,0.012824165,0.0064120824
3.724,21.562504,0.0009505534,0.076801576,0.19499509,4.9648002e-17,0.012824165,0.0064120824
3.726,21.610786,0.00094980665,0.076888144,0.19491848,3.5400816e-17,0.012824165,0.0064120824
3.728,21.659124,0.0009490611,0.076974705,0.19484198,2.6272844e-29,0.012824165,0.0064120824
3.73,21.707518,0.00094831694,0.07706126,0.19476557,1.3610492e-28,0.012824165,0.0064120824
3.732,21.755964,0.000947574,0.077147804,0.19468926,1.0148669e-28,0.012824165,0.0064120824
3.734,21.804466,0.0009468323,0.07723434,0.19461305,2.7545761e-17,0.012824165,0.0064120824
3.736,21.853022,0.0009460919,0.077320874,0.19453694,2.2580915e-29,0.012824165,0.0064120824
3.738,21.901632,0.0009453527,0.077407405,0.19446093,1.0549316e-28,0.012824165,0.0064120824
3.74,21.950296,0.0009446148,0.07749392,0.19438502,6.072295e-17,0.012824165,0.0064120824
3.742,21.999016,0.0009438782,0.07758043,0.19430922,1.7298782e-28,0.012824165,0.0064120824
3.744,22.047789,0.0009431428,0.07766694,0.1942335,6.9040737e-29,0.012824165,0.0064120824
3.746,22.096617,0.0009424087,0.07775344,0.1941579,2.4033556e-29,0.012824165,0.0064120824
3.748,22.145498,0.0009416758,0.07783993,0.1940824,9.188106e-29,0.012824165,0.0064120824
3.75,22.194433,0.0009409441,0.07792641,0.19400698,2.2137265e-28,0.012824165,0.0064120824
3.752,22.243425,0.00094021374,0.07801289,0.19393167,1.4874158e-28,0.012824165,0.0064120824
3.754,22.292469,0.00093948457,0.07809936,0.19385645,5.709763e-17,0.012824165,0.0064120824
3.756,22.341568,0.0009387567,0.078185834,0.19378133,1.1632689e-28,0.012824165,0.0064120824
3.758,22.390722,0.00093803,0.07827229,0.19370632,4.7594586e-29,0.012824165,0.0064120824
3.76,22.43993,0.0009373045,0.07835874,0.1936314,3.2399537e-28,0.012824165,0.0064120824
3.762,22.489193,0.0009365803,0.07844518,0.19355658,1.5735742e-28,0.012824165,0.0064120824
3.764,22.53851,0.0009358573,0.07853162,0.19348186,1.9041968e-28,0.012824165,0.0064120824
3.766,22.58788,0.0009351355,0.07861806,0.19340724,1.2074479e-28,0.012824165,0.0064120824
3.768,22.637304,0.000934415,0.07870448,0.1933327,8.12876e-18,0.012824165,0.0064120824
3.77,22.686785,0.00093369564,0.078790896,0.19325827,5.5372754e-17,0.012824165,0.0064120824
3.772,22.736317,0.00093297753,0.07887731,0.19318394,1.1041821e-28,0.012824165,0.0064120824
3.774,22.785906,0.00093226065,0.07896371,0.1931097,1.9704629e-29,0.012824165,0.0064120824
3.776,22.835548,0.0009315449,0.07905011,0.19303556,8.102694e-30,0.012824165,0.0064120824
3.778,22.885244,0.0009308304,0.0791365,0.19296151,2.4130183e-28,0.012824165,0.0064120824
3.78,22.934996,0.00093011715,0.07922288,0.19288757,4.742548e-28,0.012824165,0.0064120824
3.782,22.9848,0.0009294051,0.079309255,0.19281372,2.2506711e-17,0.012824165,0.0064120824
3.784,23.03466,0.0009286942,0.07939563,0.19273998,3.0608135e-28,0.012824165,0.0064120824
3.786,23.084574,0.00092798454,0.07948199,0.1926663,6.7811075e-17,0.012824165,0.0064120824
3.788,23.13454,0.00092727604,0.07956835,0.19259275,2.5810995e-28,0.012824165,0.0064120824
3.79,23.184563,0.00092656875,0.0796547,0.19251929,4.276059e-28,0.012824165,0.0064120824
3.792,23.23464,0.00092586264,0.07974104,0.19244592,4.047315e-17,0.012824165,0.0064120824
3.794,23.28477,0.0009251577,0.079827376,0.19237264,2.2725379e-28,0.012824165,0.0064120824
3.796,23.334955,0.00092445395,0.079913706,0.19229946,2.1305545e-28,0.012824165,0.0064120824
3.798,23.385193,0.0009237514,0.08000003,0.19222638,4.2349867e-17,0.012824165,0.0064120824
3.8,23.435488,0.00092305004,0.08008634,0.19215338,5.582115e-29,0.012824165,0.0064120824
3.802,23.485834,0.0009223498,0.08017266,0.1920805,9.181161e-29,0.012824165,0.0064120824
3.804,23.536236,0.0009216508,0.08025896,0.19200769,4.1470055e-17,0.012824165,0.0064120824
3.806,23.586693,0.00092095294,0.08034525,0.19193499,6.433645e-29,0.012824165,0.0064120824
3.808,23.637203,0.00092025625,0.08043154,0.19186237,1.5925826e-28,0.012824165,0.0064120824
3.81,23.687767,0.0009195607,0.08051783,0.19178985,5.8279917e-17,0.012824165,0.0064120824
3.812,23.738386,0.00091886637,0.0806041,0.19171743,8.8891525e-29,0.012824165,0.0064120824
3.814,23.789059,0.0009181732,0.08069037,0.1916451,3.8095562e-29,0.012824165,0.0064120824
3.816,23.839785,0.0009174811,0.08077663,0.19157286,3.5672303e-17,0.012824165,0.0064120824
3.818,23.890566,0.0009167902,0.08086289,0.19150072,1.5021287e-28,0.012824165,0.0064120824
3.82,23.9414,0.00091610046,0.080949135,0.19142866,2.3149651e-28,0.012824165,0.0064120824
3.822,23.99229,0.00091541186,0.081035376,0.1913567,2.9087188e-28,0.012824165,0.0064120824
3.824,24.043234,0.0009147244,0.081121616,0.19128485,6.207456e-29,0.012824165,0.0064120824
3.826,24.094233,0.00091403816,0.08120784,0.19121307,1.3575148e-28,0.012824165,0.0064120824
3.828,24.145285,0.000913353,0.08129406,0.1911414,4.17542e-29,0.012824165,0.0064120824
3.83,24.19639,0.000912669,0.08138028,0.19106981,2.9975384e-17,0.012824165,0.0064120824
3.832,24.247551,0.0009119861,0.08146649,0.19099832,1.9888268e-28,0.012824165,0.0064120824
3.834,24.298765,0.0009113043,0.081552684,0.19092691,6.978503e-29,0.012824165,0.0064120824
3.836,24.350035,0.00091062376,0.08163888,0.19085559,4.378232e-17,0.012824165,0.0064120824
3.838,24.401358,0.00090994424,0.08172507,0.19078438,2.4124957e-17,0.012824165,0.0064120824
3.84,24.452734,0.0009092659,0.08181125,0.19071326,1.6524802e-28,0.012824165,0.0064120824
3.842,24.504166,0.00090858864,0.08189742,0.19064222,9.8249384e-29,0.012824165,0.0064120824
3.844,24.55565,0.00090791256,0.081983596,0.19057128,7.607642e-29,0.012824165,0.0064120824
3.846,24.60719,0.0009072375,0.082069755,0.19050042,4.0903397e-29,0.012824165,0.0064120824
3.848,24.658783,0.00090656366,0.082155906,0.19042966,5.985723e-17,0.012824165,0.0064120824
3.85,24.71043,0.0009058909,0.08224206,0.19035898,7.979482e-29,0.012824165,0.0064120824
3.852,24.762133,0.00090521923,0.0823282,0.1902884,8.098019e-30,0.012824165,0.0064120824
3.854,24.813889,0.00090454874,0.08241433,0.19021791,4.161049e-17,0.012824165,0.0064120824
3.856,24.865698,0.0009038793,0.08250046,0.1901475,1.8738821e-29,0.012824165,0.0064120824
3.858,24.917562,0.00090321095,0.08258658,0.1900772,8.6543943e-29,0.012824165,0.0064120824
3.86,24.96948,0.0009025437,0.08267269,0.19000697,1.9933064e-28,0.012824165,0.0064120824
3.862,25.021452,0.0009018776,0.0827588,0.18993685,2.6734824e-29,0.012824165,0.0064120824
3.864,25.073479,0.0009012125,0.0828449,0.1898668,4.1488882e-29,0.012824165,0.0064120824
3.866,25.125559,0.0009005486,0.082931,0.18979685,3.367522e-17,0.012824165,0.0064120824
3.868,25.177694,0.0008998857,0.08301708,0.189727,9.548636e-29,0.012824165,0.0064120824
3.87,25.229883,0.00089922396,0.083103165,0.18965721,3.5789953e-29,0.012824165,0.0064120824
3.872,25.282125,0.0008985633,0.083189234,0.18958753,1.6990657e-17,0.012824165,0.0064120824
3.874,25.334421,0.0008979037,0.0832753,0.18951793,4.4574216e-29,0.012824165,0.0064120824
3.876,25.386772,0.0008972452,0.083361365,0.18944842,5.177228e-29,0.012824165,0.0064120824
3.878,25.439177,0.00089658774,0.08344742,0.189379,1.8071893e-17,0.012824165,0.0064120824
3.88,25.491636,0.0008959314,0.083533466,0.18930967,1.8698395e-17,0.012824165,0.0064120824
3.882,25.54415,0.0008952761,0.083619505,0.18924043,7.331636e-29,0.012824165,0.0064120824
3.884,25.596716,0.0008946219,0.08370554,0.18917127,6.9155624e-18,0.012824165,0.0064120824
3.886,25.649338,0.00089396874,0.08379157,0.1891022,1.6997738e-17,0.012824165,0.0064120824
3.888,25.702013,0.00089331664,0.083877586,0.18903323,1.2740656e-17,0.012824165,0.0064120824
3.89,25.754742,0.00089266564,0.0839636,0.18896432,2.0002018e-17,0.012824165,0.0064120824
3.892,25.807524,0.0008920157,0.084049605,0.18889552,1.00895234e-29,0.012824165,0.0064120824
3.894,25.860361,0.0008913668,0.08413561,0.1888268,8.376091e-30,0.012824165,0.0064120824
3.896,25.913252,0.00089071895,0.0842216,0.18875818,7.244454e-30,0.012824165,0.0064120824
3.898,25.966198,0.00089007214,0.08430759,0.18868963,4.6204538e-30,0.012824165,0.0064120824
3.9,26.019197,0.0008894264,0.08439357,0.18862116,1.7610173e-30,0.012824165,0.0064120824
3.902,26.07225,0.00088878174,0.08447954,0.1885528,1.8399896e-30,0.012824165,0.0064120824
3.904,26.125357,0.0008881381,0.084565505,0.1884845,1.2295908e-17,0.012824165,0.0064120824
3.906,26.178518,0.00088749547,0.08465147,0.18841632,8.619406e-31,0.012824165,0.0064120824
3.908,26.231733,0.0008868539,0.08473742,0.1883482,9.406776e-31,0.012824165,0.0064120824
3.91,26.285004,0.0008862134,0.08482337,0.18828017,1.9493746e-30,0.012824165,0.0064120824
3.912,26.338326,0.0008855739,0.084909305,0.18821223,2.6865101e-30,0.012824165,0.0064120824
3.914,26.391703,0.0008849355,0.08499524,0.18814437,1.6491006e-30,0.012824165,0.0064120824
3.916,26.445135,0.00088429806,0.08508117,0.1880766,2.1931997e-31,0.012824165,0.0064120824
3.918,26.49862,0.0008836617,0.08516709,0.1880089,1.931411e-31,0.012824165,0.0064120824
3.92,26.552158,0.00088302675,0.085253,0.18794136,2.7752778e-32,0.012824165,0.0064120824
3.922,26.605753,0.0008823945,0.085338905,0.18787406,6.6632486e-32,0.012824165,0.0064120824
3.924,26.6594,0.00088176335,0.08542481,0.18780686,2.6749954e-18,0.012824165,0.0064120824
3.926,26.713102,0.00088113325,0.0855107,0.18773974,8.318479e-31,0.012824165,0.0064120824
3.928,26.766857,0.00088050414,0.085596584,0.18767272,2.4868238e-18,0.012824165,0.0064120824
3.93,26.820667,0.0008798762,0.08568247,0.18760577,5.315513e-18,0.012824165,0.0064120824
3.932,26.87453,0.00087924924,0.08576834,0.18753892,2.0368485e-30,0.012824165,0.0064120824
3.934,26.92845,0.00087862334,0.08585421,0.18747216,7.512912e-30,0.012824165,0.0064120824
3.936,26.98242,0.00087799854,0.08594007,0.1874055,1.4947512e-30,0.012824165,0.0064120824
3.938,27.036446,0.0008773747,0.08602592,0.1873389,1.3160391e-30,0.012824165,0.0064120824
3.94,27.090527,0.000876752,0.08611177,0.18727241,1.4193506e-17,0.012824165,0.0064120824
3.942,27.144659,0.0008761303,0.08619761,0.187206,4.207829e-30,0.012824165,0.0064120824
3.944,27.198847,0.00087550964,0.08628344,0.18713969,5.6124796e-30,0.012824165,0.0064120824
3.946,27.253088,0.0008748901,0.08636927,0.18707345,2.0033059e-17,0.012824165,0.0064120824
3.948,27.307383,0.0008742715,0.086455084,0.18700731,9.535254e-30,0.012824165,0.0064120824
3.95,27.361732,0.000873654,0.0865409,0.18694125,4.5352765e-30,0.012824165,0.0064120824
3.952,27.416136,0.00087303744,0.08662671,0.18687528,2.2249308e-30,0.012824165,0.0064120824
3.954,27.470592,0.000872422,0.08671251,0.1868094,9.499828e-30,0.012824165,0.0064120824
3.956,27.525103,0.00087180757,0.0867983,0.1867436,1.0640769e-17,0.012824165,0.0064120824
3.958,27.579668,0.0008711941,0.08688409,0.1866779,2.6186135e-29,0.012824165,0.0064120824
3.96,27.634287,0.0008705818,0.08696987,0.18661228,3.1031312e-29,0.012824165,0.0064120824
3.962,27.68896,0.0008699704,0.08705564,0.18654674,7.369471e-30,0.012824165,0.0064120824
3.964,27.743687,0.00086936005,0.08714141,0.1864813,1.8795737e-29,0.012824165,0.0064120824
3.966,27.798466,0.00086875074,0.087227166,0.18641593,5.249612e-30,0.012824165,0.0064120824
3.968,27.8533,0.00086814247,0.08731292,0.18635066,4.6285817e-29,0.012824165,0.0064120824
3.97,27.908188,0.0008675352,0.08739867,0.18628547,2.5694895e-17,0.012824165,0.0064120824
3.972,27.96313,0.0008669289,0.08748441,0.18622036,1.9304644e-17,0.012824165,0.0064120824
3.974,28.018126,0.00086632365,0.087570146,0.18615535,1.3636017e-28,0.012824165,0.0064120824
3.976,28.073175,0.0008657194,0.08765587,0.18609041,3.876048e-29,0.012824165,0.0064120824
3.978,28.128279,0.0008651162,0.08774159,0.18602557,3.8108653e-18,0.012824165,0.0064120824
3.98,28.183437,0.0008645139,0.0878273,0.18596081,1.6540834e-29,0.012824165,0.0064120824
3.982,28.23865,0.0008639127,0.087913014,0.18589613,4.054951e-17,0.012824165,0.0064120824
3.984,28.293913,0.00086331245,0.08799871,0.18583155,1.1394817e-28,0.012824165,0.0064120824
3.986,28.349232,0.00086271326,0.08808441,0.18576704,3.1348563e-18,0.012824165,0.0064120824
